ID,POS,Name,ORG,Lev,DOB,B,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,Left,HSC,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SR,STE,MLY,MLD,PROY,JAWS,Black Ink,Gray Ink,Standards,Monitor,ROOK,ACT,Sct,SctAcc,Draft,OA Pick
17164,2B,Mufid bin Sabir,-,-,05/28/2004,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,50,70,80,45,45,80,70,60,50,0,0,0,0.0,0,0,0,0,No,No,Jul. 29th   2021,Low,0,0
13852,C,Ziaul-Haq bin Sa'eed,DUB,A,08/20/1999,R,1.5 Stars,3.0 Stars,U,U,U,U,U,U,Humble,Normal,-,-,55,55,50,60,50,55,25,30,20,0,0,3,0.0,0,0,0,0,Yes,No,Jun. 3rd   2021,Low,2018,44
12540,CF,Munir bin Sa'eed,CUR,AA,05/02/1994,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,35,45,50,25,45,55,55,45,30,0,0,7,0.0,0,0,0,0,No,No,Aug. 1st   2021,Avg,0,0
17232,2B,Hanna bin Reda,TOK,INT,02/02/2004,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,65,50,40,50,60,50,30,30,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 11th   2021,Avg,0,0
16139,CF,Baha al Din bin Rashid,AMS,INT,06/23/2002,L,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,45,80,75,80,40,60,50,40,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 18th   2021,Avg,0,0
17511,1B,Qutuz bin Rakin,ADE,INT,11/13/2004,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,75,50,40,50,80,30,20,20,20,0,0,0,0.0,0,0,0,0,Yes,No,May 27th   2021,Low,0,0
15602,SS,Antar bin Rafiq,LAP,A,07/24/2001,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,45,55,45,50,35,40,70,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 24th   2021,Avg,2020,128
15370,1B,Ziyad bin Qays,STU,INT,10/16/2001,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,45,60,40,55,30,25,20,0,0,2,0.0,0,0,0,0,Yes,No,May 15th   2021,Low,0,0
13409,C,Mujahid bin Nu'man,-,-,04/19/1995,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,30,40,40,20,45,45,25,25,20,0,31,0,0.0,0,0,0,0,No,No,Apr. 5th   2021,Avg,0,0
13664,LF,Kasib bin Nu'man,-,-,06/25/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,45,50,50,45,35,55,55,50,50,0,0,5,0.0,0,0,0,0,No,No,Jun. 7th   2021,Avg,0,0
14110,2B,Nabi Ulmalhamah bin Nazim,HAV,A,07/29/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,45,55,45,50,65,65,50,0,0,5,0.0,0,0,0,0,Yes,No,May 31st   2021,Low,0,0
11958,2B,Jabbar bin Nazeem,HON,AA,09/01/1995,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,60,70,50,25,45,80,70,50,45,0,0,8,0.0,0,0,0,0,No,No,Jun. 1st   2021,Low,0,0
15257,3B,Affan bin Nazeeh,LON,A,10/31/2000,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,35,45,40,25,50,60,30,20,25,0,0,3,0.0,0,0,0,0,Yes,No,May 22nd   2021,Low,0,0
15588,RF,Murtadhy bin Naim,RME,A,07/22/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,45,45,65,50,25,50,40,40,0,0,1,0.0,0,0,0,0,No,No,May 7th   2021,Low,2020,96
16622,CF,Sa'id bin Nadhir,CLE,INT,02/25/2003,R,1.5 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,70,80,80,45,60,80,70,40,35,0,0,1,0.0,0,0,0,0,Yes,No,Jun. 22nd   2021,Low,0,0
15656,C,Lahab bin Nadeem,RME,A,03/07/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,50,50,45,50,50,50,35,30,20,0,0,1,0.0,0,0,0,0,Yes,No,Aug. 6th   2021,Avg,2020,115
12517,3B,Abdul-Hafiz bin Nabih,LON,AA,03/04/1995,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,40,30,50,50,50,45,45,0,0,8,0.0,0,0,0,0,No,No,May 18th   2021,Low,0,0
15113,LF,Ayman bin Na'il,VAN,A,02/18/2002,L,1.5 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,3 months,-,60,65,80,60,50,65,45,55,55,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 14th   2021,Avg,2020,38
16726,3B,Riyad bin Muhsin,DEN,R,03/20/2003,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,55,55,35,50,70,40,25,25,0,0,1,0.0,0,0,0,0,Yes,No,Jun. 22nd   2021,Low,0,0
14069,SS,Muneer bin Muhanned,-,-,11/21/1998,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,40,45,50,35,40,40,30,40,0,0,4,0.0,0,0,0,0,No,No,Aug. 13th   2021,Avg,0,0
16096,RF,Harb bin Mufid,ADE,R,05/30/2002,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,4 weeks,-,55,50,80,50,45,45,55,55,60,0,0,2,0.0,0,0,0,0,Yes,No,Aug. 7th   2021,Avg,0,0
13445,LF,Abba bin Mufeed,TOR,AA,05/10/1998,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,35,40,45,45,30,30,30,25,0,0,6,0.0,0,0,0,0,Yes,No,Jul. 8th   2021,Low,0,0
17518,2B,Nasim bin Mubarak,DUB,INT,07/09/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,55,55,45,40,55,55,40,50,50,0,0,0,0.0,0,0,0,0,Yes,No,May 14th   2021,Low,0,0
15541,LF,Nawaf bin Mu'adh,TOR,R,04/01/2001,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,40,30,35,55,30,35,25,0,0,2,0.0,0,0,0,0,Yes,No,May 9th   2021,Low,0,0
15138,LF,Thabit bin Moosa,SMT,R,09/06/2000,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Disruptive,Normal,-,-,45,50,55,50,45,65,55,35,50,0,0,3,0.0,0,0,0,0,No,No,Aug. 7th   2021,Avg,0,0
14209,3B,Nuh bin Mohammed,CAL,R,08/16/1999,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,45,25,45,55,45,40,45,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 17th   2021,Avg,0,0
12126,1B,Nazih bin Ma'n,RME,AAA,07/10/1995,L,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Sparkplug,Durable,-,-,55,55,50,45,45,50,65,70,65,0,0,8,0.0,0,0,0,0,No,No,Aug. 6th   2021,Avg,0,0
17104,3B,Sabeer bin Lutfi,-,-,05/18/2005,S,1.0 Stars,5.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,55,55,65,80,80,50,30,35,35,0,0,0,0.0,0,0,0,0,No,No,Jul. 26th   2021,Low,0,0
14551,3B,Nooh bin Khairy,CLE,AA,07/04/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,45,55,45,75,25,30,30,0,0,2,0.0,0,0,0,0,Yes,No,Aug. 2nd   2021,Avg,2019,65
14122,DH,Hudhayfah bin Kareem,CUR,A,02/10/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Humble,Normal,-,-,55,55,50,45,50,50,40,50,40,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 9th   2021,Low,0,0
16794,C,Nail bin Kadar,-,-,05/07/2003,R,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,45,50,45,50,30,25,20,0,0,1,0.0,0,0,0,0,No,No,Mar. 13th   2021,Low,0,0
16974,C,Muaz bin Jibril,-,-,10/01/2004,R,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Junior,65,75,40,45,50,80,25,30,20,0,0,0,0.0,0,0,0,0,No,No,Jun. 19th   2021,Low,0,0
15309,LF,Qaraja bin Jawad,LON,A,03/12/2001,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Humble,Normal,-,-,45,50,35,25,45,65,40,30,30,0,0,3,0.0,0,0,0,0,Yes,No,Aug. 14th   2021,Avg,0,0
12096,3B,Husayn bin Isam,-,-,05/19/1996,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,45,45,40,50,50,35,45,30,0,0,6,0.0,0,0,0,0,No,No,Jul. 13th   2021,Avg,0,0
12254,SS,WALID BIN IMAD,AMS,AAA,06/12/1997,L,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Durable,-,-,50,50,50,45,45,50,70,45,45,0,84,5,0.0,0,0,0,0,No,No,Jul. 6th   2021,Low,2016,109
17919,1B,Abbudin bin Harun,CLE,INT,10/15/2004,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,50,30,30,45,55,20,20,20,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 8th   2021,Avg,0,0
16184,C,Bahir bin Hanbal,STU,INT,04/07/2002,R,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,40,45,40,40,20,20,25,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 18th   2021,Avg,0,0
15621,2B,Sabeer bin Hamal,CUR,AA,11/29/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,55,55,40,40,60,50,65,65,0,0,1,0.0,0,0,0,0,Yes,No,Apr. 30th   2021,Low,2020,170
17694,RF,Lufti bin Hakeem,LDN,INT,02/24/2004,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,40,45,40,55,30,25,25,0,0,0,0.0,0,0,0,0,Yes,No,Aug. 15th   2021,Avg,0,0
13326,CF,Aliyy bin Faysal,-,-,04/28/1998,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,40,50,45,40,30,65,45,50,0,0,3,0.0,0,0,0,0,No,No,May 16th   2021,Avg,2018,226
11459,DH,KARIM BIN FATIN,CAL,AAA,12/16/1994,R,2.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,40,55,40,50,35,20,30,0,0,8,0.0,0,0,0,0,No,No,Jun. 8th   2021,Low,2013,104
14359,RF,Houd bin Fath,-,-,01/23/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,50,45,50,35,45,60,35,45,0,0,5,0.0,0,0,0,0,No,No,Aug. 24th   2020,Low,0,0
16141,SS,Isma'il bin Fateen,CLE,R,03/21/2002,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,45,70,80,65,30,55,55,60,0,0,2,0.0,0,0,0,0,Yes,No,Jun. 18th   2021,Low,0,0
12532,2B,Saleem bin Fakhir,-,-,06/16/1993,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,25,40,45,25,45,55,35,45,50,0,0,7,0.0,0,0,0,0,No,No,Aug. 14th   2021,Avg,0,0
17223,C,Amin bin Esam,VAN,INT,10/06/2003,R,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,40,40,50,50,30,40,35,25,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 23rd   2021,Low,0,0
14720,CF,Nu'man bin Duqaq,GAL,R,05/16/2000,S,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,40,40,35,50,45,40,45,35,30,0,0,4,0.0,0,0,0,0,Yes,No,Jun. 24th   2021,Low,0,0
15873,2B,Abdul-Malik bin Bishr,DUB,R,07/19/2003,R,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,80,80,65,40,40,80,70,55,45,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 7th   2021,Low,2021,35
15321,LF,Zayd bin Bassam,-,-,05/25/2001,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Humble,Normal,-,-,40,45,40,35,45,45,50,30,45,0,0,3,0.0,0,0,0,0,No,No,Mar. 28th   2021,Avg,0,0
11508,3B,NAIF NA'IL BIN BASSAM,-,-,05/07/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,55,50,45,50,55,50,50,0,154,7,0.1,0,0,0,0,No,No,Aug. 5th   2021,Avg,2014,27
16278,CF,Seif al Din bin Azim,-,-,05/10/2003,S,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,45,40,65,80,80,30,45,55,60,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
15090,RF,Maudad bin Azeem,DUB,R,07/17/2001,L,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Durable,-,-,45,50,50,60,45,60,60,45,35,0,0,1,0.0,0,0,0,0,No,No,Aug. 14th   2021,Avg,2020,155
15067,CF,Moukib bin Aza,SMT,R,10/21/2001,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,60,45,45,35,60,45,45,45,0,0,1,0.0,0,0,0,0,No,No,May 24th   2021,Low,2020,229
13293,2B,Azeem bin Atif,-,-,09/25/1994,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,35,35,40,50,20,25,20,0,0,4,0.0,0,0,0,0,No,No,Jun. 2nd   2021,Low,2017,215
12321,3B,Amin bin Arif,VAN,AA,02/25/1997,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,45,50,45,55,45,65,55,0,0,6,0.0,0,0,0,0,No,No,Jul. 3rd   2021,Low,2015,34
13195,RF,NASIR BIN AMJAD,HAV,AAA,03/25/1997,L,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,65,60,45,50,40,55,40,40,40,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 23rd   2021,Avg,2016,98
12583,1B,Aban bin Amid,SMT,AAA,03/01/1997,R,3.0 Stars,3.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,65,60,60,60,45,55,65,60,65,0,84,7,0.3,0,0,0,0,No,No,Jul. 5th   2021,Low,0,0
13412,LF,Tawfiq bin Aliyy,CUR,AAA,05/30/1994,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,30,45,50,30,50,60,35,40,55,0,16,8,0.0,0,0,0,0,Yes,No,May 11th   2021,Low,0,0
16316,C,Wafeeq bin Ala',-,-,09/30/2003,L,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,60,50,35,45,50,45,30,20,20,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
13984,1B,Kareem bin Akil,LDN,A,10/10/1998,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Durable,-,-,55,45,50,50,25,35,60,60,70,0,0,5,0.0,0,0,0,0,No,No,Jun. 7th   2021,Low,0,0
16331,SS,Leen Bikker,-,-,04/08/2003,R,1.5 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,60,70,80,65,70,70,55,45,50,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
12176,3B,Mike Bigalow,HON,AA,12/06/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Fragile,-,-,45,45,65,55,40,45,60,60,50,0,0,7,0.0,0,0,0,0,No,No,Aug. 5th   2021,Avg,0,0
17652,RF,Violante Bidet,-,-,06/02/2005,L,1.5 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,60,65,55,55,50,65,30,25,35,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
17743,CF,Bill Bicking,-,-,05/11/2005,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,50,50,55,50,50,50,45,55,70,0,0,0,0.0,0,0,0,0,No,No,Jul. 30th   2021,Low,0,0
14255,2B,Hector Betrutti,STU,A,06/19/1998,S,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,45,45,35,50,50,50,45,0,0,5,0.0,0,0,0,0,No,No,Aug. 9th   2021,Avg,0,0
14963,2B,Marcus Bethea,TOK,A,09/15/2000,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Outspoken,Normal,-,-,45,50,35,35,30,50,60,40,45,0,0,4,0.0,0,0,0,0,Yes,No,May 2nd   2021,Low,0,0
13873,C,Mat Bester,-,-,01/30/2000,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,45,55,45,45,35,25,20,0,0,3,0.0,0,0,0,0,No,No,May 10th   2021,Avg,2018,115
16339,RF,Olivier Bernard,-,-,12/30/2002,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,45,50,45,50,50,50,30,20,25,0,0,0,0.0,0,0,0,0,No,No,Jun. 6th   2021,Low,0,0
14276,SS,Jeff Bernard,LON,AA,08/16/1999,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Outspoken,Durable,-,-,45,50,40,30,40,60,50,55,60,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 23rd   2021,Avg,0,0
14197,3B,Omar Bernal,STU,A,05/25/1998,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,40,40,50,45,40,40,50,55,0,0,5,0.0,0,0,0,0,No,No,Jun. 23rd   2021,Low,0,0
12749,LF,Joel Bernal,CAL,AAA,03/20/1997,L,2.5 Stars,3.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,65,50,60,35,65,65,60,60,0,14,7,0.0,0,0,0,0,No,No,Aug. 7th   2021,Avg,0,0
10280,C,Alberto Bernal,CAL,AAA,07/07/1992,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,45,40,35,40,45,30,25,30,0,0,12,0.0,0,0,0,0,No,No,Aug. 1st   2021,Avg,0,0
17498,LF,Aubert Bermani,DUB,INT,08/12/2003,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,60,50,45,45,75,55,60,65,0,0,0,0.0,0,0,0,0,Yes,No,May 10th   2021,Low,0,0
17137,SS,Nalle Berkel,DUB,INT,06/24/2003,R,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,40,50,35,35,40,60,40,30,25,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 21st   2021,Avg,0,0
15413,2B,Antão Berge,CLE,R,05/06/2001,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Outspoken,Normal,-,-,50,50,50,45,50,55,55,45,40,0,0,3,0.0,0,0,0,0,Yes,No,Jun. 16th   2021,Low,0,0
16072,C,Stefano Bercovici,-,-,08/04/2002,L,1.0 Stars,1.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,35,40,40,40,35,45,30,30,30,0,0,2,0.0,0,0,0,0,No,No,Mar. 10th   2021,Avg,0,0
13287,C,John Benoit,SMT,AAA,03/12/1998,R,2.0 Stars,2.5 Stars,U,U,U,U,U,U,Fan Fav,Durable,-,-,50,50,50,50,50,55,30,25,30,0,0,4,0.0,0,0,0,0,Yes,No,May 16th   2021,Low,2017,21
16730,3B,Tony Benitez,CUR,INT,03/27/2003,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,55,45,35,40,50,35,25,25,0,0,1,0.0,0,0,0,0,Yes,No,Jul. 25th   2021,Avg,0,0
15417,C,Tommy Benitez,CAL,R,12/29/2000,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unmotivated,Normal,-,-,50,45,40,60,40,30,20,25,20,0,0,3,0.0,0,0,0,0,Yes,No,Jul. 25th   2021,Avg,0,0
11200,CF,Luis Benitez,DEN,AAA,10/25/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Humble,Durable,-,-,45,45,50,60,45,50,70,50,50,0,0,8,0.0,0,0,0,0,Yes,No,Jul. 19th   2021,Avg,0,0
14574,LF,Jose Benitez,HON,A,08/11/2000,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,55,50,55,45,50,70,65,65,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 20th   2021,Avg,2019,18
13469,RF,Frank Benitez,-,-,12/29/1997,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,35,50,40,30,45,80,35,25,25,0,0,6,0.0,0,0,0,0,No,No,Aug. 30th   2020,Avg,0,0
12483,RF,Nicoli Benedettini,RME,AA,12/15/1996,L,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,55,60,40,45,60,70,55,55,0,0,7,0.0,0,0,0,0,No,No,May 28th   2021,Low,0,0
17381,CF,Eduardo Bendinelli,TOK,INT,03/31/2004,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,50,50,35,50,45,55,35,40,50,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 21st   2021,Avg,0,0
17809,CF,Roberto Benavides,LAP,INT,01/05/2005,R,1.0 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,70,55,55,45,75,50,40,50,0,0,0,0.0,0,0,0,0,Yes,No,Jun. 12th   2021,Low,0,0
16157,CF,Daniel Benavides,TOK,INT,07/21/2002,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,45,45,45,35,50,60,55,55,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 22nd   2021,Avg,0,0
15350,C,Pamphile Bellini,-,-,04/22/2001,R,0.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,35,45,45,45,25,20,20,25,0,0,2,0.0,0,0,0,0,No,No,Sep. 28th   2020,Avg,0,0
11948,CF,Cain Bellett,-,-,02/05/1996,S,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,40,45,40,40,55,50,60,45,45,0,0,7,0.0,0,0,0,0,No,No,Aug. 1st   2021,Avg,0,0
16013,RF,Cameron Bell,LON,AA,06/10/2001,R,2.0 Stars,4.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,80,70,55,65,50,55,55,45,35,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 17th   2021,Avg,0,0
15078,1B,Clyde Belk,RME,R,08/09/2001,R,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,50,50,45,60,25,45,30,0,0,1,0.0,0,0,0,0,No,No,Aug. 10th   2021,Avg,2020,136
16429,LF,Gerry Belgrove,-,-,08/01/2003,L,1.5 Stars,4.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Senior,65,50,45,80,80,35,30,20,25,0,0,0,0.0,0,0,0,0,No,No,Jul. 15th   2021,Low,0,0
11967,3B,Breno Beja,CAL,AA,03/11/1995,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,40,40,45,60,55,50,50,0,0,8,0.0,0,0,0,0,No,No,May 29th   2021,Low,0,0
14104,LF,Cecil Beckmann,AMS,A,03/06/1999,L,1.5 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,45,45,50,50,45,65,50,65,0,0,5,0.0,0,0,0,0,Yes,No,Jul. 19th   2021,Low,0,0
15781,3B,Brian Beckett,DEN,R,06/20/2002,L,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,3-4 weeks,-,50,55,50,45,65,65,30,20,25,0,0,1,0.0,0,0,0,0,Yes,No,May 16th   2021,Low,2020,121
13248,C,Jason Beck,NKO,AAA,02/06/1994,R,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Humble,Normal,-,-,40,40,45,40,40,45,25,40,35,0,0,4,0.0,0,0,0,0,Yes,No,Aug. 1st   2021,Avg,2017,135
10642,C,BILL BECK,LDN,AAA,11/23/1994,R,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Captain,Durable,-,-,45,50,35,25,45,55,40,40,40,0,0,8,0.0,0,0,0,0,Yes,No,Jun. 3rd   2021,Low,2013,169
17416,2B,Roberto Becerra,CUR,INT,02/05/2004,R,1.0 Stars,3.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,80,75,55,45,50,65,60,45,60,0,0,0,0.0,0,0,0,0,Yes,No,May 22nd   2021,Low,0,0
13553,LF,Jamie Beavan,CAL,A,01/18/1998,L,2.0 Stars,3.5 Stars,U,U,U,U,U,U,Selfish,Normal,-,-,55,65,45,70,45,80,45,35,35,0,0,6,0.0,0,0,0,12,No,No,Jun. 23rd   2021,Low,0,0
14695,LF,Jake Beauman,-,-,11/26/1999,L,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,50,40,45,40,50,35,30,35,0,0,4,0.0,0,0,0,0,No,No,May 9th   2021,Avg,0,0
14444,RF,Tanner Beaudoin,-,-,09/22/2000,S,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,45,50,50,40,45,55,45,35,30,0,0,1,0.0,0,0,0,0,No,No,Aug. 15th   2021,Avg,2019,195
17663,SS,Chris Beasley,-,-,12/25/2005,R,1.0 Stars,2.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,HS Sophomore,45,50,45,40,45,55,35,50,35,0,0,0,0.0,0,0,0,0,No,No,Jun. 28th   2021,Low,0,0
11769,C,DENNIS BEARMAN,NKO,AA,05/09/1996,L,2.0 Stars,2.0 Stars,U,U,U,U,U,U,Normal,Normal,-,-,50,55,30,50,35,60,20,30,30,0,0,6,0.0,0,0,0,0,Yes,No,May 15th   2021,Low,2015,218
14260,LF,Liam Beal,NKO,A,04/28/1999,R,1.5 Stars,2.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,55,55,60,50,35,60,45,45,45,0,0,5,0.0,0,0,0,0,Yes,No,May 14th   2021,Low,0,0
11853,1B,Ashley Beal,-,-,07/09/1994,L,1.5 Stars,1.5 Stars,U,U,U,U,U,U,Normal,Normal,-,-,45,50,30,25,40,55,20,20,20,0,37,6,0.0,0,0,0,0,No,No,Aug. 29th   2020,Avg,0,0
14509,3B,Tim Bayer,LDN,A,09/18/2000,L,1.5 Stars,3.0 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,60,60,45,55,45,55,35,45,55,0,0,2,0.0,0,0,0,0,Yes,No,Jul. 22nd   2021,Avg,2019,46
16824,2B,Ciro Battista,LAP,INT,10/30/2003,R,1.0 Stars,2.5 Stars,U,U,U,U,U,U,Unknown,Normal,-,-,55,55,55,40,50,60,40,55,50,0,0,0,0.0,0,0,0,0,Yes,No,Jul. 6th   2021,Avg,0,0
