ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
7082,RP,Bobby Martinez,27,R,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,50,40,45,50,-,40,50,-,-,-,-,-,-,-,-,60,0,0,0
5852,RP,Israel Martinez,30,L,2.5 Stars,2.5 Stars,L,N,N,N,N,N,Normal,50,45,55,-,60,35,-,-,-,55,55,-,-,-,-,50,0,41,3
10236,RP,Javy Martinez,23,R,1.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,30,30,45,-,-,-,45,-,40,-,-,-,-,-,40,0,0,0
9043,RP,JESUS MARTINEZ,24,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,40,30,50,45,-,40,-,50,-,-,-,-,-,-,45,0,0,0
7342,RP,JUAN MARTINEZ,25,R,3.0 Stars,3.0 Stars,N,N,N,N,N,N,Normal,60,70,55,55,45,-,-,60,-,60,-,-,-,-,-,65,2004,1,10
10293,RP,Tomas Martinez,18,R,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,40,30,45,45,35,-,40,-,-,-,-,-,-,-,-,40,0,0,0
9929,RP,Barry Matthews,17,L,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Unknown,45,25,20,45,45,40,45,-,45,-,-,-,-,-,-,40,0,0,0
7381,RP,TIM MAXWELL,24,R,2.0 Stars,2.0 Stars,L,L,H,H,N,N,Selfish,70,50,45,70,65,-,-,-,65,-,-,-,-,-,-,30,2004,2,13
8095,RP,Takehiko Mayumi,23,R,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,55,35,40,70,35,-,-,60,-,-,-,-,-,-,-,65,0,0,0
9616,RP,RYAN MAZER,18,L,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,65,45,40,55,60,-,-,-,60,-,-,-,-,-,-,55,2010,8,7
9376,RP,NICK MCCARTHY,24,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,30,40,-,50,55,50,-,-,50,-,-,-,-,-,50,0,0,0
7010,RP,JAMES MCCLENDON,26,R,2.0 Stars,2.0 Stars,H,N,N,N,N,N,Normal,55,35,55,60,45,-,-,60,-,-,-,-,-,-,-,70,2003,4,9
8769,RP,PHIL MCCLENDON,20,R,2.0 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,55,45,45,60,45,-,-,60,-,-,-,-,-,-,-,60,0,0,0
10619,RP,Dustin McDonnell,15,R,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,55,45,45,50,45,-,55,-,-,-,-,-,-,-,-,50,0,0,0
8299,RP,PIERCE MCGORTY,22,R,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Normal,45,30,40,45,40,-,-,50,-,-,-,-,-,-,-,40,2006,9,7
8455,RP,Colin McGuire,22,R,3.0 Stars,3.0 Stars,N,H,H,N,N,N,Normal,60,65,60,70,55,-,60,60,-,-,-,-,-,-,-,40,2006,1,12
8004,RP,Brian Meeks,22,R,2.5 Stars,2.5 Stars,N,H,H,N,N,H,Normal,65,50,50,65,40,-,70,-,-,-,-,-,-,-,-,60,2006,2,12
6757,RP,Bobby Meinershagen,27,R,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,45,65,40,45,35,-,50,-,-,-,-,-,-,-,-,75,2002,2,11
5569,RP,Alex Mejia,30,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,50,50,-,40,40,50,-,-,50,-,-,-,-,-,55,0,106,10
4924,RP,Danny Mejia,34,L,2.5 Stars,2.5 Stars,L,N,N,N,N,N,Normal,55,55,45,-,45,-,55,55,-,-,60,-,-,-,-,55,0,26,9
9630,RP,Jesus Melchon,32,L,3.0 Stars,3.0 Stars,N,N,H,N,N,N,Outspoken,60,55,65,-,-,70,-,-,-,75,-,-,-,-,-,30,0,0,0
8880,RP,Nils Mensinga,21,L,2.0 Stars,1.5 Stars,N,N,N,N,N,L,Normal,55,30,45,50,35,-,-,-,-,-,-,60,-,65,-,60,0,0,0
6915,RP,Ricky Mercado,27,R,2.5 Stars,2.5 Stars,N,N,H,N,N,H,Normal,50,55,55,50,-,50,-,45,60,-,-,-,-,-,-,70,0,0,0
6827,RP,RILEY MERCHEN,26,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,45,45,50,40,-,55,-,-,-,-,-,-,-,-,75,2004,12,16
9920,RP,NICK MERRITT,25,R,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,35,25,30,40,35,40,40,-,-,-,-,-,-,-,-,55,0,0,0
9607,RP,MATT METIVA,19,R,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,55,35,35,50,35,-,-,55,-,-,-,-,-,65,-,55,2010,9,1
10639,RP,Adam Meyer,16,R,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,55,50,35,45,40,-,-,-,70,-,-,-,-,-,-,40,0,0,0
10050,RP,JOSH MEYER,21,L,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,45,60,40,45,45,-,45,-,40,45,-,-,-,-,-,50,2010,12,3
9129,RP,KALEB MIDDLETON,21,R,1.5 Stars,1.5 Stars,L,N,L,N,L,L,Unknown,45,40,40,45,55,-,-,-,60,-,-,-,-,-,-,50,2008,12,8
9914,RP,KEVIN MILLER,25,R,1.5 Stars,1.5 Stars,N,N,N,L,L,L,Normal,50,30,25,50,-,45,-,-,-,50,-,-,-,-,-,30,0,0,0
8919,RP,Ryan Miller,23,R,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Normal,50,45,45,50,45,-,55,50,-,55,-,-,-,-,-,45,0,0,0
7994,RP,TONY MIRANDA,23,R,2.0 Stars,2.0 Stars,H,N,L,N,N,L,Normal,45,30,35,45,45,-,45,-,-,-,-,-,-,45,-,65,2006,13,5
10548,RP,Katsumi Mizuta,24,R,2.5 Stars,2.5 Stars,N,N,N,N,N,H,Prankster,65,50,55,75,-,-,75,-,-,-,-,-,-,-,-,35,0,0,0
8881,RP,Arie Moens,21,R,1.5 Stars,1.5 Stars,H,N,L,L,N,N,Normal,50,20,25,55,45,-,-,55,-,-,-,50,-,-,-,50,0,0,0
7603,RP,MORGAN MOKROUSOV,25,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,45,30,55,50,45,45,-,45,-,-,-,-,-,-,-,35,0,0,0
9326,RP,Danny Molina,20,R,2.0 Stars,2.0 Stars,H,N,L,L,H,L,Humble,50,40,40,55,-,60,50,-,-,-,-,-,55,-,-,50,0,0,0
7422,RP,Dave Molina,27,R,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,55,30,40,55,60,-,-,-,60,-,-,-,-,-,-,60,0,0,0
6895,RP,Oscar Montemayor,26,R,1.0 Stars,1.0 Stars,L,L,L,N,N,H,Normal,35,35,35,35,45,-,-,-,-,40,-,-,-,-,-,55,0,0,0
5843,RP,Luis Montoya,31,R,2.5 Stars,2.5 Stars,N,N,L,N,N,H,Normal,50,45,55,50,-,-,-,-,45,60,-,-,-,-,-,55,0,16,15
9366,RP,CHRIS MOORE,24,R,2.5 Stars,2.5 Stars,L,H,N,N,L,N,Normal,50,40,40,50,50,60,-,-,60,-,-,-,-,-,-,55,2008,10,3
5732,RP,Ray Moore,29,L,2.0 Stars,2.0 Stars,L,H,N,N,L,L,Normal,55,35,60,-,55,70,-,55,-,-,-,-,-,-,-,40,2000,5,9
7149,RP,Mike Morales,26,R,2.0 Stars,2.0 Stars,H,H,N,N,H,N,Normal,45,25,35,45,35,-,-,50,-,-,-,-,-,-,-,80,0,0,0
4638,RP,Raul Moreno,31,L,2.5 Stars,2.5 Stars,N,L,H,N,N,N,Normal,50,55,25,50,55,-,55,-,-,-,-,-,-,-,-,55,0,106,12
9386,RP,EDDIE MORGAN,24,L,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,60,45,45,70,-,-,70,-,-,-,-,-,-,-,-,35,2008,3,14
4218,RP,Bobby Morrow,33,L,3.0 Stars,3.0 Stars,N,N,L,N,L,N,Normal,55,75,50,55,50,55,-,-,-,-,-,60,-,-,-,35,0,18,8
3962,RP,David Morrow,33,R,2.0 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,50,45,45,50,55,60,-,-,-,-,55,-,-,-,-,35,0,69,8
8793,RP,JAMAL MORROW,21,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,50,45,55,40,-,-,-,60,-,-,-,-,-,-,65,2008,5,3
8228,RP,KEITH MOSER,26,L,1.5 Stars,1.5 Stars,N,N,N,L,H,N,Humble,45,40,35,50,30,-,-,-,50,-,-,-,-,-,-,70,2006,15,6
8193,RP,MARSHALL MOSHER,24,R,2.0 Stars,2.0 Stars,N,N,L,L,N,H,Normal,50,40,40,55,40,-,-,50,-,-,-,-,-,-,-,70,2008,12,12
6848,RP,Mike Moss Jr.,25,L,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Normal,50,50,45,55,45,-,-,55,-,-,-,-,-,-,-,50,2007,4,9
8746,RP,MIKE MOZINGO,21,R,1.5 Stars,1.5 Stars,L,H,L,H,L,N,Unknown,45,35,40,50,35,-,-,-,-,-,-,-,55,-,-,40,2008,14S,2
9151,RP,VIN MUKAI,20,R,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,40,45,45,35,-,50,-,-,-,-,-,-,-,-,50,2009,11,17
6818,RP,MATT MULKEY,26,L,2.0 Stars,2.0 Stars,N,N,N,H,N,H,Normal,50,35,30,55,-,-,-,50,-,-,-,-,-,-,-,65,0,0,0
8198,RP,RAUL MUNIZ,23,R,1.5 Stars,2.0 Stars,L,N,L,N,N,N,Unknown,45,35,35,55,40,45,50,-,-,-,-,-,-,-,-,70,2008,15,8
8824,RP,Danny Munoz,21,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,35,45,55,-,45,-,-,-,-,-,-,-,-,55,0,0,0
9045,RP,BRENDAN MUNTEAN,20,R,1.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,50,45,55,40,-,60,-,-,-,-,-,-,-,-,50,2008,8,16
7397,RP,TRISTAN MURDOCK,24,R,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,40,45,45,45,45,45,-,-,-,-,-,-,-,-,-,70,2004,5,9
9545,RP,CODY MURPHY,18,R,1.0 Stars,2.5 Stars,N,N,L,N,N,L,Unknown,45,65,55,45,40,-,-,-,-,-,-,-,-,55,-,50,2010,10,3
4309,RP,Jon Murphy,33,R,2.0 Stars,2.0 Stars,L,H,H,N,H,N,Sparkplug,65,55,35,55,60,70,-,-,-,-,-,-,-,-,-,55,0,23,1
6064,RP,MITCH MYERS,27,L,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,45,35,30,45,30,-,50,-,-,-,-,-,-,-,-,55,0,0,0
7600,RP,STEVE NARENS,27,L,2.0 Stars,2.0 Stars,N,N,H,N,L,N,Normal,50,40,30,50,55,-,55,-,-,-,-,-,-,-,-,55,2004,5,15
5431,RP,CHRIS NATVIG,29,R,2.5 Stars,2.5 Stars,L,H,H,H,N,N,Normal,55,50,25,50,-,-,-,-,60,-,-,55,-,-,-,55,2003,12,4
10249,RP,Alain Navarro,18,L,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,45,45,40,45,55,50,-,50,-,-,50,-,-,-,-,45,0,0,0
6548,RP,Alex Navarro,28,R,2.5 Stars,2.5 Stars,N,N,N,N,L,N,Normal,55,45,60,50,60,-,55,55,-,-,-,-,-,-,-,35,0,23,9
8996,RP,GUILLERMO NAZARIO,25,R,2.0 Stars,2.0 Stars,H,N,H,N,H,N,Sparkplug,45,45,40,45,45,55,-,-,-,50,-,-,-,-,-,50,2007,15,10
8339,RP,AARON NEITZKE,21,R,2.0 Stars,2.0 Stars,N,L,N,N,N,N,Normal,55,40,50,65,35,-,-,-,-,65,-,-,-,-,-,65,2007,4,5
4715,RP,Chris Nelson,32,L,2.5 Stars,2.5 Stars,N,H,N,N,H,N,Normal,45,60,50,50,-,55,-,-,-,-,-,-,-,-,-,40,0,54,7
7365,RP,STEVE NEUGEBAUER,24,R,1.5 Stars,2.0 Stars,L,L,N,H,L,N,Outspoken,40,30,30,45,-,50,-,-,-,-,-,-,45,-,-,60,2004,7,4
3495,RP,Sam Neville,38,R,2.5 Stars,2.5 Stars,N,N,N,N,H,H,Normal,50,50,55,-,-,-,55,55,60,-,-,-,-,-,-,50,0,16,14
8542,RP,Jai Newitt,24,R,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,40,35,35,45,45,40,40,-,40,40,-,-,-,-,-,75,0,0,0
8829,RP,Gareth Nieuwendijk,21,R,1.5 Stars,2.0 Stars,N,N,N,L,H,N,Normal,40,30,45,40,35,45,-,-,-,45,-,-,-,-,-,70,0,0,0
9358,RP,ADRIAN NOE,26,R,2.0 Stars,2.0 Stars,N,H,N,L,N,N,Humble,55,40,55,60,35,-,60,55,-,-,-,-,-,-,-,55,2007,12,1
8447,RP,MATT NOORDHOEK,22,R,2.0 Stars,2.0 Stars,N,L,L,N,N,N,Unknown,50,50,45,50,45,-,-,-,60,-,-,-,-,-,-,70,2009,11,15
6649,RP,Brian Norberg,31,R,2.0 Stars,2.0 Stars,L,L,H,H,L,N,Disruptive,45,55,45,-,50,50,-,-,45,45,-,-,-,-,-,65,2000,9,2
5247,RP,John Norman,31,R,3.0 Stars,3.0 Stars,N,H,H,L,H,N,Fan Fav,60,50,40,55,-,70,-,-,-,-,-,-,-,-,-,60,0,19,14
10399,RP,Warren Nunes,16,L,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,65,50,50,50,35,-,-,-,-,-,-,-,-,70,-,50,0,0,0
6930,RP,Enrique Nunez,26,R,2.0 Stars,2.0 Stars,H,N,L,N,N,N,Normal,45,50,40,55,45,-,45,-,-,-,-,-,-,-,-,55,0,0,0
10239,RP,Javier Nuno,19,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,45,40,45,50,-,-,-,55,-,-,-,-,-,-,40,0,0,0
7675,RP,Mike O'Neal,23,L,2.0 Stars,2.0 Stars,N,N,H,H,N,L,Normal,45,30,45,45,55,40,-,45,-,50,-,-,-,-,-,70,2005,10,13
9887,RP,Katsuya Oda,19,R,1.0 Stars,1.5 Stars,H,N,L,N,H,H,Unknown,50,40,35,50,40,-,-,-,60,-,-,-,-,-,-,55,0,0,0
8605,RP,Kawanari Okazaki,22,L,1.5 Stars,1.5 Stars,N,H,H,N,N,N,Normal,45,40,40,45,55,-,50,-,-,-,-,-,-,-,-,65,0,0,0
6381,RP,Travis Oliver,27,L,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,50,45,45,-,-,-,55,55,-,-,-,-,-,-,-,50,2001,2,1
7963,RP,JEFF OLMSTEAD,22,R,1.5 Stars,2.0 Stars,N,N,H,N,H,N,Sparkplug,45,30,30,45,45,-,-,50,-,-,-,-,-,-,-,55,2006,9,12
7977,RP,MATT OLSON,22,R,3.0 Stars,3.0 Stars,N,N,H,N,H,N,Sparkplug,45,60,65,45,35,-,-,-,-,55,-,-,-,-,-,55,2006,5,2
7335,RP,MIKE OROFINO,25,R,2.0 Stars,2.0 Stars,N,H,N,L,N,H,Humble,55,35,45,55,35,-,-,60,-,-,-,-,-,-,-,55,2008,15,15
10024,RP,BOB ORTEGA,18,R,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,20,30,50,40,-,-,55,-,-,-,-,-,-,-,45,0,0,0
5186,RP,Mario Ortiz,33,L,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,55,40,40,55,45,-,60,-,-,-,-,-,-,-,-,65,0,67,8
6260,RP,Mike Ortiz,28,R,2.0 Stars,2.0 Stars,L,H,L,L,H,N,Humble,50,30,60,50,45,-,55,-,-,-,-,-,-,-,-,40,0,0,0
9608,RP,BOBBY ORTON,18,R,2.0 Stars,2.0 Stars,N,N,L,H,N,N,Unknown,55,35,45,60,40,-,-,60,-,-,-,-,-,-,-,45,0,0,0
9583,RP,ATSUSHI OSUMI,18,R,2.0 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,60,65,50,55,40,-,-,55,-,-,-,-,-,-,-,50,2010,5,11
5634,RP,Josh Oswald,32,R,3.0 Stars,3.0 Stars,H,H,N,L,H,N,Fan Fav,50,65,60,50,-,60,55,-,-,-,40,-,-,-,-,65,0,5,2
1768,RP,Kevin Overby,41,R,1.5 Stars,1.5 Stars,L,N,H,N,N,H,Normal,35,50,35,-,-,-,40,45,-,-,-,-,-,-,-,55,0,36,10
2434,RP,Alberto Pacheco,39,L,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Prankster,50,50,35,-,50,-,50,50,-,45,45,-,-,-,-,55,0,0,0
9993,RP,Mike Palmer,23,R,3.0 Stars,3.0 Stars,N,N,H,H,H,H,Normal,65,55,60,80,-,-,70,-,-,-,-,-,-,-,-,55,2009,3,17
8008,RP,JASON PANAGOS,22,R,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,50,45,45,50,35,-,-,55,-,-,-,-,-,-,-,45,2006,11,14
9389,RP,JON PANDURO,24,R,2.0 Stars,2.0 Stars,N,N,N,N,L,H,Normal,45,30,35,-,-,55,-,-,50,50,-,-,-,-,-,40,0,0,0
5578,RP,Mike Parker,33,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,40,50,50,-,55,-,-,-,-,-,-,-,-,65,0,94,13
7118,RP,Toribio Partida,27,R,2.5 Stars,2.5 Stars,H,N,N,N,N,N,Normal,60,45,50,65,50,-,-,60,-,-,-,-,-,-,-,70,0,0,0
7856,RP,CHARLIE PASCHAL,28,R,2.0 Stars,2.0 Stars,N,N,N,H,N,N,Normal,45,45,40,50,-,55,-,-,-,-,-,-,-,-,-,50,0,0,0
6709,RP,Josh Pate,29,R,2.5 Stars,2.5 Stars,N,N,L,H,L,L,Normal,55,25,50,70,-,-,45,50,-,-,-,-,-,-,-,70,2002,1,11
8464,RP,HUGO PAYAN,25,L,2.0 Stars,2.0 Stars,N,H,N,H,L,L,Normal,45,35,35,45,-,-,-,50,-,45,-,-,-,-,-,75,0,0,0
9092,RP,DEREK PEPIN,20,L,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,45,40,35,45,-,55,-,50,-,-,-,-,-,-,-,65,2008,14,4
10410,RP,Ivan Peralta,16,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,40,45,35,-,45,45,35,-,45,45,-,-,-,-,-,45,0,0,0
9870,RP,Jesus Perez,19,R,1.0 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,50,40,35,50,-,50,-,-,-,50,-,-,-,-,-,50,0,0,0
9079,RP,JON PEREZ,20,L,2.0 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,50,40,45,50,-,55,-,-,60,-,-,-,-,-,-,55,2008,13,5
4779,RP,Mario Perez,33,R,2.0 Stars,2.0 Stars,N,N,H,H,N,N,Prankster,50,40,45,45,60,40,-,-,-,-,55,-,-,-,-,65,0,111,5
4942,RP,Omar Perez,32,L,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,50,50,40,45,55,55,50,-,-,-,-,-,-,-,-,65,0,136,8
6871,RP,Oscar Perez,27,L,2.0 Stars,2.0 Stars,N,N,H,L,N,N,Normal,55,50,30,55,60,-,55,-,-,-,-,-,-,-,-,50,0,0,0
7321,RP,DAVE PERKINS,28,R,2.0 Stars,2.0 Stars,N,H,N,L,L,N,Normal,45,45,40,50,-,-,-,-,-,-,45,-,-,-,-,50,0,0,0
10577,RP,Chris Petersen,20,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,40,45,35,45,-,-,35,45,45,-,-,-,-,-,-,45,0,0,0
6073,RP,CHRIS PHILLIPS,27,R,1.5 Stars,2.0 Stars,N,L,L,N,N,N,Normal,50,35,30,45,-,60,50,-,-,-,-,-,-,-,-,55,0,0,0
10134,RP,Jon Pignone,17,R,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,60,50,40,60,40,-,-,-,-,60,-,-,-,-,-,45,0,0,0
8965,RP,DANNY PIMENTEL,23,L,2.0 Stars,2.0 Stars,N,H,N,L,H,N,Normal,45,50,50,50,35,35,-,45,-,45,-,-,-,-,-,30,2006,3,10
8932,RP,Juan Pina,25,R,1.5 Stars,1.5 Stars,N,H,N,L,N,N,Humble,45,25,30,-,35,35,50,-,-,45,-,-,-,-,-,40,0,0,0
5280,RP,Bill Pinsent,33,L,2.0 Stars,2.0 Stars,H,N,L,L,H,N,Normal,55,55,40,45,-,65,-,-,-,-,-,-,-,-,-,60,0,13,16
9919,RP,DAVID PISTULKA,22,R,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,45,35,45,50,50,45,-,55,-,-,-,-,45,-,55,0,0,0
7817,RP,Bernardino Pitorro,26,R,2.0 Stars,2.0 Stars,N,H,L,N,H,L,Outspoken,50,50,45,50,-,-,-,55,-,-,-,-,-,-,-,65,0,0,0
9234,RP,EDDIE PLATT,19,L,2.0 Stars,2.0 Stars,N,L,N,H,N,L,Unknown,60,30,50,60,60,-,-,-,-,60,-,-,-,-,-,55,2009,6,17
7671,RP,JOSH PLUMMER,23,R,2.5 Stars,2.5 Stars,N,L,N,N,N,N,Normal,50,50,55,50,35,-,-,55,-,-,-,-,-,-,-,60,2008,5,13
6764,RP,MARK POE,26,R,2.5 Stars,2.5 Stars,N,N,N,N,H,N,Normal,50,50,50,55,45,-,-,-,60,-,-,-,-,-,-,65,2003,9,4
6800,RP,MARIO POISEL,25,R,2.5 Stars,2.5 Stars,L,L,N,N,L,N,Normal,45,50,55,50,-,-,50,45,-,-,-,-,-,-,-,60,2003,6,9
7797,RP,Alex Polanco,24,L,2.0 Stars,2.0 Stars,H,N,L,L,N,N,Normal,55,25,40,50,60,55,55,-,50,-,-,-,-,-,-,65,0,0,0
6319,RP,Asa Poliakov,28,R,2.0 Stars,2.0 Stars,L,N,H,N,H,H,Normal,50,45,45,50,-,60,-,50,-,-,-,-,-,-,-,55,2001,8,12
7935,RP,MATT POLLOCK,27,R,2.0 Stars,2.0 Stars,N,H,L,N,L,H,Normal,40,30,40,45,40,35,40,40,45,-,-,-,-,-,-,45,0,0,0
3933,RP,Zagwe Pongwa,34,R,2.5 Stars,2.5 Stars,N,L,H,N,H,N,Sparkplug,50,50,55,40,65,-,55,-,-,-,50,-,-,40,-,40,0,19,15
9757,RP,ETHAN POPHAM,18,R,1.0 Stars,2.5 Stars,H,N,N,L,H,N,Unknown,50,60,55,55,35,-,55,-,-,-,-,-,-,-,-,55,2010,9,12
5849,RP,Enrique Portillo,29,R,2.5 Stars,2.5 Stars,N,N,N,H,N,N,Normal,55,35,60,55,60,65,50,-,-,-,-,-,-,-,-,65,0,2,14
6580,RP,Victor Portillo,27,R,2.5 Stars,2.5 Stars,N,N,N,H,L,N,Normal,40,45,30,45,45,-,45,-,-,-,-,-,-,-,-,70,0,0,0
5769,RP,Chester Poste,28,R,2.0 Stars,2.0 Stars,N,N,N,L,H,N,Normal,40,25,25,45,-,45,40,-,40,-,-,-,-,-,-,75,2000,8,10
8307,RP,GENE POTTS,26,R,2.0 Stars,2.0 Stars,L,N,N,N,N,L,Normal,60,30,55,65,-,55,-,-,55,-,-,-,-,-,-,25,2006,5,11
8428,RP,Kenny Powers,27,R,2.5 Stars,2.5 Stars,N,N,H,N,H,H,Sparkplug,50,50,60,55,-,-,-,-,50,-,-,-,-,-,-,60,2005,3,12
7232,RP,Luis Prendez,27,R,2.0 Stars,2.0 Stars,H,H,H,N,H,N,Sparkplug,45,30,35,45,45,-,50,-,-,-,-,-,-,-,-,75,0,0,0
7579,RP,JOE PREYER,28,R,2.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,45,45,35,45,50,50,-,-,-,45,-,-,-,-,-,65,0,0,0
6100,RP,Dave Price,27,L,2.0 Stars,2.0 Stars,L,L,H,H,L,N,Selfish,50,40,35,55,-,60,55,-,-,-,-,-,-,-,-,55,2001,4S,16
10428,RP,Nick Price,17,R,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,55,55,65,45,-,-,-,70,-,-,-,-,-,-,50,0,0,0
7891,RP,Kyle Pritchard,26,R,2.5 Stars,2.5 Stars,N,N,L,N,L,N,Normal,55,45,30,50,60,-,50,-,-,-,-,-,-,-,-,60,2005,10,11
9902,RP,CORY PROCTOR,24,R,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,20,25,45,-,40,-,-,45,-,-,-,-,-,-,45,0,0,0
10210,RP,Kevin Pruitt,23,R,0.5 Stars,0.5 Stars,N,N,N,L,L,L,Unknown,35,25,20,35,30,40,40,-,40,-,-,-,-,40,-,50,0,0,0
7618,RP,JASON PYSHER,24,R,2.5 Stars,2.5 Stars,N,N,H,H,H,N,Sparkplug,55,60,45,60,40,-,-,60,-,-,-,-,-,-,-,30,2004,3,4
9066,RP,JERRY QUINTANA,24,L,1.5 Stars,1.5 Stars,N,N,H,N,H,N,Normal,50,35,50,50,35,-,-,-,-,50,-,-,-,-,-,50,2008,6,12
5759,RP,JON RAAB,29,R,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,50,20,55,50,50,55,-,-,-,-,-,-,-,-,-,35,2003,8,9
6528,RP,Angel Ramirez,27,R,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Outspoken,50,45,45,40,60,55,45,-,-,-,-,-,-,-,-,35,0,32,7
6193,RP,Nolan Ramirez,28,R,2.5 Stars,2.5 Stars,N,H,N,N,N,N,Normal,50,50,50,50,-,-,55,-,-,-,60,-,-,-,-,60,0,6,10
8384,RP,BRUCE RAMSEY,21,L,2.0 Stars,1.5 Stars,N,N,N,N,N,H,Normal,65,25,50,65,40,-,-,-,70,-,-,-,-,-,-,35,2007,10,9
8674,RP,RYAN RANDALL,21,R,2.0 Stars,2.0 Stars,N,H,N,L,N,N,Normal,55,35,55,60,55,-,-,50,-,50,-,-,-,-,-,60,2007,7,11
9405,RP,PHIL RANGE,21,R,1.0 Stars,2.0 Stars,N,L,L,H,N,N,Unknown,45,35,30,45,45,-,-,-,50,-,-,-,-,-,-,40,0,0,0
8205,RP,JOHN RANSON,23,L,3.5 Stars,3.5 Stars,N,L,H,N,N,N,Prankster,65,65,65,50,45,-,55,-,-,-,-,-,-,-,-,60,2008,2,15
6096,RP,Corey Rasmussen,26,L,2.5 Stars,2.5 Stars,N,H,H,H,N,N,Normal,50,45,55,-,35,65,-,-,-,60,-,60,-,-,-,50,2001,1,3
2883,RP,Lance Readinger,37,R,2.5 Stars,2.5 Stars,N,L,H,L,H,N,Sparkplug,55,40,60,-,45,-,-,60,-,60,-,-,-,-,-,55,0,53,10
9791,RP,Jim Reddy,21,L,1.5 Stars,2.0 Stars,N,H,L,N,L,N,Unknown,45,40,35,45,50,-,45,-,-,-,-,-,-,-,-,40,0,0,0
6426,RP,Mike Redwine,26,R,2.5 Stars,2.5 Stars,L,N,N,N,N,N,Normal,45,65,45,45,50,-,45,-,-,-,-,-,-,-,-,60,2002,5,14
5215,RP,JOHN REED,36,R,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,40,45,50,45,-,-,45,-,-,-,-,-,-,-,-,50,0,17,1
8972,RP,STEVE REGAN,27,R,2.0 Stars,2.0 Stars,N,N,N,L,N,L,Normal,55,45,40,60,-,-,55,55,-,-,-,-,-,-,-,55,2006,7,11
