ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
14862,LF,Allen Parker,17,0.5 Stars,2.5 Stars,N,N,N,L,H,N,Unknown,60,45,50,50,65,30,20,20,0,0,0
11024,LF,JASON PARKER,21,0.5 Stars,2.0 Stars,N,N,N,N,L,H,Unknown,55,40,40,50,55,35,35,30,2015,12,7
13632,LF,Charley Parson,19,1.0 Stars,5.0 Stars,N,N,N,N,N,N,Unknown,60,60,75,55,55,45,40,35,0,0,0
14656,LF,Tomaz Patalim,18,0.5 Stars,1.5 Stars,N,N,L,N,N,N,Unknown,40,40,35,45,55,40,45,30,0,0,0
13482,LF,Nelson Perera,20,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,40,50,65,35,25,25,0,0,0
9855,LF,Fernando Perez,26,1.5 Stars,1.5 Stars,H,N,L,N,H,N,Normal,40,50,35,45,40,60,60,65,0,0,0
11296,LF,Manny Picado,22,1.5 Stars,2.0 Stars,N,N,N,N,N,L,Normal,55,40,30,45,50,25,30,45,0,0,0
13626,LF,Jerry Pineda,19,0.5 Stars,2.0 Stars,L,H,H,N,N,N,Unknown,50,45,50,45,55,30,25,35,0,0,0
14788,LF,Amdre Porteiro,18,0.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,50,45,60,50,50,35,20,35,0,0,0
12246,LF,GERARD PORTER,20,1.0 Stars,2.5 Stars,N,N,N,H,H,N,Unknown,60,50,50,45,60,70,45,65,2016,6,1
13012,LF,LOUIS POTTS,23,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,45,45,45,55,45,55,65,2016,9,12
9752,LF,DAVID POWELL,26,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,50,50,45,45,25,35,35,2010,4,2
9179,LF,Damian Priest,27,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,45,35,55,35,60,60,2009,1,14
14408,LF,Trevor Pushak,21,0.5 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,50,45,45,40,45,40,30,35,0,0,0
12056,LF,Oscar Quezada,21,1.0 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,45,40,45,40,35,45,40,30,0,0,0
13311,LF,Rajko Racic,18,0.5 Stars,2.0 Stars,L,H,N,N,N,N,Unknown,55,40,45,40,60,25,25,20,0,0,0
11293,LF,Eddie Radford,22,2.0 Stars,2.5 Stars,N,N,L,L,H,N,Humble,55,45,40,65,70,25,25,20,0,0,0
9570,LF,GORDON RAMSEY,25,1.5 Stars,1.5 Stars,N,H,L,N,N,H,Normal,45,40,30,35,50,25,30,20,2013,5,9
13537,LF,Svetozar Rankovic,19,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,35,45,35,55,45,50,55,0,0,0
12119,LF,Carlos Reyes,21,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,40,45,35,45,35,20,20,0,0,0
11276,LF,David Richards,22,1.0 Stars,2.0 Stars,N,N,H,L,N,H,Normal,45,45,35,40,50,65,35,35,0,0,0
11728,LF,FRED RICHARDSON,21,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,50,45,55,50,55,60,2015,8,7
11677,LF,VICTOR RIVAS,26,2.0 Stars,2.0 Stars,N,N,N,L,H,H,Normal,50,50,45,45,50,55,50,45,2013,2,6
12064,LF,Lyndon Roberts,22,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Normal,40,35,35,45,45,30,25,20,0,0,0
13263,LF,Alan Robertson,20,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,60,45,50,55,60,25,20,20,2017,4,2
10903,LF,AARON ROBINSON,26,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,35,35,50,45,45,45,45,45,2013,12,18
11138,LF,Jordan Rodriguez,24,0.5 Stars,0.5 Stars,H,H,L,N,H,N,Captain,35,35,30,35,40,50,45,45,0,0,0
13236,LF,Robert Rodriguez,19,0.5 Stars,4.0 Stars,N,H,N,L,H,N,Unknown,65,55,60,50,65,50,40,40,2017,1,9
13918,LF,Javier Rojus,22,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,45,45,40,55,45,30,30,45,2017,12,15
10286,LF,Omar Romero,25,0.5 Stars,0.5 Stars,N,N,H,N,H,N,Normal,40,35,35,35,45,45,50,45,0,0,0
13669,LF,Sibrand Rondeel,19,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,45,45,40,35,45,55,50,55,0,0,0
14424,LF,Bernaldo Roocks,20,0.5 Stars,2.0 Stars,N,H,H,N,N,N,Unknown,50,45,45,50,45,40,20,20,0,0,0
14075,LF,Joe Rowsell,18,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,45,40,55,65,50,45,50,0,0,0
9776,LF,MATT ROY,26,3.5 Stars,3.5 Stars,L,L,H,H,N,H,Selfish,60,50,60,50,55,20,25,25,2010,2,1
10662,LF,Antonio Ruiz,25,0.5 Stars,1.5 Stars,L,N,N,N,L,N,Normal,35,35,40,50,35,20,25,20,0,0,0
8068,LF,Genzaburo Saito,30,2.5 Stars,2.5 Stars,H,N,H,N,N,N,Normal,50,55,40,40,60,60,60,75,0,0,0
13488,LF,Ryo Sakamoto,19,0.5 Stars,2.0 Stars,N,L,L,N,N,N,Unknown,50,45,30,65,65,40,20,25,0,0,0
13423,LF,Carlos Saldana,19,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,40,40,45,60,45,25,20,0,0,0
13359,LF,Eddie Sanchez,18,0.5 Stars,2.5 Stars,L,N,N,L,N,N,Unknown,55,40,60,50,55,25,25,25,0,0,0
12498,LF,Roberto Sanchez,20,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,50,60,50,30,50,55,50,0,0,0
15298,LF,Guarçia Sanguinetti,16,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,40,45,55,25,30,40,0,0,0
8554,LF,Alejandro Santaella,29,2.0 Stars,2.0 Stars,N,N,L,H,N,N,Normal,45,40,50,50,45,55,60,65,0,0,0
11177,LF,Oscar Santiago,27,0.5 Stars,0.5 Stars,H,H,N,L,N,L,Humble,35,35,30,45,40,40,70,65,0,0,0
13136,LF,Antonio Santos,20,0.5 Stars,2.0 Stars,N,N,N,L,N,L,Unknown,45,45,50,50,50,50,50,45,0,0,0
14118,LF,Robert Santos,18,0.5 Stars,1.0 Stars,N,N,L,N,L,N,Unknown,45,40,35,35,55,30,20,25,0,0,0
12878,LF,Kelly Sap,20,0.5 Stars,2.0 Stars,L,N,L,N,L,N,Unknown,50,45,30,45,55,50,45,40,0,0,0
14718,LF,Tristan Scammell,17,0.5 Stars,2.5 Stars,N,L,L,N,N,H,Unknown,60,45,50,35,60,60,50,50,0,0,0
10433,LF,Trevor Schettina,23,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,45,45,45,50,60,55,2012,2,5
8350,LF,Chris Schmucker,29,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,55,50,50,45,45,55,75,80,2007,1,12
13605,LF,Quentin Seneca,19,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,40,55,70,50,30,45,25,40,0,0,0
12565,LF,Brian Sharkey,21,0.5 Stars,2.5 Stars,H,N,N,L,N,L,Normal,60,35,45,45,60,30,30,30,0,0,0
10256,LF,Yuzo Shimabukuro,26,1.5 Stars,2.0 Stars,N,H,N,N,H,N,Normal,45,45,45,45,45,20,25,25,0,0,0
13915,LF,YUTAKA SIFUENTES,23,1.0 Stars,2.0 Stars,L,L,N,N,N,N,Unknown,50,45,45,50,45,35,40,40,2016,9,9
11829,LF,Oeke Sijstermans,22,1.5 Stars,2.0 Stars,H,N,H,N,H,H,Sparkplug,40,45,55,45,30,50,45,30,0,0,0
11717,LF,BILL SIMONDS,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,40,50,50,65,70,65,2014,5,11
8433,LF,Euan Smith,30,2.5 Stars,2.5 Stars,H,N,N,H,N,N,Normal,45,45,50,50,45,30,45,45,2006,1,11
11616,LF,Glen Smith,21,1.5 Stars,5.0 Stars,L,N,H,N,H,N,Unknown,65,60,70,65,60,50,40,35,2015,1,2
14331,LF,Gerard Snow,18,0.5 Stars,2.5 Stars,N,N,L,H,N,N,Unknown,65,40,40,50,60,40,20,30,0,0,0
12463,LF,Javy Solis,20,0.5 Stars,2.0 Stars,N,N,H,L,N,L,Humble,50,45,35,40,50,70,60,50,0,0,0
8103,LF,Tony Soliz,30,2.0 Stars,2.0 Stars,H,H,N,N,H,N,Normal,45,55,45,50,40,40,50,25,0,0,0
15399,LF,Tae-gyoon Song,16,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,60,50,55,55,60,25,30,25,0,0,0
10923,LF,JEFF SPATOLA,26,0.5 Stars,1.0 Stars,H,N,N,N,N,N,Normal,40,45,40,35,30,50,50,65,2013,7,16
11305,LF,Rio Speed,21,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,45,35,50,60,70,40,50,0,0,0
14883,LF,Tim Steele,17,0.5 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,60,45,40,45,60,30,35,35,0,0,0
11478,LF,HENRY STODDART,25,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,50,40,45,45,60,50,65,2014,5,9
14569,LF,John Stonecipher,16,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,45,45,50,55,45,40,20,20,0,0,0
11534,LF,MILOVAN SUBASIC,21,1.5 Stars,2.5 Stars,N,N,N,L,H,N,Fan Fav,55,50,45,50,50,50,20,20,2014,10,10
11713,LF,ZACH SWINK,25,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,50,45,35,40,55,45,40,35,2014,12,19
9516,LF,RICK SWISS,26,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,45,35,35,70,55,70,70,80,2013,10,9
12128,LF,Bertolameu Tabucchi,21,2.0 Stars,3.5 Stars,N,H,H,H,H,N,Sparkplug,55,55,65,55,50,25,50,40,0,0,0
10101,LF,Joe Talan,24,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Normal,45,35,40,45,45,55,60,70,2011,4,3
10660,LF,Masahiko Tanaka,24,0.5 Stars,0.5 Stars,N,N,L,L,H,N,Normal,40,35,20,40,45,20,20,20,0,0,0
9998,LF,Danny Tanner,29,2.5 Stars,2.5 Stars,N,N,H,L,N,N,Fan Fav,50,45,50,50,50,35,40,45,2009,4,1
15230,LF,Davi Tat,16,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,40,40,50,60,35,40,30,0,0,0
10763,LF,Ryan Terrell,28,2.5 Stars,2.5 Stars,H,N,N,H,N,N,Normal,50,45,45,50,60,50,55,65,2011,8,13
12989,LF,HARRY TEYSSIER,23,2.0 Stars,2.5 Stars,N,H,N,L,N,N,Unknown,55,45,45,45,55,35,40,50,2016,8,2
13283,LF,Miguel Tijerina,19,0.5 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,50,40,45,40,55,25,20,20,0,0,0
10650,LF,Diego Torres,24,1.5 Stars,1.5 Stars,N,N,H,L,H,N,Normal,45,45,40,40,45,30,40,35,0,0,0
11657,LF,Rene Torricelli,21,0.5 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,50,35,40,40,60,20,25,20,0,0,0
8715,LF,Trystan Traywick,28,3.5 Stars,3.5 Stars,L,L,H,N,N,N,Normal,60,70,55,50,60,35,50,50,2008,1,8
14010,LF,Guillaume Trouvé,19,0.5 Stars,2.0 Stars,N,N,H,N,N,L,Unknown,50,45,45,45,60,20,20,25,0,0,0
12154,LF,Yasuhiro Tsuji,21,1.0 Stars,2.5 Stars,L,N,N,N,N,N,Normal,50,50,55,45,50,50,35,30,0,0,0
12715,LF,Ahmed Usama,20,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,50,40,40,50,50,25,20,20,0,0,0
12845,LF,Semi Uskokovic,19,0.5 Stars,2.0 Stars,N,N,H,H,H,N,Unknown,45,35,50,50,50,45,20,20,0,0,0
12780,LF,Alex Valencia,20,0.5 Stars,2.0 Stars,N,N,L,N,L,L,Unmotivated,50,45,40,40,50,50,45,45,0,0,0
13601,LF,Jose Valencia,19,0.5 Stars,2.5 Stars,N,L,N,H,N,N,Unknown,55,45,50,45,50,35,40,30,0,0,0
8102,LF,Perry van Belkom,32,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,45,45,50,50,35,45,50,50,0,0,0
10250,LF,Rupert van de Poll,27,0.5 Stars,1.0 Stars,N,N,L,N,L,L,Normal,35,35,35,55,30,25,25,35,0,0,0
11195,LF,Henny van der Valk,22,2.5 Stars,5.0 Stars,H,N,N,L,H,N,Prankster,65,65,60,70,55,65,65,50,0,0,0
14680,LF,Ids van Egmond,17,0.5 Stars,2.0 Stars,N,N,L,L,L,L,Unknown,45,45,40,45,45,35,20,30,0,0,0
14762,LF,Ad van Rees,17,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,45,45,55,35,65,60,55,0,0,0
11820,LF,Melvin van Sprang,21,1.5 Stars,2.0 Stars,L,N,L,H,L,L,Unmotivated,50,50,50,50,50,40,35,40,0,0,0
12245,LF,VICTOR VAN VUGT,20,0.5 Stars,3.0 Stars,N,H,N,N,N,N,Unknown,55,45,65,55,55,30,25,35,2016,1S,1
14827,LF,Chris Vasquez,17,0.5 Stars,3.0 Stars,N,N,N,N,N,L,Unknown,55,55,55,50,60,55,50,60,0,0,0
6446,LF,JIMMY VASQUEZ,34,2.0 Stars,2.0 Stars,N,H,N,N,N,N,Normal,45,35,40,70,50,45,55,45,2002,2,15
14845,LF,Rene Veen,17,0.5 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,45,45,50,60,45,35,40,50,0,0,0
15369,LF,Antonio Velasquez,16,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,35,50,45,25,20,20,0,0,0
13257,LF,Reuben Verbakel,23,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,55,45,45,50,65,40,35,2017,8,8
8780,LF,Nick Vermeersch,28,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,50,50,50,45,50,30,30,25,2008,1,13
12100,LF,Raffaele Vettori,21,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,50,40,30,45,45,35,30,20,0,0,0
12046,LF,Xavier Voisin,22,0.5 Stars,1.0 Stars,N,N,L,N,N,N,Normal,45,35,30,35,50,35,45,55,0,0,0
9605,LF,Janos von Neumann,25,4.5 Stars,5.0 Stars,N,N,H,N,N,N,Normal,75,60,45,50,75,75,75,75,2010,1,1
12484,LF,Gareth Wakely,21,0.5 Stars,0.5 Stars,H,N,H,N,H,N,Sparkplug,40,35,25,40,45,30,35,35,0,0,0
11719,LF,PAT WALLEY,22,0.5 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,50,45,55,35,60,40,45,30,2017,8,18
14091,LF,Fateen Wasim,18,0.5 Stars,2.5 Stars,N,H,H,N,N,N,Unknown,65,50,35,45,65,35,45,45,0,0,0
10880,LF,NATE WATSON,26,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Normal,45,45,40,55,45,40,35,35,2014,11,20
7379,LF,Josh Weaver,31,2.0 Stars,2.0 Stars,N,N,H,H,N,N,Normal,45,50,45,50,40,25,20,30,2004,1,8
12445,LF,CHRIS WESTLAKE,20,0.5 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,50,55,60,45,50,30,20,20,0,0,0
8779,LF,Travis Wheeler,27,2.5 Stars,2.5 Stars,L,L,H,N,L,N,Disruptive,45,45,60,45,40,40,55,60,2008,2,2
9834,LF,Sjoerd Wijbenga,26,1.0 Stars,1.5 Stars,N,H,N,N,N,N,Normal,40,35,40,45,35,25,25,40,0,0,0
9967,LF,Aaron Williams,28,4.0 Stars,4.0 Stars,H,N,H,N,H,N,Normal,45,45,70,80,45,40,45,75,2008,1,2
6476,LF,E.0. Wilson,34,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,50,50,50,45,50,55,45,2002,1,4
7295,LF,DANNY WINTERS,32,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,55,55,55,40,45,45,50,2003,5,16
13397,LF,Tim Wright,18,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,50,40,30,40,65,30,25,30,0,0,0
14785,LF,Kenji Yamada,18,0.5 Stars,2.0 Stars,L,L,L,H,L,N,Unknown,50,40,40,60,65,25,35,35,0,0,0
10540,LF,Tiburcio Yamamoto,23,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,45,45,45,45,45,50,0,0,0
11833,LF,Rauf Yazid,22,0.5 Stars,0.5 Stars,N,H,L,N,L,L,Unmotivated,40,30,30,30,35,25,50,50,0,0,0
10999,LF,EDDIE YODER,22,1.5 Stars,2.0 Stars,N,H,L,N,L,N,Unmotivated,50,40,50,50,70,50,55,45,2014,12,10
14836,LF,Min-jin Yoon,17,0.5 Stars,2.5 Stars,N,N,N,L,H,L,Unknown,60,50,50,50,65,45,40,30,0,0,0
15386,LF,Steve Zwiers,16,0.5 Stars,1.5 Stars,N,H,H,N,N,N,Unknown,60,40,25,35,65,35,35,30,0,0,0
14245,CF,Victor Aguilar,19,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,50,45,55,65,55,60,0,0,0
11201,CF,Hak-su Ahn,22,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,45,35,40,45,55,60,45,40,0,0,0
14993,CF,Arnold Albertson,20,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,50,50,50,60,45,55,0,0,0
13740,CF,Tristan Aldridge,19,0.5 Stars,2.0 Stars,L,N,N,N,N,N,Unknown,50,45,50,50,50,45,45,45,0,0,0
12385,CF,MIGUEL ALEMAN,19,0.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,55,50,55,45,55,65,40,35,2016,2,10
11784,CF,GERRY ALLOMES,21,1.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,55,60,60,50,65,45,55,65,2015,8,11
15192,CF,Francisco Alvarado,16,0.5 Stars,2.0 Stars,N,L,N,N,H,N,Unknown,60,40,40,40,60,40,30,40,0,0,0
11941,CF,Jacome Alvoeiro,22,1.5 Stars,2.5 Stars,N,L,N,N,N,N,Normal,60,45,50,45,55,60,30,20,0,0,0
11414,CF,TONY AMADOR,26,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Normal,40,50,50,60,30,40,45,45,2013,5,18
14798,CF,Carlo Amore,17,0.5 Stars,2.0 Stars,H,N,N,N,N,N,Unknown,55,45,35,45,60,50,40,40,0,0,0
11252,CF,Tsukiya Ando,22,0.5 Stars,2.0 Stars,H,N,N,N,N,L,Outspoken,60,35,40,50,60,45,40,25,0,0,0
15373,CF,Jose Andrade,16,0.5 Stars,2.5 Stars,L,L,N,H,L,N,Unknown,55,50,50,45,60,55,45,45,0,0,0
11467,CF,ALEX ARDON,25,1.0 Stars,1.5 Stars,N,N,H,N,H,H,Sparkplug,50,45,45,45,50,35,45,30,2014,2,13
14361,CF,Zachary Arscott,18,0.5 Stars,1.5 Stars,H,N,L,N,N,N,Unknown,50,40,40,45,50,60,35,35,0,0,0
14195,CF,Pedro Ascencion,18,0.5 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,60,50,50,50,60,50,60,60,0,0,0
14542,CF,Stewart Atkinson,17,0.5 Stars,2.5 Stars,N,N,N,H,N,L,Unknown,50,45,55,50,45,50,40,35,0,0,0
15420,CF,Lorenzo Avendano,16,0.5 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,70,55,35,40,75,65,60,50,0,0,0
8376,CF,FINN BALOR,28,3.0 Stars,3.0 Stars,N,N,H,N,N,L,Normal,45,55,45,45,40,65,75,80,2007,2,16
14475,CF,Ezechiele Baltistuzzi,17,0.5 Stars,2.5 Stars,N,N,L,N,L,L,Unknown,60,60,50,50,55,50,50,55,0,0,0
14306,CF,Miguel Banda,18,0.5 Stars,0.5 Stars,N,H,L,N,L,N,Unknown,40,35,35,35,50,40,40,45,0,0,0
15415,CF,Ed Barajas,16,0.5 Stars,2.5 Stars,N,N,H,L,H,N,Unknown,65,50,45,40,65,60,65,75,0,0,0
13063,CF,Graham Barnard,19,0.5 Stars,2.5 Stars,H,H,N,L,H,N,Unknown,60,50,40,55,70,55,60,65,2017,3,2
10566,CF,Danny Baron,27,1.0 Stars,1.0 Stars,N,N,L,N,N,N,Normal,35,40,45,45,35,45,50,55,2011,6,1
14444,CF,Tanner Beaudoin,17,0.5 Stars,2.5 Stars,N,N,H,N,H,H,Unknown,60,50,50,45,55,35,30,35,0,0,0
9306,CF,Alan Begin,28,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,55,45,45,50,35,55,45,0,0,0
13469,CF,Frank Benitez,19,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,50,35,35,45,60,30,30,20,0,0,0
15181,CF,Rhys Bently,16,0.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,45,50,40,55,60,45,50,50,0,0,0
15067,CF,Moukib bin Aza,16,0.5 Stars,3.0 Stars,L,L,N,H,N,N,Unknown,60,50,60,45,55,60,50,50,0,0,0
15321,CF,Zayd bin Bassam,16,0.5 Stars,1.5 Stars,N,N,H,L,H,N,Unknown,40,40,45,60,50,45,40,45,0,0,0
14720,CF,Nu'man bin Duqaq,17,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,45,45,55,60,55,40,30,40,0,0,0
14359,CF,Houd bin Fath,18,0.5 Stars,1.5 Stars,N,N,N,L,H,N,Unknown,50,45,45,35,50,55,35,35,0,0,0
15138,CF,Thabit bin Moosa,17,0.5 Stars,2.5 Stars,L,L,N,H,L,H,Unknown,60,50,50,50,60,60,50,35,0,0,0
12540,CF,Munir bin Sa'eed,23,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Normal,45,45,35,40,60,60,30,50,0,0,0
15344,CF,Nuri bin Saleem,16,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,65,45,45,60,70,40,50,0,0,0
14093,CF,Hashim bin Thaqib,19,0.5 Stars,2.0 Stars,N,N,L,L,N,N,Unknown,55,50,50,40,55,60,35,50,0,0,0
14878,CF,Shafiq bin Zuhair,17,0.5 Stars,2.5 Stars,N,N,L,L,L,L,Unknown,55,60,60,50,55,50,35,35,0,0,0
15372,CF,David Black,16,0.5 Stars,4.0 Stars,H,N,N,N,H,H,Unknown,80,65,40,50,80,75,65,60,0,0,0
9620,CF,MIKE BLANCHARD,25,2.5 Stars,2.5 Stars,H,H,N,L,H,N,Captain,45,50,50,50,50,45,50,45,2010,3,3
12470,CF,Manny Blandon,21,0.5 Stars,2.0 Stars,N,N,N,H,L,N,Normal,60,45,25,50,65,45,50,55,0,0,0
11328,CF,Quido Blankers,22,0.5 Stars,1.5 Stars,N,N,N,N,H,H,Normal,45,40,35,35,50,60,45,65,0,0,0
9702,CF,JUAN BLAS,30,2.5 Stars,2.5 Stars,N,N,N,H,N,N,Normal,40,60,55,45,35,45,55,50,2009,7,17
10604,CF,JAYLEN BOGUE,22,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,55,40,50,35,55,45,50,40,2013,3,11
13062,CF,Daniel Bracamonte,19,0.5 Stars,3.0 Stars,L,L,H,N,L,H,Unknown,60,55,60,55,55,45,35,30,0,0,0
12998,CF,Will Bradnock,20,1.0 Stars,2.5 Stars,L,N,N,L,N,N,Unknown,55,60,60,45,60,50,40,40,2016,1,8
13881,CF,Jimmy Bray,17,0.5 Stars,2.5 Stars,N,H,H,L,H,H,Unknown,45,50,55,55,45,60,50,35,0,0,0
14984,CF,Luc Briatore,17,0.5 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,50,40,45,40,50,40,45,40,0,0,0
15009,CF,Elton Brophy,20,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,45,45,45,50,45,65,50,50,0,0,0
11197,CF,Brody Burgess,22,0.5 Stars,1.5 Stars,N,N,H,N,N,H,Normal,45,40,40,40,40,60,35,25,0,0,0
14440,CF,Jim Burkholder,16,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,55,50,45,45,45,50,35,25,0,0,0
9437,CF,WAYNE BUSH,30,1.5 Stars,1.5 Stars,N,H,L,N,L,L,Normal,45,55,40,40,40,50,35,60,2009,5,13
13734,CF,Kean Butler,19,0.5 Stars,1.0 Stars,N,H,H,L,H,N,Unknown,40,35,30,45,45,35,20,20,0,0,0
9282,CF,Damian Bywaters,27,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,45,50,45,55,45,40,45,35,0,0,0
9758,CF,VICTOR CABANAS,26,1.5 Stars,1.5 Stars,L,N,L,N,N,L,Outspoken,45,40,40,45,45,35,30,35,2013,11,16
14336,CF,Johan Calafate,19,0.5 Stars,1.5 Stars,N,L,N,H,L,L,Unknown,45,40,40,35,50,65,60,70,0,0,0
10712,CF,Willie Calle,23,0.5 Stars,1.5 Stars,N,L,L,N,L,N,Normal,40,50,35,45,40,45,45,40,0,0,0
11543,CF,JOSE CANO,25,0.5 Stars,1.5 Stars,L,N,L,H,N,N,Normal,40,50,40,40,40,60,60,70,2014,2,8
11234,CF,Anastagio Carboni,22,1.5 Stars,2.5 Stars,N,N,N,N,N,H,Normal,50,60,50,50,45,70,75,65,0,0,0
12947,CF,SYLVESTRE CARENA,23,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,50,40,35,40,50,50,45,35,2016,12,2
14562,CF,Rocco Carracci,16,0.5 Stars,4.0 Stars,N,N,N,L,H,L,Unknown,65,50,60,55,60,50,45,55,0,0,0
13268,CF,Nate Carter,23,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,55,50,45,55,65,65,65,2017,5,4
13799,CF,Jonah Casey,23,2.0 Stars,2.5 Stars,L,N,N,N,H,H,Unknown,55,55,50,50,50,55,55,55,2016,1,2
14591,CF,Inês Centeio,16,0.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,55,70,50,45,65,50,40,45,0,0,0
13916,CF,BRUNO CERNUSCHI,23,2.5 Stars,4.0 Stars,H,N,N,H,N,N,Normal,55,55,60,60,60,65,45,60,2016,1,14
6810,CF,Bubba Chapman,31,3.5 Stars,3.5 Stars,N,H,N,N,N,N,Normal,50,55,60,45,45,45,55,60,2003,1,16
14567,CF,Jose Chavez,17,0.5 Stars,3.0 Stars,N,H,H,N,H,N,Unknown,45,75,65,65,35,60,55,50,0,0,0
10942,CF,JOHN CHIARAVALLOTI,22,3.0 Stars,3.0 Stars,N,N,H,N,N,L,Normal,60,55,45,55,65,50,45,50,2013,4,6
12439,CF,Jason Clark,19,1.0 Stars,3.5 Stars,N,H,H,L,N,H,Unknown,65,60,55,50,60,80,60,60,2016,1,6
9852,CF,Damien Clarke,26,2.0 Stars,2.0 Stars,N,N,H,N,N,N,Normal,50,45,40,55,50,50,50,70,0,0,0
10927,CF,CHRIS CLOSSEY,23,2.0 Stars,2.0 Stars,L,N,N,N,N,N,Normal,50,40,40,60,55,60,70,50,2013,10,8
15010,CF,Ernst Coady,16,0.5 Stars,2.0 Stars,N,L,H,N,H,H,Unknown,45,50,45,65,45,45,40,60,0,0,0
10601,CF,BILL COLE,23,1.0 Stars,2.0 Stars,H,N,N,N,N,N,Normal,50,50,40,50,45,50,45,50,2013,9,2
