ID,POS,Name,Age,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,CON P,GAP P,POW P,EYE P,K P,SPE,STE,RUN,Draft,Round,Pick
6804,LF,MIKE YOUNG,25,2.5 Stars,2.5 Stars,N,N,N,H,N,N,Normal,50,55,45,50,50,60,70,55,2003,10,3
7130,LF,Alex Zetina,26,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Normal,45,50,55,70,60,55,50,55,0,0,0
8314,LF,JODY ZUNDEL,22,1.5 Stars,2.5 Stars,N,N,L,N,N,N,Normal,50,50,50,55,50,60,55,55,2007,5,10
8411,CF,JEFF ABBS,24,1.5 Stars,2.0 Stars,L,L,L,H,N,N,Selfish,45,40,50,50,50,45,50,40,2008,10,7
3602,CF,Kenyon Abney,34,2.5 Stars,2.5 Stars,N,N,H,H,H,N,Normal,60,50,35,45,65,45,40,40,0,3,2
8657,CF,Danny Almanza,21,1.5 Stars,2.5 Stars,N,N,L,L,H,N,Normal,50,55,40,50,45,65,70,70,0,0,0
10304,CF,Jesus Andrade,18,0.5 Stars,2.5 Stars,H,N,N,N,N,N,Unknown,65,55,55,35,65,50,55,45,0,0,0
10073,CF,PAUL ANDREW,18,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,40,40,35,50,55,55,55,2010,9,7
6621,CF,Oscar Aponte,27,1.5 Stars,1.5 Stars,N,N,L,H,N,N,Normal,45,45,30,55,50,20,20,20,0,31,9
8645,CF,Jesus Arias,22,1.5 Stars,2.0 Stars,N,N,N,N,L,N,Normal,45,50,40,50,45,45,50,40,0,0,0
10161,CF,Tommy Babcock,18,1.0 Stars,2.5 Stars,N,H,N,N,N,N,Unknown,55,55,50,40,55,50,55,40,0,0,0
8826,CF,Bill Bale,21,1.5 Stars,2.0 Stars,N,L,N,N,H,N,Normal,50,45,35,50,55,45,45,35,0,0,0
8376,CF,Finn Balor,21,2.0 Stars,3.0 Stars,N,N,N,N,N,L,Normal,50,60,50,50,45,70,65,65,2007,2,16
10566,CF,Danny Baron,20,1.0 Stars,2.5 Stars,N,N,L,N,N,N,Unknown,45,40,55,50,50,50,50,40,0,0,0
9306,CF,Alan Begin,21,1.5 Stars,3.0 Stars,N,N,N,N,N,N,Normal,60,65,60,45,60,40,45,35,0,0,0
9142,CF,J.P. BENNETT,23,2.0 Stars,2.5 Stars,L,N,N,N,N,N,Normal,45,50,50,50,45,65,70,60,2008,6,13
6423,CF,Justin Bennett,26,2.5 Stars,2.5 Stars,L,N,N,H,N,H,Normal,50,45,50,45,55,60,55,60,2005,3,15
10365,CF,Billy Blackburn,16,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,60,50,45,45,60,50,50,50,0,0,0
9620,CF,MIKE BLANCHARD,18,0.5 Stars,3.5 Stars,H,H,N,L,H,N,Unknown,50,50,70,55,50,35,35,35,2010,3,3
9688,CF,JOEY BLANKENSHIP,23,1.5 Stars,2.5 Stars,N,N,N,H,N,H,Unknown,50,55,45,55,50,55,60,50,2009,10,11
9702,CF,JUAN BLAS,23,2.0 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,50,60,60,50,45,50,50,45,2009,7,17
10604,CF,Jaylen Bogue,15,0.5 Stars,4.5 Stars,N,N,N,N,N,N,Unknown,70,50,60,55,70,40,50,35,0,0,0
9311,CF,Emile Bollati,22,1.5 Stars,2.0 Stars,N,N,N,H,L,N,Normal,50,55,35,45,50,50,45,35,0,0,0
8672,CF,DAN BONILLA,25,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,30,35,50,50,35,60,60,55,2006,8,14
8505,CF,Chris Boyles,21,2.0 Stars,2.5 Stars,L,H,H,L,H,N,Normal,40,45,60,55,50,50,45,40,2007,4,3
9110,CF,Caleb Brawner,23,2.0 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,50,65,55,50,45,60,55,65,2008,1,10
7936,CF,Danny Breining,24,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,40,45,50,45,40,45,45,2005,9,5
10194,CF,Rich Brent,18,0.5 Stars,1.5 Stars,N,H,L,N,N,N,Unknown,45,45,35,45,55,45,35,45,0,0,0
10060,CF,CHAD BRITNELL,19,1.5 Stars,2.5 Stars,L,L,N,H,N,N,Unknown,60,60,50,55,60,40,35,35,2010,3,12
7944,CF,Brent Broadbent,26,1.5 Stars,1.5 Stars,N,N,L,L,N,N,Humble,35,40,35,50,30,65,65,65,2005,12,7
9428,CF,HARRY BRONSON,23,1.0 Stars,2.0 Stars,L,N,L,L,H,H,Unknown,50,55,45,45,45,75,75,80,2009,7,16
7313,CF,RYAN BROOKS,26,1.0 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,50,35,45,30,55,55,55,2003,8,12
10440,CF,Isaiah Brown,16,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,55,55,50,55,45,45,45,0,0,0
6726,CF,Eddie Buckman,26,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,40,60,40,35,40,55,50,55,2002,6,5
9437,CF,WAYNE BUSH,23,1.5 Stars,2.5 Stars,N,H,L,N,L,L,Unknown,55,55,50,50,50,50,35,55,2009,5,13
9017,CF,ERIK BUTTS,25,2.0 Stars,2.0 Stars,L,N,L,L,H,N,Humble,45,40,45,50,50,60,60,65,2007,12,15
9282,CF,Damian Bywaters,20,1.5 Stars,2.5 Stars,N,N,L,N,L,N,Unmotivated,55,50,50,65,50,45,45,35,0,0,0
8074,CF,Victor Cabrera,24,2.0 Stars,2.0 Stars,N,N,L,N,L,N,Unmotivated,45,50,35,50,45,50,60,50,0,0,0
3578,CF,Chris Cain,35,3.0 Stars,3.0 Stars,L,H,N,H,H,N,Normal,45,55,50,60,50,70,80,75,0,2,5
10228,CF,Corey Callaway,20,0.5 Stars,1.0 Stars,L,N,L,N,N,N,Unknown,30,40,35,25,40,50,45,50,0,0,0
7749,CF,Rafael Capellan,25,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Normal,35,55,35,45,35,50,45,40,0,0,0
9807,CF,Kian Carlson,20,0.5 Stars,1.5 Stars,N,H,L,N,H,N,Unknown,40,35,40,30,50,40,30,35,0,0,0
8212,CF,Dave Carter,23,1.5 Stars,2.0 Stars,N,N,H,L,H,N,Humble,40,40,50,55,45,60,60,55,2005,3,10
10524,CF,Jose Castellanos,19,0.5 Stars,4.0 Stars,N,L,H,H,N,N,Unknown,75,65,50,50,80,50,50,55,0,0,0
6958,CF,Edwin Ceja,29,2.0 Stars,2.0 Stars,N,N,L,L,N,N,Normal,50,50,30,40,50,60,60,60,2002,2,13
6810,CF,Bubba Chapman,24,4.5 Stars,4.5 Stars,N,N,N,N,N,N,Normal,55,55,65,45,50,55,45,50,2003,1,16
6832,CF,J.D. CHAPPELL,25,2.0 Stars,2.0 Stars,N,H,H,N,H,N,Sparkplug,45,45,40,55,45,55,60,50,2003,8,2
8630,CF,Gérard Chauveau,22,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Normal,40,40,50,55,45,50,55,45,0,0,0
5317,CF,Jerrod Christin,34,2.0 Stars,2.0 Stars,N,H,N,N,N,L,Normal,40,40,40,55,40,60,55,60,0,27,13
10601,CF,Bill Cole,16,0.5 Stars,2.0 Stars,H,N,L,N,N,N,Unknown,45,50,35,55,50,50,45,45,0,0,0
8929,CF,Pat Conley,22,0.5 Stars,1.0 Stars,L,N,N,H,N,N,Unknown,30,40,35,35,35,55,55,55,0,0,0
8028,CF,MARK COOPER,23,2.5 Stars,2.5 Stars,H,H,N,L,N,N,Normal,55,60,45,50,55,60,55,70,2006,3,3
10681,CF,Emilio Costilla,16,0.5 Stars,2.0 Stars,N,H,L,N,L,N,Unknown,50,50,35,50,60,50,60,45,0,0,0
8400,CF,MIKE COUREY,21,1.5 Stars,2.5 Stars,N,N,N,L,N,N,Normal,55,50,55,50,50,45,55,45,2007,6,3
10363,CF,Tom Craig,16,0.5 Stars,2.5 Stars,N,H,N,H,N,N,Unknown,50,60,55,45,55,55,60,45,0,0,0
10651,CF,Ger Cremers,17,0.5 Stars,2.0 Stars,N,N,L,L,L,N,Unknown,50,40,35,45,60,55,50,50,0,0,0
9183,CF,CASEY CURCIO,20,1.5 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,45,50,40,45,45,50,40,45,2009,7,9
9252,CF,Joe Currey,19,1.5 Stars,2.5 Stars,N,N,H,N,H,N,Unknown,60,50,40,45,60,50,55,45,2009,3,9
8697,CF,RICH DALE,25,1.5 Stars,1.5 Stars,N,N,L,N,L,N,Normal,45,60,30,50,45,70,70,70,2007,11,5
8175,CF,BLAKE DANIEL,28,2.5 Stars,2.5 Stars,N,N,N,N,L,N,Normal,45,50,50,55,45,55,55,50,2004,6,2
8979,CF,Bryant Davidson,25,2.5 Stars,2.5 Stars,N,H,H,N,H,N,Sparkplug,55,55,50,60,45,65,60,70,2007,1,7
8301,CF,DANNY DAVIDSON,23,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,40,40,50,55,45,50,50,45,2009,10,2
9569,CF,MARK DAVIS,19,1.0 Stars,2.0 Stars,N,N,L,H,L,L,Unknown,50,45,50,40,55,65,60,60,2010,7,6
10618,CF,John Dawley,16,0.5 Stars,2.5 Stars,L,N,L,N,N,N,Unknown,55,55,50,45,60,55,50,55,0,0,0
10529,CF,Odwin de Heer,17,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,60,35,50,50,50,55,45,0,0,0
7745,CF,Ivan del Rio,25,2.0 Stars,2.0 Stars,H,N,N,N,H,N,Normal,45,40,40,50,55,50,40,40,0,0,0
9069,CF,Jamal Denton,20,1.5 Stars,3.5 Stars,H,N,H,N,H,N,Unknown,55,50,55,60,45,55,60,60,2008,1,17
9857,CF,Angelo Dethridge,19,1.0 Stars,2.5 Stars,N,N,L,H,N,H,Unknown,50,65,60,50,50,55,50,60,0,0,0
10197,CF,Tony Dorival,18,1.5 Stars,2.5 Stars,L,L,N,N,L,N,Unknown,55,50,55,55,60,40,40,35,0,0,0
8503,CF,Jonathan Dosch,21,1.5 Stars,2.0 Stars,N,N,N,N,N,L,Normal,50,45,50,45,45,50,50,50,2007,3,5
9062,CF,LYLE DUHON,24,2.0 Stars,2.0 Stars,N,N,L,N,N,H,Normal,55,50,35,45,55,40,30,40,2008,14,6
10424,CF,Blake Dyke,16,0.5 Stars,5.0 Stars,N,N,N,N,N,H,Unknown,55,60,80,80,50,65,70,70,0,0,0
8135,CF,Willie Encarnacion,24,2.5 Stars,2.5 Stars,H,N,H,N,H,N,Captain,65,55,30,45,70,65,65,70,0,0,0
9633,CF,Gilherme Favila,31,2.0 Stars,2.0 Stars,L,N,N,N,N,L,Normal,45,50,45,45,55,70,70,70,0,0,0
6816,CF,MATTHEW FECTEAU,26,1.5 Stars,1.5 Stars,L,L,N,H,N,N,Selfish,50,40,35,40,65,45,45,35,2006,11,13
9332,CF,John Feltham,20,1.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,40,45,35,55,60,65,60,0,0,0
6408,CF,Raul Fernandez,27,1.5 Stars,1.5 Stars,N,H,N,N,L,N,Normal,40,40,40,50,50,50,50,45,2005,12,15
8720,CF,ED FERNEYHOUGH,21,1.5 Stars,2.0 Stars,N,N,L,L,H,N,Unknown,45,40,45,50,50,55,60,50,0,0,0
9464,CF,HARRY FISCHER,19,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,55,50,35,45,55,55,55,50,2009,10,16
5698,CF,Jeremy Fisher,29,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Humble,60,45,35,40,65,55,55,50,2000,4,5
9996,CF,Dustin Flowers,19,1.5 Stars,2.5 Stars,L,L,N,N,N,H,Unknown,55,55,55,45,50,60,50,65,2009,3,13
6728,CF,Mark Foley,29,2.0 Stars,2.0 Stars,L,H,H,L,N,N,Normal,40,40,45,55,50,55,55,50,2002,4,2
9769,CF,Miguel Fonseca,19,1.5 Stars,4.0 Stars,N,N,N,N,N,N,Unknown,50,50,75,55,45,35,35,25,2010,1,2
9966,CF,Steve Fontenot,23,4.5 Stars,5.0 Stars,N,L,N,N,N,N,Normal,65,70,65,45,65,60,60,60,2008,2,1
10462,CF,Rob Fookes,18,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,50,45,30,50,65,50,40,45,0,0,0
10111,CF,Steve Forslund,17,0.5 Stars,2.0 Stars,N,N,N,N,L,N,Unknown,50,35,40,50,50,35,25,40,0,0,0
9344,CF,ALEX FRASER,26,2.5 Stars,2.5 Stars,N,L,L,N,L,N,Unmotivated,50,55,30,50,55,65,65,65,2007,7,10
9348,CF,RYAN FURR,23,1.5 Stars,1.5 Stars,N,N,N,N,H,N,Normal,45,45,35,45,50,50,45,50,2007,8,8
9291,CF,Oscar Gamez,21,1.5 Stars,2.0 Stars,N,N,N,N,H,N,Normal,55,40,50,35,50,45,40,40,0,0,0
10420,CF,Carlos Garcia,17,0.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,45,40,45,60,65,50,45,50,0,0,0
10028,CF,DAVID GARCIA,22,1.5 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,55,55,50,50,50,35,30,30,2010,4,11
7451,CF,David Garcia,26,1.0 Stars,1.0 Stars,L,N,L,N,N,N,Normal,35,50,35,60,45,45,45,30,0,0,0
7247,CF,Jesus Garcia,26,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,40,45,50,50,45,35,30,30,0,0,0
7199,CF,Mike Garcia,26,2.0 Stars,2.0 Stars,L,N,L,N,L,L,Unmotivated,45,55,40,40,40,55,50,55,0,0,0
10300,CF,Robert Garcia,18,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,50,50,45,50,50,55,60,55,0,0,0
9166,CF,ADAM GARDNER,20,1.5 Stars,2.0 Stars,N,L,N,N,N,N,Unknown,50,50,45,45,55,45,45,40,2009,7,11
9775,CF,DANIEL GARRISON,19,0.5 Stars,2.5 Stars,N,N,L,N,H,N,Unknown,60,55,45,60,55,45,50,45,2010,7,14
9699,CF,Paul Gibson,23,1.5 Stars,2.5 Stars,N,N,H,N,N,N,Unknown,50,55,60,55,45,55,50,60,2009,3,16
8208,CF,Steve Glazer,27,2.5 Stars,2.5 Stars,N,N,L,N,L,N,Normal,40,40,55,50,45,60,70,50,2005,5,5
8821,CF,Jose Gonzalez,21,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,40,40,55,50,45,55,55,55,0,0,0
10412,CF,Pete Gould,17,0.5 Stars,1.5 Stars,N,N,N,L,H,N,Unknown,40,35,50,50,45,55,55,60,0,0,0
5023,CF,Ruben Grajales,30,2.5 Stars,2.5 Stars,N,N,L,N,N,L,Normal,45,55,45,50,60,65,55,75,0,23,8
8834,CF,Juan Granados,21,2.0 Stars,2.5 Stars,L,L,L,H,N,N,Selfish,60,50,40,50,70,50,45,50,0,0,0
9308,CF,Cedric Grant,20,0.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,45,40,40,50,50,40,50,35,0,0,0
6401,CF,ERIC GREENBERG,25,1.5 Stars,1.5 Stars,L,N,L,N,L,N,Unmotivated,40,45,40,50,50,45,30,40,2006,13,8
10388,CF,Travis Greenstein,17,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,50,50,55,50,55,60,50,0,0,0
10583,CF,Austin Greer,16,0.5 Stars,2.5 Stars,N,N,N,H,N,N,Unknown,60,55,40,55,55,40,45,35,0,0,0
7308,CF,OMARI GRUNDY,26,1.5 Stars,1.5 Stars,N,N,N,H,H,N,Normal,45,50,40,45,45,45,55,40,2003,4,15
6626,CF,Jason Gutfreund,36,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Humble,45,40,35,60,60,30,35,25,0,7,8
8104,CF,Raul Gutierrez,23,2.0 Stars,2.0 Stars,L,H,H,N,H,N,Normal,50,50,45,50,50,45,35,40,0,0,0
9313,CF,Lando Haak,20,1.0 Stars,2.0 Stars,N,N,N,L,N,N,Humble,45,50,40,45,45,55,50,60,0,0,0
10446,CF,Tim Hamilton,16,0.5 Stars,2.0 Stars,L,N,N,N,H,H,Unknown,45,45,40,65,45,55,55,55,0,0,0
10108,CF,Jayden Hampton,18,1.0 Stars,2.5 Stars,N,N,N,N,N,L,Unknown,55,50,55,55,60,30,35,20,0,0,0
9988,CF,CHRIS HARNISCH,19,1.0 Stars,2.0 Stars,N,N,N,N,N,H,Unknown,60,40,35,45,65,30,35,25,2009,11,6
9777,CF,CASEY HARRIS,18,1.5 Stars,2.5 Stars,L,L,L,H,N,N,Unknown,45,45,45,60,50,40,40,30,2010,5,4
6285,CF,Polly Jean Harvey,29,2.0 Stars,2.0 Stars,L,H,L,N,N,N,Normal,45,50,40,45,35,50,50,50,2000,1,3
10393,CF,Danny Hass,16,0.5 Stars,2.0 Stars,N,H,L,L,H,N,Unknown,45,45,40,50,65,55,45,55,0,0,0
8398,CF,Bobby Hathorn,22,2.0 Stars,3.0 Stars,H,L,N,N,N,L,Outspoken,50,65,60,45,50,55,55,55,2007,2,18
9266,CF,Tadahisa Hayashi,20,1.0 Stars,3.0 Stars,N,N,L,N,L,N,Unmotivated,65,55,50,60,70,40,30,35,0,0,0
9601,CF,BRIAN HAYNES,19,1.5 Stars,2.5 Stars,N,H,H,N,H,N,Unknown,65,50,40,45,70,55,50,60,2010,4,10
7967,CF,NICK HENRICHSEN,23,2.0 Stars,2.0 Stars,N,H,L,L,H,N,Humble,50,40,40,45,65,55,50,55,2006,8,13
8329,CF,JAMIE HERBERT,21,2.0 Stars,2.0 Stars,L,L,N,N,L,N,Unknown,50,45,50,50,55,45,45,35,2008,8,14
8513,CF,LUIS HERNANDEZ,22,1.5 Stars,2.0 Stars,N,N,L,N,L,L,Unknown,50,60,50,50,50,40,25,25,2010,9,6
8106,CF,Rodolfo Hernandez,23,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,55,55,55,45,60,50,55,50,0,0,0
5845,CF,Alex Herrera,30,2.5 Stars,2.5 Stars,L,N,N,N,N,N,Normal,50,55,45,50,55,50,50,50,0,78,12
6138,CF,Matt Hickey,27,1.5 Stars,1.5 Stars,L,N,L,H,N,N,Normal,45,45,30,50,50,55,65,40,2002,8,6
7713,CF,Adrian Hjelm,24,1.5 Stars,1.5 Stars,H,N,N,N,N,N,Normal,40,40,45,50,45,50,40,50,2005,9,12
8468,CF,DONALD HOFFMAN,26,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Normal,35,40,35,50,30,65,60,65,2006,8,3
10492,CF,Brody Hopewell,18,0.5 Stars,1.5 Stars,N,N,N,N,L,H,Unknown,45,50,30,40,55,55,45,55,0,0,0
7554,CF,JOEY HORNER,29,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,35,45,45,60,40,40,35,35,2003,12,13
7707,CF,Mike Howard,24,1.5 Stars,1.5 Stars,N,N,L,N,L,L,Unmotivated,45,60,30,50,45,50,45,45,2005,8,2
9060,CF,MONTANA HUDSON,24,2.5 Stars,2.5 Stars,N,N,N,L,N,H,Normal,50,60,50,50,55,60,65,60,2008,4,8
8262,CF,CESAR HUERTA,22,2.0 Stars,2.5 Stars,L,N,N,N,N,N,Normal,50,55,50,50,45,55,60,55,2006,6,8
6242,CF,Frank Huerta,28,2.0 Stars,2.0 Stars,L,L,N,H,H,N,Selfish,50,40,40,45,55,55,60,50,0,18,1
9584,CF,TYRELL HUGE,18,0.5 Stars,2.5 Stars,N,N,N,N,H,N,Unknown,60,50,50,35,70,55,55,60,2010,7,15
8728,CF,T.J. Hughes,21,2.0 Stars,4.5 Stars,N,N,H,N,N,H,Unknown,50,60,65,55,50,75,80,80,2008,1,6
10269,CF,Mario Huisman,18,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,45,35,40,55,55,45,55,0,0,0
9743,CF,JOSH HUMPHREY,19,1.5 Stars,5.0 Stars,N,N,N,N,N,N,Unknown,45,65,80,65,45,45,45,45,2010,4,9
7979,CF,DENNIS JACKSON,23,2.0 Stars,2.0 Stars,N,L,L,N,N,H,Normal,50,60,40,45,55,70,65,75,2006,8,1
8620,CF,Alex Javier,21,1.5 Stars,1.5 Stars,N,H,L,L,H,N,Normal,40,40,50,50,50,65,75,55,0,0,0
7973,CF,JULIAN JIMENEZ,22,1.5 Stars,2.0 Stars,L,N,L,H,L,N,Normal,45,50,30,50,45,70,70,75,2006,7,3
9484,CF,AARON JOHNSON,20,1.5 Stars,3.5 Stars,N,N,N,L,N,N,Unknown,60,60,60,55,60,60,50,60,2009,6,10
8977,CF,BRIAN JONES,26,1.5 Stars,1.5 Stars,N,L,L,L,N,N,Normal,45,35,40,35,45,55,65,60,2006,3,7
6406,CF,Tony Juarez,26,2.0 Stars,2.0 Stars,N,N,N,N,L,N,Normal,45,50,45,55,45,60,65,55,2005,7,8
8891,CF,Dae-ki Jung,21,1.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,45,45,65,60,45,55,50,55,0,0,0
6082,CF,Pat Keegan,28,2.5 Stars,2.5 Stars,N,N,N,N,L,N,Normal,55,55,45,35,50,55,50,55,2001,2,14
9469,CF,Corey Keyes,19,1.5 Stars,2.5 Stars,N,N,N,H,N,H,Unknown,50,45,60,50,60,60,60,55,2009,5,9
10520,CF,Hyung-jin Kim,17,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,65,60,45,55,40,30,40,0,0,0
9288,CF,Jung-hoon Kim,20,1.0 Stars,2.0 Stars,N,H,L,N,N,N,Normal,45,40,45,45,50,55,65,45,0,0,0
8056,CF,Kwang-sub Kim,23,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,55,50,45,50,60,60,60,65,0,0,0
8835,CF,Myung-woo Kim,21,1.5 Stars,2.0 Stars,N,N,H,L,N,N,Humble,55,50,50,40,70,45,40,45,0,0,0
5837,CF,Sergio Kitchens,30,2.5 Stars,2.5 Stars,N,N,N,N,N,N,Normal,55,60,40,45,50,55,65,45,0,3,9
8429,CF,Troy Kompare,24,2.0 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,55,40,50,55,50,45,50,2005,7,15
8723,CF,MIKE KOSMAN,20,1.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,55,50,50,45,50,50,55,40,2008,7,13
8479,CF,CURTIS KUCHENMEISTER,21,1.5 Stars,2.0 Stars,L,L,N,H,N,N,Selfish,55,40,30,55,50,35,40,25,2007,9,11
8817,CF,In-chul Kwak,22,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,50,45,35,40,55,45,40,40,0,0,0
9044,CF,JIM LAMARR,24,2.0 Stars,2.0 Stars,N,N,N,N,N,N,Normal,50,60,45,50,50,65,60,70,2008,4,12
10077,CF,JOSH LANEY,19,0.5 Stars,1.5 Stars,N,N,H,N,H,N,Unknown,45,45,40,50,55,60,60,65,0,0,0
8617,CF,Julio Lazaro,23,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Normal,40,40,55,55,45,60,60,65,0,0,0
5980,CF,Geoff Leatherwood,31,1.5 Stars,1.5 Stars,N,N,L,N,N,N,Normal,35,40,40,55,30,65,70,65,2000,5,4
10476,CF,Kyung-suk Lee,17,0.5 Stars,3.0 Stars,N,N,N,N,N,N,Unknown,55,55,60,45,60,45,40,40,0,0,0
10457,CF,Min-ho Lee,17,0.5 Stars,1.5 Stars,N,N,L,L,H,N,Unknown,45,45,40,50,50,35,25,35,0,0,0
10576,CF,Tom Leger,20,0.5 Stars,2.0 Stars,L,L,L,L,L,N,Unknown,50,50,35,45,55,50,45,45,0,0,0
8831,CF,Duarte Leidholt,22,1.5 Stars,1.5 Stars,N,N,N,N,L,N,Outspoken,40,40,45,50,45,50,45,50,0,0,0
9186,CF,DANNY LEMKE,19,1.5 Stars,2.0 Stars,N,N,L,N,L,N,Unknown,50,40,50,45,50,65,70,60,2010,6,2
7932,CF,Justin Levar,23,2.0 Stars,2.0 Stars,L,L,L,H,L,N,Selfish,45,45,45,50,45,60,60,60,2005,11,15
10606,CF,Mike Mandeville,16,0.5 Stars,2.0 Stars,N,H,L,L,N,N,Unknown,50,35,35,50,55,35,25,35,0,0,0
9713,CF,KEVIN MANSEL,20,1.5 Stars,2.0 Stars,N,N,L,N,N,N,Unknown,50,50,40,45,60,55,65,50,2009,10,9
8491,CF,Jay Marino,22,3.0 Stars,5.0 Stars,L,L,N,N,L,N,Disruptive,60,60,65,60,50,45,45,50,2007,1,13
8385,CF,Greg Martin,22,3.0 Stars,3.5 Stars,N,N,L,N,N,N,Normal,55,65,55,55,50,55,50,50,2007,4,6
7214,CF,Angel Martinez,26,1.5 Stars,1.5 Stars,N,N,N,N,N,H,Prankster,40,50,45,40,40,55,55,55,0,0,0
9298,CF,Cesar Martinez,20,0.5 Stars,2.0 Stars,L,N,L,L,L,N,Normal,45,50,30,60,45,50,55,45,0,0,0
5735,CF,Terry Masterson,29,2.0 Stars,2.0 Stars,N,H,N,N,L,N,Normal,40,40,45,55,45,60,55,55,2000,9,4
6074,CF,Brad McGill,26,1.5 Stars,1.5 Stars,L,N,N,H,N,N,Normal,35,40,45,60,45,45,35,35,2001,7,10
8220,CF,Conrad McGuire,27,1.5 Stars,1.5 Stars,N,N,L,H,L,N,Unmotivated,40,45,50,50,45,50,45,50,2005,10,12
8873,CF,Wilber McMillan,23,2.5 Stars,2.5 Stars,N,N,N,N,H,H,Normal,65,60,40,35,65,65,65,60,0,0,0
8757,CF,ZACKERY MCNETT,21,1.5 Stars,2.0 Stars,H,N,L,N,N,N,Unknown,50,40,35,45,50,45,50,40,2008,12,11
8404,CF,TED MEADS,22,1.0 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,40,45,40,50,40,45,35,2010,11,6
4487,CF,Oscar Mendez,33,2.0 Stars,2.0 Stars,L,L,L,H,N,N,Selfish,45,45,30,40,55,75,75,75,0,56,8
9872,CF,Danny Mendoza,33,2.5 Stars,2.5 Stars,H,N,N,N,H,L,Captain,40,40,60,50,50,25,20,25,0,0,0
9698,CF,LUIS MENDOZA,23,1.5 Stars,2.5 Stars,L,N,H,N,H,N,Unknown,50,65,50,50,45,45,40,45,2009,5,11
10264,CF,Umberto Mensink,19,1.0 Stars,4.0 Stars,N,N,N,H,N,N,Unknown,60,50,65,50,60,50,45,50,0,0,0
5076,CF,Ruben Mieles,30,2.5 Stars,2.5 Stars,N,N,H,N,H,N,Sparkplug,45,45,40,55,45,75,80,80,0,12,6
9436,CF,Jacob Mirisola,23,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,50,55,55,55,50,55,55,55,2009,1,11
10308,CF,Jordan Montanez,18,0.5 Stars,2.0 Stars,H,H,N,N,N,N,Unknown,50,45,45,50,55,40,40,30,0,0,0
7834,CF,Chitoji Mukai,24,2.0 Stars,2.5 Stars,N,N,N,N,N,N,Normal,40,45,65,60,50,50,50,40,0,0,0
9082,CF,JORGE MURILLO,24,1.0 Stars,1.0 Stars,N,L,N,N,H,N,Normal,40,35,25,35,35,60,60,60,2008,10,13
8788,CF,SAM MURPHREE,21,1.5 Stars,2.5 Stars,H,N,H,N,H,N,Unknown,50,50,45,50,50,60,60,60,2008,6,11
9932,CF,JEFF MURPHY,25,1.0 Stars,1.0 Stars,N,L,L,N,N,N,Normal,35,30,30,35,35,40,50,40,0,0,0
10351,CF,Masayuki Nakamura,18,0.5 Stars,2.5 Stars,N,N,N,L,L,N,Unknown,50,55,50,55,55,65,65,65,0,0,0
7978,CF,Joe Neilson,23,5.0 Stars,5.0 Stars,N,N,N,N,H,L,Normal,70,65,75,50,60,55,50,55,2006,1,7
8078,CF,Hector Ortega,23,1.5 Stars,1.5 Stars,N,H,N,N,H,L,Normal,45,45,35,40,55,45,50,30,0,0,0
