ID,POS,Name,Age,T,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,STU P,CON P,HRR P,FBP,CHP,CBP,SLP,SIP,SPP,CTP,FOP,CCP,SCP,KCP,KNP,STM,Draft,Round,Pick
15076,SP,Dave MacDonald,15,L,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,50,55,40,-,55,-,55,-,-,55,-,-,-,-,-,45,0,0,0
13753,SP,Eugene MacDonald,19,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,45,45,-,45,45,-,-,-,45,-,-,-,-,-,40,0,0,0
14995,RP,Gerd MacDonald,19,R,0.5 Stars,1.5 Stars,N,N,N,H,N,L,Unknown,50,40,50,45,-,-,-,55,-,45,-,-,-,-,-,30,0,0,0
14283,SP,Vito MacDonald,18,R,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,30,35,40,35,40,-,35,-,-,-,-,-,-,-,-,35,0,0,0
14667,SP,Jake Macgregor,17,R,0.5 Stars,1.5 Stars,N,N,H,H,N,N,Unknown,45,40,55,-,50,45,45,-,55,45,-,-,-,-,-,45,0,0,0
8906,SP,Lyoto Machida,40,R,2.5 Stars,2.5 Stars,N,H,H,L,N,N,Normal,45,60,55,45,35,45,45,45,-,50,-,-,-,-,-,55,0,0,0
12699,RP,Jose Machin,20,R,0.5 Stars,1.0 Stars,N,H,N,L,N,N,Normal,50,25,25,45,50,60,-,-,-,-,-,-,-,55,-,40,0,0,0
10655,SP,Kyle MacIndoe,24,R,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Humble,50,50,40,65,50,-,-,-,-,60,-,-,-,-,-,45,0,0,0
14492,SP,Joe MacLellan,16,R,0.5 Stars,2.5 Stars,N,L,H,N,N,N,Unknown,45,55,55,45,60,-,-,-,40,-,-,-,-,-,-,60,0,0,0
11946,RP,Melchiore Madahil,21,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,50,40,45,55,50,-,45,-,-,-,-,-,-,-,-,30,0,0,0
14627,SP,Kenji Maeda,18,L,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,35,50,45,50,-,-,45,-,-,-,-,-,-,-,50,0,0,0
12458,SP,Ersilio Maffi,21,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,60,30,45,70,60,-,45,65,-,-,-,-,-,-,-,50,0,0,0
13332,SP,Baldassario Magherini,19,L,0.5 Stars,0.5 Stars,H,N,N,L,N,N,Unknown,35,45,45,45,40,-,-,40,-,40,-,-,-,-,-,50,0,0,0
14665,RP,Su-shun Mah,18,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,40,35,40,40,45,-,40,-,45,-,-,-,-,-,-,35,0,0,0
12767,CL,Wei-quo Mak,20,R,0.5 Stars,1.5 Stars,N,N,H,N,L,N,Normal,50,40,45,55,-,-,55,-,-,-,-,-,-,-,-,20,0,0,0
12595,RP,Robert Makepeace,21,R,0.5 Stars,1.0 Stars,N,N,N,N,H,L,Normal,35,30,45,40,35,-,-,-,40,-,-,-,-,-,-,35,0,0,0
9847,RP,Sal Malanche,26,R,1.5 Stars,1.5 Stars,L,N,N,N,N,N,Normal,60,30,30,65,50,-,-,-,-,60,-,-,-,-,-,55,0,0,0
12019,RP,Juan Maldonado,21,R,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Normal,45,45,50,50,-,-,-,45,-,50,-,-,-,-,-,50,0,0,0
15246,SP,Rade Mandaric,16,R,0.5 Stars,2.0 Stars,L,L,N,H,N,N,Unknown,45,50,40,40,55,55,45,45,-,-,-,-,-,-,-,55,0,0,0
14620,RP,Vladislav Mandaric,17,L,0.5 Stars,2.5 Stars,N,N,N,N,N,N,Unknown,55,50,55,45,55,60,50,60,55,-,-,-,-,-,-,60,0,0,0
13307,RP,Claude Mannelli,19,L,0.5 Stars,2.0 Stars,N,H,N,L,N,N,Unknown,60,45,45,-,55,-,-,-,-,70,-,-,-,-,-,35,0,0,0
14148,SP,Ferdinando Mansi,18,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,50,40,55,50,55,-,50,-,-,-,-,-,-,-,45,0,0,0
14301,SP,Antony Manton,18,L,0.5 Stars,1.5 Stars,L,N,N,N,N,H,Unknown,60,35,45,55,60,60,55,-,65,-,-,-,-,55,-,65,0,0,0
12499,RP,Martyn Manuel,21,R,1.5 Stars,1.5 Stars,N,H,L,N,H,N,Normal,50,35,25,55,45,-,-,45,-,-,45,-,-,-,-,55,0,0,0
11127,RP,Bobby Manzano,25,R,1.0 Stars,1.5 Stars,N,N,L,N,N,N,Normal,35,30,45,45,45,-,-,-,30,35,-,-,-,-,-,55,0,0,0
12382,RP,WILL MARBAN,20,R,0.5 Stars,1.5 Stars,N,N,L,N,L,L,Unknown,55,25,30,55,50,65,-,-,50,50,-,-,-,-,-,35,0,0,0
10472,RP,Carlos Marcelino,26,R,1.0 Stars,1.5 Stars,N,L,N,N,N,N,Outspoken,45,20,45,45,45,-,45,-,-,-,-,-,-,-,-,40,0,0,0
10568,RP,Zach Marcell,27,R,0.5 Stars,0.5 Stars,L,N,L,N,L,L,Unmotivated,35,25,35,45,40,-,-,-,-,-,-,-,-,-,-,30,0,0,0
14060,SP,Gualtiero Marinis,19,R,0.5 Stars,1.5 Stars,N,N,L,N,N,H,Unknown,45,45,45,50,45,-,-,50,-,-,-,-,-,-,-,65,0,0,0
11975,SP,Giomar Marisco,21,L,0.5 Stars,1.5 Stars,L,L,L,H,N,N,Selfish,45,45,40,45,50,-,-,-,40,-,-,-,-,-,-,45,0,0,0
13998,SP,Pacu Markovic,18,L,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,35,40,40,40,45,30,40,-,-,-,-,-,-,-,-,55,0,0,0
14723,RP,Radoje Markovic,17,R,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,35,40,40,40,-,-,40,-,-,-,-,-,-,-,-,50,0,0,0
13113,SP,Alphonse Marletti,19,R,0.5 Stars,0.5 Stars,L,N,N,L,N,N,Unknown,50,30,35,50,40,-,55,45,-,55,-,-,-,-,-,55,0,0,0
14112,SP,Jerry Marquez,18,R,0.5 Stars,1.5 Stars,L,N,L,N,N,N,Unknown,45,45,45,55,50,-,-,55,-,-,-,-,-,-,-,50,0,0,0
13442,RP,Johnny Marrero,19,L,0.5 Stars,1.5 Stars,H,N,N,N,N,H,Unknown,45,30,25,45,50,-,45,-,-,-,-,45,45,-,-,35,0,0,0
14340,RP,Carlos Marriott,18,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,65,35,45,60,55,-,-,-,75,-,-,-,-,-,-,55,0,0,0
15203,RP,Odemar Marsman,17,L,0.5 Stars,1.0 Stars,N,N,L,N,L,L,Unknown,35,45,40,40,40,-,-,-,35,-,-,-,-,30,-,45,0,0,0
14161,SP,Estevan Marte,18,R,0.5 Stars,2.0 Stars,N,H,N,N,N,N,Unknown,35,65,60,40,45,40,-,45,-,-,-,-,-,-,-,65,0,0,0
15013,SP,Ian Martin,16,R,0.5 Stars,1.0 Stars,H,N,N,N,N,N,Unknown,55,30,40,55,60,60,-,55,-,-,-,-,-,-,-,50,0,0,0
13449,SP,Alex Martinez,19,L,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,50,30,40,60,60,-,-,60,-,-,-,-,-,-,-,45,0,0,0
11092,SP,Alex Martinez,24,R,1.5 Stars,1.5 Stars,N,N,N,L,L,N,Normal,50,50,40,60,55,60,-,-,-,-,-,-,-,-,-,55,0,0,0
13516,SP,Andres Martinez,19,R,0.5 Stars,1.5 Stars,N,H,L,N,L,N,Unknown,45,40,45,50,50,-,-,50,-,50,-,-,-,-,-,35,0,0,0
14390,SP,Bill Martinez,17,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,45,40,50,55,60,-,-,-,-,55,-,-,35,-,55,0,0,0
9888,SP,Edwin Martinez,26,L,0.5 Stars,1.0 Stars,L,N,L,N,L,L,Outspoken,45,35,40,50,-,50,-,-,-,50,-,-,-,-,-,80,0,0,0
13446,CL,Fernando Martinez,20,R,0.5 Stars,2.0 Stars,N,N,N,L,H,H,Unknown,55,45,50,55,-,-,55,-,-,-,-,-,-,-,-,25,0,0,0
13749,CL,Ivan Martinez,19,R,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unknown,45,35,35,-,-,45,-,-,-,50,-,-,-,-,-,30,0,0,0
14114,SP,Jesus Martinez,18,R,0.5 Stars,1.5 Stars,H,N,N,N,N,H,Unknown,35,50,50,40,45,-,-,45,-,-,-,-,-,-,-,60,0,0,0
8544,SP,Julio Martinez,29,R,2.0 Stars,2.0 Stars,N,N,N,L,N,N,Normal,45,45,50,50,40,-,-,55,60,-,-,-,-,-,-,50,0,0,0
14312,SP,Mario Martinez,18,L,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,50,50,45,55,55,-,50,-,-,-,-,-,-,-,70,0,0,0
15125,RP,Matt Martinez,16,L,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,55,30,40,45,-,-,-,-,-,-,-,65,-,-,-,45,0,0,0
14637,RP,Nesty Martinez,18,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,45,40,45,45,55,-,-,50,-,-,-,-,-,-,-,45,0,0,0
14432,SP,Omar Martinez,17,R,0.5 Stars,2.5 Stars,N,L,N,N,N,N,Unknown,50,60,55,-,55,-,55,-,-,55,-,-,-,-,-,70,0,0,0
15063,SP,Paul Martinez,16,L,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,50,45,45,45,60,-,40,-,60,-,-,-,-,-,-,55,0,0,0
11658,SP,Ramon Martinez,22,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Prankster,45,45,40,45,45,-,-,-,50,-,-,-,-,-,-,50,0,0,0
13991,SP,Richard Martinez,19,R,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,40,55,60,45,50,-,-,-,-,35,-,-,-,-,-,65,0,0,0
10293,RP,Tomas Martinez,25,R,1.5 Stars,1.5 Stars,N,H,N,N,N,N,Normal,50,35,40,65,45,-,50,-,-,-,-,-,-,-,-,25,0,0,0
12264,RP,Tony Martinez,21,L,1.5 Stars,2.0 Stars,N,N,N,N,L,N,Normal,55,35,55,60,45,-,60,-,-,60,-,-,-,-,-,35,0,0,0
11289,RP,Terry Massingham,22,R,1.5 Stars,1.5 Stars,N,H,N,N,N,L,Outspoken,35,30,45,45,40,-,-,45,-,-,-,-,-,-,-,30,0,0,0
12053,SP,Kaoru Masuda,21,L,0.5 Stars,1.0 Stars,N,N,H,N,N,N,Normal,45,40,40,55,50,-,-,-,60,-,-,-,-,-,-,65,0,0,0
13355,RP,Carlos Mata,19,L,0.5 Stars,1.5 Stars,N,N,H,N,N,N,Unknown,45,30,50,45,45,-,45,-,-,-,-,-,-,-,-,45,0,0,0
12446,RP,OSCAR MATEO,20,R,1.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,50,45,45,65,-,-,-,-,50,-,-,-,-,-,-,40,0,0,0
14078,SP,Adam Mathieson,18,R,0.5 Stars,1.5 Stars,H,N,N,N,N,H,Unknown,45,50,40,50,45,-,-,-,-,50,-,-,-,-,-,30,0,0,0
11257,RP,Katsumi Matsubara,22,R,1.5 Stars,1.5 Stars,N,N,N,H,N,N,Normal,55,35,40,55,-,60,-,-,-,-,-,-,-,-,-,25,0,0,0
10272,SP,Ryota Matsumoto,25,R,1.5 Stars,1.5 Stars,H,N,N,N,N,N,Normal,45,40,40,60,40,-,-,-,-,55,-,-,-,-,-,50,0,0,0
13854,SP,Simon Matthews,17,R,0.5 Stars,1.5 Stars,N,L,N,N,N,N,Unknown,45,50,45,50,45,55,45,-,35,-,-,-,-,-,-,45,0,0,0
13114,RP,Melvin Matus,20,L,1.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,50,40,50,55,50,-,45,45,-,-,-,-,-,-,-,50,0,0,0
12571,RP,Juan Maya,20,L,2.0 Stars,2.0 Stars,N,N,N,N,N,H,Normal,50,40,50,50,50,55,55,-,-,-,-,-,-,-,-,55,0,0,0
13398,SP,Shamar Mayfield,19,L,0.5 Stars,3.5 Stars,N,H,H,L,H,N,Unknown,55,55,65,-,60,65,-,60,-,60,-,-,-,-,-,60,0,0,0
13886,CL,Marcel Mazzolani,18,R,0.5 Stars,1.5 Stars,L,L,L,H,N,N,Unknown,70,35,40,70,-,-,75,-,-,-,-,-,-,-,-,30,0,0,0
11223,RP,Aaron McAlpine,22,R,1.5 Stars,1.5 Stars,L,L,N,N,L,N,Normal,50,45,40,-,45,50,-,50,55,-,-,-,-,-,-,35,0,0,0
13170,SP,RANDY MCCABE,24,R,0.5 Stars,0.5 Stars,N,N,N,L,H,N,Normal,45,20,30,45,45,50,-,-,-,-,50,-,-,-,-,55,0,0,0
14198,RP,Lenny McCaffrey,18,R,0.5 Stars,1.5 Stars,N,N,N,H,N,H,Unknown,50,45,35,50,-,-,-,-,55,-,-,-,-,-,-,35,0,0,0
11956,SP,Elijah McCants,21,R,1.5 Stars,2.5 Stars,N,N,N,L,N,N,Normal,45,50,55,50,50,-,-,-,-,55,-,-,-,-,-,80,0,0,0
12042,RP,Glen McCauley,21,R,1.5 Stars,1.5 Stars,H,N,L,N,N,N,Prankster,45,40,50,50,50,-,-,-,-,45,-,-,-,-,-,35,0,0,0
11994,RP,Mark McConahey,21,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,40,25,45,45,-,-,50,-,-,-,-,-,-,-,50,0,0,0
14554,RP,Elliott McEwen,16,L,0.5 Stars,1.5 Stars,N,H,N,N,N,N,Unknown,40,40,50,40,-,-,45,-,-,-,-,-,-,-,-,35,0,0,0
13338,SP,Mark McKenzie,19,R,0.5 Stars,2.5 Stars,N,N,N,L,N,N,Unknown,45,65,60,50,50,-,50,45,-,-,-,-,-,-,-,75,0,0,0
14673,SP,Curt McLeish,17,R,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Unknown,35,50,50,40,40,-,35,35,-,-,-,-,-,-,-,45,0,0,0
13312,SP,Fergus Meadows,18,L,0.5 Stars,2.0 Stars,L,N,N,H,N,N,Unknown,50,50,50,-,50,60,55,55,-,-,-,-,-,-,-,70,0,0,0
13524,SP,Danny Medellin,19,R,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Unknown,45,40,40,45,50,-,-,45,-,-,-,-,-,-,-,45,0,0,0
13994,SP,Juan Medellin,19,L,0.5 Stars,1.5 Stars,N,H,L,H,N,H,Unknown,35,50,50,40,40,45,-,-,-,-,-,-,-,40,-,50,0,0,0
12097,RP,Ricciardo Medici,21,L,0.5 Stars,2.0 Stars,N,N,L,N,N,H,Normal,45,55,50,-,-,-,50,-,-,50,-,-,-,-,-,35,0,0,0
14920,SP,Angelo Medina,17,R,0.5 Stars,0.5 Stars,N,H,L,L,L,N,Unknown,50,35,20,45,45,55,50,-,50,-,50,-,-,-,-,45,0,0,0
14493,SP,Jerry Medina,17,L,0.5 Stars,2.0 Stars,H,N,N,H,N,H,Unknown,50,50,50,50,60,-,-,45,-,-,-,-,-,-,-,60,0,0,0
13834,RP,Ramon Medina,19,R,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Unknown,50,40,50,55,55,-,-,-,-,-,-,-,-,-,-,25,0,0,0
11266,RP,Jorge Medrano,22,L,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,35,55,-,-,55,-,-,-,-,-,-,-,-,25,0,0,0
13752,SP,Bas Meijerink,19,R,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,35,40,55,40,45,40,-,-,35,-,-,-,-,-,-,40,0,0,0
15130,SP,David Mejia,17,L,0.5 Stars,0.5 Stars,N,N,H,H,H,N,Unknown,65,25,30,50,60,65,-,-,70,55,-,-,-,-,-,65,0,0,0
9630,CL,Jesus Melchon,39,L,2.5 Stars,2.5 Stars,N,N,H,N,N,N,Outspoken,45,55,65,-,-,50,-,-,-,55,-,-,-,-,-,30,0,0,0
11980,RP,Samuel Melcias,21,R,1.5 Stars,1.5 Stars,N,H,N,L,H,N,Humble,45,45,35,50,50,-,-,-,45,-,-,-,-,-,-,55,0,0,0
14219,SP,Armando Mendes,18,R,0.5 Stars,2.0 Stars,N,H,N,N,H,N,Unknown,50,50,45,-,60,60,-,-,-,60,-,-,-,-,-,40,0,0,0
11044,SP,Gus Mendez,23,R,1.0 Stars,1.0 Stars,L,N,L,L,N,N,Humble,55,35,40,65,45,-,-,-,75,-,-,-,-,-,-,30,0,0,0
13325,SP,Rodolfo Mendez,18,R,0.5 Stars,2.0 Stars,N,H,N,L,H,H,Unknown,50,50,50,55,50,40,50,-,50,-,-,-,-,60,-,65,0,0,0
15232,SP,Alejandro Mendoza,16,R,0.5 Stars,2.0 Stars,N,N,N,H,N,N,Unknown,45,55,50,45,50,50,-,55,-,-,-,-,-,-,-,45,0,0,0
11302,SP,David Mendoza,21,R,0.5 Stars,1.0 Stars,L,L,N,H,L,N,Disruptive,45,35,45,55,45,-,-,50,40,-,-,-,-,-,-,35,0,0,0
14494,RP,Aurélio Menelau,16,R,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,55,50,50,55,-,-,-,-,-,-,-,60,-,-,-,35,0,0,0
11304,RP,Mikael Menu,22,R,1.5 Stars,1.5 Stars,H,N,N,N,N,N,Normal,50,35,45,55,55,-,55,55,-,-,-,-,-,-,-,35,0,0,0
6915,SP,RICKY MERCADO,34,R,2.5 Stars,2.5 Stars,H,N,H,N,N,H,Normal,50,55,50,55,-,55,-,35,60,-,-,-,-,-,-,70,0,0,0
14497,SP,Lorenzo Mesquita,17,L,0.5 Stars,2.0 Stars,N,N,N,N,N,N,Unknown,45,50,45,45,60,-,45,45,-,-,-,-,-,-,-,60,0,0,0
14631,RP,Feliciano Metrass,18,R,0.5 Stars,1.5 Stars,N,N,H,L,N,N,Unknown,40,25,45,45,45,-,-,45,-,-,-,-,-,-,-,55,0,0,0
13434,SP,Dan Meyers,20,L,0.5 Stars,1.0 Stars,N,H,N,L,H,N,Unknown,40,35,40,-,45,50,45,-,50,45,-,-,-,-,-,40,0,0,0
11180,RP,Jesus Meza,26,R,1.5 Stars,1.5 Stars,N,L,N,N,L,N,Normal,35,30,30,45,40,45,45,40,40,-,-,-,-,-,-,50,0,0,0
15332,SP,Willie Mier,16,R,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,50,45,45,50,60,-,-,50,-,-,-,-,-,-,-,70,0,0,0
15234,SP,Pavle Mihajlovic,17,R,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Unknown,45,50,50,45,55,-,50,-,55,-,-,-,-,-,-,50,0,0,0
14001,SP,Srdjan Mihajlovic,19,R,0.5 Stars,1.5 Stars,N,N,N,N,H,H,Unknown,45,50,40,50,50,-,-,-,40,-,-,-,-,-,-,65,0,0,0
13662,SP,Milutin Milankovic,19,L,0.5 Stars,1.5 Stars,N,N,H,N,H,H,Unknown,45,45,50,55,50,-,35,-,-,-,-,-,-,-,-,35,0,0,0
14339,RP,Vuk Milkovic,18,L,0.5 Stars,1.5 Stars,N,H,N,N,H,N,Unknown,55,45,40,60,-,-,60,-,-,-,-,-,-,-,-,35,0,0,0
14278,SP,Hughie Miller,18,L,0.5 Stars,0.5 Stars,N,N,L,N,N,N,Unknown,35,35,40,40,40,-,40,-,-,-,-,-,-,-,-,35,0,0,0
11937,RP,Marcus Miller,21,R,1.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,60,40,40,70,45,60,-,60,-,-,-,-,-,-,-,25,0,0,0
12004,RP,Valter Mina,21,R,1.5 Stars,1.5 Stars,N,N,N,N,N,H,Normal,50,35,35,50,50,-,-,-,50,45,-,-,-,-,-,60,0,0,0
14565,SP,Dylan Miners,17,R,0.5 Stars,1.5 Stars,N,N,N,N,N,H,Unknown,50,40,45,50,60,-,-,-,-,-,-,-,-,60,-,65,0,0,0
11835,RP,Petar Minic,21,R,1.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,40,50,50,-,50,-,-,-,-,-,-,-,-,50,0,0,0
14293,SP,Rudko Minic,18,R,0.5 Stars,1.5 Stars,L,N,L,H,N,L,Unknown,50,35,45,50,60,-,55,-,-,55,-,-,-,35,-,40,0,0,0
13023,SP,Riley Mitchell,19,R,0.5 Stars,0.5 Stars,N,N,N,N,N,N,Unknown,45,40,35,55,55,-,45,-,-,-,-,-,-,-,-,40,0,0,0
12148,RP,Milovan Mitevic,21,R,2.0 Stars,2.0 Stars,L,N,N,L,H,N,Normal,50,45,45,45,-,-,50,55,-,45,-,-,-,-,-,25,0,0,0
13699,SP,Munehiro Miyazaki,19,L,0.5 Stars,0.5 Stars,N,N,H,N,N,N,Unknown,25,20,45,35,35,-,35,-,-,-,-,-,-,-,-,45,0,0,0
10548,RP,Katsumi Mizuta,31,R,2.0 Stars,2.0 Stars,H,N,N,N,N,H,Prankster,60,40,40,65,-,-,65,-,-,-,-,-,-,-,-,25,0,0,0
13466,SP,Herman Moesker,20,R,0.5 Stars,2.0 Stars,N,N,N,L,N,N,Unknown,50,40,50,50,50,-,45,50,-,55,-,-,-,-,-,60,0,0,0
13515,RP,Armando Molina,19,L,0.5 Stars,0.5 Stars,L,N,H,N,H,N,Unknown,30,30,40,35,40,35,-,35,-,-,-,-,-,-,-,70,0,0,0
11290,RP,Carlos Molina,22,R,0.5 Stars,1.5 Stars,N,L,L,N,L,L,Unmotivated,45,30,50,45,-,-,45,-,-,-,-,-,-,-,-,25,0,0,0
9326,SP,Danny Molina,27,R,0.5 Stars,0.5 Stars,H,N,N,L,H,L,Normal,50,35,30,65,-,45,55,-,-,-,-,-,55,-,-,60,0,0,0
13870,SP,Ismael Molina,18,R,0.5 Stars,1.5 Stars,L,N,L,N,L,L,Unknown,40,35,60,45,45,-,-,-,40,-,-,-,-,-,-,55,0,0,0
11116,RP,Adrian Molinar,26,R,1.0 Stars,1.5 Stars,N,N,N,N,N,N,Normal,45,30,25,45,30,35,-,45,35,-,-,-,-,40,-,50,0,0,0
12859,RP,Ilija Moljevic,20,R,0.5 Stars,1.5 Stars,N,L,N,N,N,H,Normal,45,35,40,50,50,-,55,-,-,-,-,-,-,-,-,55,0,0,0
12836,SP,Edouard Monasta,20,R,0.5 Stars,2.0 Stars,N,N,N,N,N,L,Normal,45,45,50,55,55,-,-,-,55,-,-,-,-,-,-,55,0,0,0
11987,RP,Julian Monasterio,21,L,0.5 Stars,1.5 Stars,N,N,N,N,N,N,Normal,40,30,45,45,35,-,45,-,30,-,-,-,-,-,-,55,0,0,0
14193,CL,Roy Monck,18,R,0.5 Stars,2.0 Stars,N,N,H,N,H,N,Unknown,50,50,45,55,-,-,-,50,-,55,-,-,-,-,-,35,0,0,0
14099,RP,Carlos Montalvo,18,L,0.5 Stars,1.5 Stars,H,N,N,N,N,L,Unknown,40,30,40,40,50,-,-,45,-,-,-,-,-,-,-,40,0,0,0
13007,RP,MANNY MONTIEL,22,R,1.5 Stars,1.5 Stars,N,H,N,N,N,H,Unknown,40,45,50,45,-,-,45,-,-,-,-,-,-,-,-,25,0,0,0
12874,SP,Al Montoya,20,R,0.5 Stars,1.5 Stars,N,N,N,N,H,N,Unknown,50,30,45,55,50,55,50,-,50,50,-,-,-,-,-,65,0,0,0
13941,RP,Roy Mooney,17,R,0.5 Stars,2.0 Stars,N,N,N,N,H,N,Unknown,70,40,50,65,-,-,70,-,-,-,-,-,-,-,-,30,0,0,0
14914,RP,Matt Moore,28,L,1.5 Stars,1.5 Stars,N,N,N,L,N,N,Normal,55,25,55,55,-,-,60,50,-,60,-,-,-,-,-,45,0,0,0
10643,RP,Jim Moors,23,L,1.0 Stars,1.5 Stars,N,N,N,N,L,N,Normal,50,20,30,50,35,-,-,50,50,45,-,-,-,-,-,55,0,0,0
12468,RP,Esteve Mora,20,L,0.5 Stars,1.5 Stars,N,N,L,N,L,N,Unmotivated,45,45,30,45,45,50,45,-,-,-,-,-,-,-,-,55,0,0,0
14648,SP,Elias Moraga,17,R,0.5 Stars,0.5 Stars,N,N,L,L,N,N,Unknown,40,30,45,45,45,40,-,40,-,-,-,-,-,-,-,40,0,0,0
14053,SP,Harry Moraine,18,R,0.5 Stars,2.0 Stars,N,N,N,L,H,N,Unknown,50,50,50,50,60,60,-,-,60,-,-,-,-,-,-,70,0,0,0
12495,RP,Carlos Morales,21,R,0.5 Stars,1.5 Stars,N,N,N,N,N,L,Normal,45,40,45,45,50,-,-,45,-,-,-,-,-,-,-,50,0,0,0
13451,SP,David Morales,20,R,0.5 Stars,0.5 Stars,N,N,N,H,N,N,Unknown,45,30,35,50,50,-,45,-,-,-,-,-,-,-,-,45,0,0,0
14371,SP,Juan Morales,16,R,0.5 Stars,1.5 Stars,N,H,N,L,H,N,Unknown,50,50,35,60,55,-,45,-,-,-,-,-,-,-,-,55,0,0,0
13125,RP,Oscar Morales,20,R,0.5 Stars,1.5 Stars,L,N,N,N,N,N,Unknown,40,40,45,45,50,-,-,-,-,-,-,-,-,35,-,50,0,0,0
14512,SP,David More,17,R,0.5 Stars,2.0 Stars,N,H,N,N,H,N,Unknown,55,55,45,50,-,-,55,55,-,-,-,-,-,-,-,60,0,0,0
14072,SP,Armando Moreno,19,L,0.5 Stars,2.0 Stars,N,H,N,H,N,N,Unknown,40,50,55,45,50,-,-,-,45,-,-,-,-,-,-,60,0,0,0
14917,RP,Raul Moreno,17,R,0.5 Stars,1.0 Stars,N,N,L,L,L,N,Unknown,40,20,45,40,45,-,-,-,45,-,-,-,-,-,-,50,0,0,0
10665,RP,Shintaro Mori,23,R,1.0 Stars,1.5 Stars,H,N,L,N,N,N,Normal,40,35,35,45,40,-,-,40,-,-,-,-,-,-,-,45,0,0,0
14464,SP,Tsutomu Morimoto,17,R,0.5 Stars,2.5 Stars,L,H,L,L,H,N,Unknown,50,55,55,50,65,-,-,55,-,-,-,-,-,-,-,60,0,0,0
11232,RP,Juan Morones,22,L,2.0 Stars,2.0 Stars,N,L,N,L,N,N,Normal,60,45,45,75,55,-,-,-,-,-,-,-,-,-,-,40,0,0,0
11330,SP,Glen Morrall,21,R,1.5 Stars,2.0 Stars,H,N,N,N,N,N,Normal,50,50,45,60,50,-,-,-,-,60,-,-,-,-,-,50,0,0,0
10699,RP,Dave Morris,23,R,0.5 Stars,1.0 Stars,N,N,L,H,L,L,Unmotivated,45,20,30,55,45,50,50,-,-,-,-,-,-,-,-,50,0,0,0
14207,RP,Christian Morrow,18,R,1.5 Stars,3.5 Stars,N,N,H,N,H,N,Unknown,75,55,55,-,-,-,80,-,-,80,-,-,-,-,-,45,0,0,0
14189,RP,Bryan Moseley,18,R,0.5 Stars,1.5 Stars,H,N,N,N,N,N,Unknown,40,45,55,45,-,45,-,-,-,-,-,-,-,-,-,25,0,0,0
12881,RP,Brendan Moule,20,R,1.0 Stars,1.5 Stars,N,H,N,L,H,H,Unknown,50,45,30,60,50,45,55,-,-,-,-,-,-,-,-,55,0,0,0
12627,SP,Noah Moy,20,R,0.5 Stars,1.0 Stars,H,N,N,L,H,N,Captain,50,30,45,55,60,-,-,55,-,-,-,-,-,-,-,40,0,0,0
13958,RP,Belarmino Mrtires,17,R,0.5 Stars,1.5 Stars,N,N,N,L,H,N,Unknown,55,35,45,55,-,-,60,-,-,-,-,-,-,-,-,25,0,0,0
12869,SP,Gervasio Mrtires,19,R,0.5 Stars,1.5 Stars,N,H,N,N,H,N,Unknown,50,50,40,60,55,55,-,-,45,-,-,-,-,-,-,40,0,0,0
