ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
16917,CF,Adrião Rubenson,11/30/2003,1.0 Stars,2.0 Stars,Durable,50,55,45,30,40,60,55,High
10560,2B,RYAN RUBIO,07/21/1995,2.0 Stars,2.0 Stars,Normal,45,45,40,45,40,50,45,V.High
17213,1B,Fidel Ruiz,11/20/2003,1.0 Stars,2.0 Stars,Normal,55,60,40,40,50,60,20,High
12479,CF,Jose Ruiz,07/25/1996,2.0 Stars,2.0 Stars,Normal,60,55,50,50,35,50,50,High
17450,C,Sousuke Rxo,07/11/2004,1.0 Stars,2.0 Stars,Durable,50,55,45,40,45,65,40,Avg
16848,RF,Wade Ryan,03/06/2003,1.0 Stars,2.0 Stars,Normal,45,50,40,45,50,50,30,High
13598,C,Jose Saavedra,04/03/1998,1.5 Stars,2.0 Stars,Normal,45,45,40,50,45,45,20,V.High
12157,SS,Bakir Sabeer,12/24/1995,2.0 Stars,2.0 Stars,Normal,45,45,45,40,35,50,60,V.High
12745,2B,Luqman Sabeer,07/28/1997,1.5 Stars,2.0 Stars,Normal,45,50,45,30,30,60,45,High
16949,LF,Attilio Sacco,05/13/2005,1.0 Stars,2.0 Stars,Normal,55,60,45,40,45,60,25,High
17051,LF,Vítor Sadio,07/01/2003,1.0 Stars,2.0 Stars,Normal,45,50,40,35,45,55,20,Avg
15397,C,Alejandro Sagastume,04/17/2001,1.0 Stars,2.0 Stars,Normal,45,45,50,50,40,50,45,High
14511,C,Chikara Saiki,06/23/2000,1.5 Stars,2.0 Stars,Normal,50,50,45,45,35,50,30,Avg
16866,SS,Dragoljub Sainovic,10/27/2003,1.0 Stars,2.0 Stars,Normal,50,45,45,50,55,45,50,High
13666,LF,Yoshino Saito,11/12/1997,1.5 Stars,2.0 Stars,Normal,50,50,45,55,45,50,40,V.High
17783,C,Kenichi Sakamoto,10/02/2004,1.0 Stars,2.0 Stars,Normal,50,50,40,35,55,50,25,Low
13488,LF,Ryo Sakamoto,11/11/1997,1.5 Stars,2.0 Stars,Normal,40,50,50,30,50,55,40,High
12480,1B,Nobutaka Sakata,12/29/1996,1.5 Stars,2.0 Stars,Normal,50,55,40,45,50,70,25,V.High
13816,C,Satomi Sakata,07/06/1998,1.0 Stars,2.0 Stars,Durable,55,50,40,40,45,45,20,High
8859,3B,Kazushi Sakuraba,02/24/1989,2.0 Stars,2.0 Stars,Normal,65,65,50,35,30,60,50,High
15630,3B,Edgardo Sala,06/28/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,40,45,55,45,Avg
13423,CF,Carlos Saldana,12/21/1997,1.5 Stars,2.0 Stars,Fragile,45,50,45,40,50,60,50,V.High
16363,CF,Francisco Salgado,05/08/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,25,50,50,50,Avg
16752,CF,Abdul-Nasser Salim,10/14/2002,1.0 Stars,2.0 Stars,Normal,50,55,50,45,45,55,40,High
15267,CF,Nuh Sameer,12/02/2000,1.0 Stars,2.0 Stars,Normal,55,50,45,55,45,50,45,V.High
12387,RF,JOE SAMS,06/04/1997,1.5 Stars,2.0 Stars,Durable,45,55,50,30,45,75,50,High
17515,2B,Alonzo Sanchez,01/07/2004,1.0 Stars,2.0 Stars,Durable,50,55,45,45,40,55,45,Avg
13359,LF,Eddie Sanchez,11/02/1998,1.5 Stars,2.0 Stars,Normal,55,55,45,50,45,55,30,High
12764,1B,Mario Sanchez,07/02/1997,2.0 Stars,2.0 Stars,Normal,50,50,50,50,40,50,40,High
8533,3B,RICH SANCHEZ,08/04/1989,2.0 Stars,2.0 Stars,Fragile,40,45,45,55,50,50,25,V.High
12498,LF,Roberto Sanchez,02/04/1997,2.0 Stars,2.0 Stars,Normal,55,45,50,50,45,30,55,High
12474,RF,Willis Sanchez,08/27/1996,1.5 Stars,2.0 Stars,Normal,55,50,40,35,45,50,35,V.High
14573,C,Jeremy Sandoval,08/13/2000,1.0 Stars,2.0 Stars,Normal,50,50,45,40,30,50,30,V.High
12596,SS,Marco Sandoval,05/07/1997,1.0 Stars,2.0 Stars,Durable,45,55,45,30,45,70,60,V.High
14101,2B,Roger Sandoval,05/29/1999,1.5 Stars,2.0 Stars,Normal,45,50,45,50,40,50,65,Avg
15298,LF,Guarçia Sanguinetti,12/03/2000,1.0 Stars,2.0 Stars,Normal,50,50,40,35,45,50,25,V.High
10091,2B,Karsyn Santa Ana,09/22/1992,2.0 Stars,2.0 Stars,Normal,60,55,50,35,40,50,50,V.High
13652,1B,Carlos Santana,04/04/1998,1.0 Stars,2.0 Stars,Normal,45,45,30,45,30,50,25,V.High
16479,SS,César Santiro,08/27/2002,1.0 Stars,2.0 Stars,Normal,50,45,40,45,55,45,45,Low
9720,1B,RAUL SAPPINGTON,07/17/1991,2.0 Stars,2.0 Stars,Normal,45,55,50,25,30,75,70,V.High
11977,1B,Jeff Saslove,04/13/1996,1.5 Stars,2.0 Stars,Durable,50,50,50,50,40,50,25,V.High
14325,CF,Gabe Saucedo,02/01/1993,2.0 Stars,2.0 Stars,Normal,50,45,60,55,55,30,45,High
16779,2B,Israel Saucedo,08/24/2003,1.0 Stars,2.0 Stars,Normal,50,50,50,50,50,55,30,High
16677,3B,Rudko Savicevic,08/08/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,35,Low
12175,1B,Hadi Sayyid,07/27/1996,1.5 Stars,2.0 Stars,Normal,50,50,45,50,40,55,35,V.High
14718,LF,Tristan Scammell,11/11/1999,1.5 Stars,2.0 Stars,Normal,45,55,45,50,25,60,65,High
15784,LF,Bob Schattel,01/26/1998,1.5 Stars,2.0 Stars,Durable,55,45,45,60,65,30,35,High
14222,2B,Emiel Schelhaas,02/15/1999,1.5 Stars,2.0 Stars,Normal,50,50,40,30,40,55,65,High
11785,RF,ZACH SCHMIDT,08/17/1996,1.5 Stars,2.0 Stars,Normal,50,55,45,35,45,65,40,V.High
11914,3B,Penrod Schneider,10/09/1995,1.5 Stars,2.0 Stars,Normal,50,50,45,50,45,50,35,High
17317,2B,Dean Schol,08/31/2003,1.0 Stars,2.0 Stars,Normal,45,50,50,40,40,65,40,Low
16948,C,Ebert Schrauwen,12/05/2004,1.0 Stars,2.0 Stars,Normal,50,55,50,30,45,65,35,High
17641,SS,Hugh Schute,09/01/2005,1.0 Stars,2.0 Stars,Durable,50,55,45,45,45,65,35,Avg
14397,SS,Mason Scollick,10/28/1995,2.0 Stars,2.0 Stars,Normal,50,45,45,50,40,45,30,High
15047,LF,Joe Scott,10/30/2001,1.5 Stars,2.0 Stars,Normal,55,50,50,50,40,50,60,High
13041,2B,John Searle,06/22/1998,1.5 Stars,2.0 Stars,Normal,55,55,50,50,40,55,30,High
13097,RF,Umberto Segers,11/20/1998,1.5 Stars,2.0 Stars,Fragile,60,55,45,45,35,50,40,High
15244,1B,Na'il Seif,03/24/2001,1.5 Stars,2.0 Stars,Normal,45,45,45,55,45,50,45,V.High
17160,C,Greyson Sellars,02/05/2004,1.0 Stars,2.0 Stars,Normal,55,50,50,50,40,50,40,Avg
13709,LF,Peter Sellars,04/27/1998,1.0 Stars,2.0 Stars,Normal,60,55,40,35,50,50,30,V.High
14974,3B,Victor Semedo,07/26/2000,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,45,30,Avg
17789,1B,Francisco Sena,12/13/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,40,20,Avg
14431,CF,John Sepkiechler,05/19/2001,1.5 Stars,2.0 Stars,Normal,45,50,50,50,40,50,65,High
17580,CF,Felicidade Sequeira,02/15/2001,1.5 Stars,2.0 Stars,Durable,55,60,50,40,40,70,60,Avg
15929,SS,Teruhiko Sera,01/16/2002,1.0 Stars,2.0 Stars,Durable,50,50,50,50,40,55,50,High
17621,CF,Ghislain Serato,07/19/2005,1.0 Stars,2.0 Stars,Normal,50,50,50,45,50,55,35,Avg
14447,RF,Ayres Serdio,05/08/2000,2.0 Stars,2.0 Stars,Normal,55,55,50,45,45,50,35,High
11256,C,Tatsuo Serieiro,09/29/1995,2.0 Stars,2.0 Stars,Normal,40,45,40,30,45,55,30,High
14880,3B,Alvin Serrano,08/29/2000,1.0 Stars,2.0 Stars,Durable,50,45,50,50,45,45,40,High
16238,CF,Enrique Serrano,09/07/1999,1.5 Stars,2.0 Stars,Normal,45,45,45,50,50,45,65,High
17495,SS,Jordan Serrano,03/11/2004,1.0 Stars,2.0 Stars,Normal,50,50,50,45,45,45,40,Avg
17123,C,Bob Shade,05/09/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,55,55,45,30,Avg
14407,1B,Nate Shafer,01/23/1996,1.5 Stars,2.0 Stars,Durable,50,55,50,50,45,65,35,V.High
13220,C,Aaron Shapiro,05/20/1994,2.0 Stars,2.0 Stars,Normal,45,45,45,55,45,45,25,Low
12565,LF,Brian Sharkey,09/12/1996,1.0 Stars,2.0 Stars,Normal,55,55,45,50,45,50,30,Low
16126,C,Carl Sharkey,03/01/2002,0.5 Stars,2.0 Stars,Normal,35,35,40,50,45,40,20,Low
9733,LF,CHRIS SHEETS,11/15/1991,2.0 Stars,2.0 Stars,Durable,50,55,50,45,35,55,60,V.High
11796,SS,John Sheppard,01/04/1997,2.0 Stars,2.0 Stars,Normal,50,45,45,50,35,45,45,High
13742,SS,Riichi Shimizu,09/27/1998,1.5 Stars,2.0 Stars,Normal,50,50,50,45,35,45,55,High
14510,C,Kane Shiston,01/10/2001,1.0 Stars,2.0 Stars,Normal,50,45,40,35,45,45,25,V.High
10009,3B,Justin Shumake,06/09/1987,2.0 Stars,2.0 Stars,Iron Man,40,45,50,25,45,50,50,Avg
16780,RF,Radovan Sibincic,12/13/2002,1.0 Stars,2.0 Stars,Normal,60,60,40,40,45,55,35,V.High
14121,CF,Stanislav Sibincic,09/04/1998,1.5 Stars,2.0 Stars,Normal,50,45,40,45,30,45,60,High
11041,3B,CHRIS SIFUENTES,09/10/1995,2.0 Stars,2.0 Stars,Durable,50,55,45,35,25,55,70,Avg
13915,LF,YUTAKA SIFUENTES,07/21/1994,1.5 Stars,2.0 Stars,Normal,50,45,40,45,45,45,30,V.High
11829,RF,Oeke Sijstermans,05/24/1995,2.0 Stars,2.0 Stars,Normal,55,45,45,60,45,30,45,V.High
15341,CF,Bart Sillars,09/08/2000,1.5 Stars,2.0 Stars,Normal,50,50,50,50,40,50,60,High
16020,2B,Willie Silva,03/19/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,55,55,Low
12374,SS,WILLIE SILVERIO,07/24/1997,1.5 Stars,2.0 Stars,Normal,55,50,45,45,45,45,60,Low
11717,LF,BILL SIMONDS,07/11/1995,2.0 Stars,2.0 Stars,Normal,50,50,40,35,45,50,65,V.High
14486,C,Pedrag Simovic,07/03/2000,1.0 Stars,2.0 Stars,Normal,45,45,40,45,40,45,35,High
11551,2B,ANDY SIMPSON,10/12/1992,2.0 Stars,2.0 Stars,Normal,45,45,55,45,50,50,35,V.High
16713,C,Clyde Simpson,12/16/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,35,40,65,30,Low
10362,C,Jesse Simpson,03/04/1993,2.0 Stars,2.0 Stars,Durable,50,45,45,50,45,45,20,V.High
15819,CF,Quentin Simpson,04/09/2002,1.0 Stars,2.0 Stars,Durable,50,50,45,45,45,45,40,V.High
12995,CF,RALPH SIMPSON,03/31/1994,2.0 Stars,2.0 Stars,Normal,45,50,50,50,40,55,50,High
15564,CF,Robby Sinclair,10/03/2000,1.0 Stars,2.0 Stars,Normal,55,55,45,40,45,50,45,V.High
16057,1B,Grant Slade,08/03/2002,1.0 Stars,2.0 Stars,Normal,55,45,45,55,45,30,30,Avg
15974,CF,Gavin Slattery,05/20/2002,1.0 Stars,2.0 Stars,Normal,50,55,65,40,35,60,65,Avg
13835,3B,Zoraide Slessor,04/04/1995,1.5 Stars,2.0 Stars,Durable,45,50,45,45,50,60,65,V.High
11002,LF,BRIAN SLEZAK,10/28/1995,2.0 Stars,2.0 Stars,Normal,50,50,45,50,45,50,30,V.High
15020,LF,Jason Sloan,02/14/1998,1.5 Stars,2.0 Stars,Normal,50,50,40,30,45,50,30,V.High
17645,CF,Mendel Slomp,05/20/2006,1.0 Stars,2.0 Stars,Durable,50,50,45,45,60,50,50,Avg
16552,2B,Bryan Slusser,06/30/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,45,50,40,60,High
10611,3B,JASON SMALL,04/05/1994,2.0 Stars,2.0 Stars,Fragile,45,50,45,35,35,55,35,V.High
13432,1B,Brendan Smith,12/21/1997,2.0 Stars,2.0 Stars,Normal,55,50,40,50,45,50,20,High
17180,3B,Jason Smith,12/28/2004,1.0 Stars,2.0 Stars,Normal,65,45,45,45,60,30,40,High
13396,1B,Jim Smith,03/17/1999,1.5 Stars,2.0 Stars,Normal,50,45,40,65,45,45,25,Avg
17793,CF,Duncan Smits,01/08/2004,1.0 Stars,2.0 Stars,Durable,45,50,40,45,45,55,40,Low
11455,2B,LOU SMYTHE,06/02/1994,2.0 Stars,2.0 Stars,Normal,45,45,45,45,40,50,70,High
14331,LF,Gerard Snow,07/26/1999,1.5 Stars,2.0 Stars,Normal,55,55,35,40,40,55,40,Avg
13907,3B,MILAN SOLEVIC,10/02/1994,2.0 Stars,2.0 Stars,Normal,50,45,65,65,45,35,45,High
13624,C,Chris Solis,12/01/1997,1.5 Stars,2.0 Stars,Normal,55,50,40,50,35,45,20,High
12463,LF,Javy Solis,11/27/1996,1.5 Stars,2.0 Stars,Normal,45,50,40,35,30,50,65,High
10978,RF,JEFF SOMMER,06/16/1995,2.0 Stars,2.0 Stars,Normal,50,55,45,55,45,60,25,V.High
11482,C,MIN-JUN SONG,01/20/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,50,45,45,25,V.High
15399,LF,Tae-gyoon Song,02/07/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,45,35,45,25,Avg
17177,CF,Josh Sorensen,08/08/2004,1.0 Stars,2.0 Stars,Normal,45,50,45,45,40,50,30,Avg
12821,RF,Alfredo Sosa,03/02/1997,1.5 Stars,2.0 Stars,Normal,50,45,45,35,35,45,35,High
15065,C,Jordan Sosa,09/16/2001,1.5 Stars,2.0 Stars,Normal,50,40,45,50,40,25,30,High
17445,CF,Mario Soto,06/16/2004,1.0 Stars,2.0 Stars,Normal,45,45,45,50,45,45,50,Avg
14500,2B,Dave Southcott,07/13/2000,1.5 Stars,2.0 Stars,Normal,45,50,50,45,40,50,60,Avg
16017,SS,Luke Southey,07/02/2002,1.0 Stars,2.0 Stars,Normal,50,55,50,40,45,55,35,Avg
12932,SS,DAN SOUZA,03/19/1996,2.0 Stars,2.0 Stars,Normal,45,50,40,40,35,50,35,V.High
11305,LF,Rio Speed,11/08/1995,2.0 Stars,2.0 Stars,Normal,45,50,50,40,55,60,70,High
17618,LF,Alan Spence,11/14/2005,1.0 Stars,2.0 Stars,Normal,45,55,50,45,45,65,25,Avg
11621,1B,WADE SPENCE,06/02/1997,2.0 Stars,2.0 Stars,Normal,50,50,45,35,45,55,45,V.High
13178,LF,GABE SPENCER,08/03/1993,2.0 Stars,2.0 Stars,Normal,45,50,50,50,45,50,40,V.High
11816,2B,Sean Spencer,11/11/1995,1.5 Stars,2.0 Stars,Normal,45,55,40,30,55,70,65,Low
13823,RF,Devon Spracklin,01/11/1995,1.5 Stars,2.0 Stars,Normal,50,50,50,55,45,55,30,Avg
15679,SS,Walt Sprague,12/08/2002,1.0 Stars,2.0 Stars,Normal,45,45,40,50,45,45,35,V.High
8583,LF,Trent Squire,01/12/1988,2.0 Stars,2.0 Stars,Normal,45,45,50,45,45,50,60,V.High
12425,1B,BILL SQUIRES,09/26/1997,2.0 Stars,2.0 Stars,Normal,65,55,45,50,35,50,35,Low
12755,C,Slavko Srskic,08/02/1997,1.5 Stars,2.0 Stars,Normal,50,50,45,50,45,50,25,V.High
13943,CF,Rolf Stackhouse,05/21/1999,1.5 Stars,2.0 Stars,Normal,45,55,55,50,30,65,70,High
9685,1B,Toby Stageberg,05/27/1990,2.0 Stars,2.0 Stars,Normal,55,45,40,55,55,30,20,V.High
12789,LF,Djodja Stambolic,11/21/1997,1.5 Stars,2.0 Stars,Durable,45,50,50,45,35,50,60,V.High
13808,3B,Zivojin Stanjevic,12/20/1998,1.0 Stars,2.0 Stars,Normal,45,45,40,50,35,50,40,High
7578,CF,NATE STANLEY,10/25/1985,2.0 Stars,2.0 Stars,Normal,45,45,45,45,55,40,50,High
15677,1B,Jesse Stapleton,05/13/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,45,50,50,35,V.High
8046,CF,CALEB STARK,04/27/1987,2.0 Stars,2.0 Stars,Normal,50,50,55,25,50,50,55,V.High
12941,RF,JASON STEBEN,06/25/1994,2.0 Stars,2.0 Stars,Durable,45,50,55,45,40,55,65,V.High
10368,SS,Matt Stec,09/21/1993,2.0 Stars,2.0 Stars,Normal,45,50,50,35,40,50,70,High
14883,LF,Tim Steele,11/13/1999,1.5 Stars,2.0 Stars,Normal,50,55,45,30,45,55,30,Low
10432,SS,Kyle Stevens,08/28/1994,2.0 Stars,2.0 Stars,Durable,40,50,40,45,50,60,40,V.High
12578,2B,Stephen Stevens,02/20/1996,1.5 Stars,2.0 Stars,Durable,40,50,45,40,45,65,45,High
9047,1B,JAYLEN STEWART,01/16/1987,2.0 Stars,2.0 Stars,Normal,45,40,45,55,75,35,35,V.High
16805,CF,Wes Stewart,02/16/2003,1.0 Stars,2.0 Stars,Normal,45,50,60,45,40,65,50,Low
15556,CF,John Steyn,12/08/1997,1.5 Stars,2.0 Stars,Normal,50,40,40,55,50,30,60,V.High
12388,C,PAVLE STOJKOVIC,04/18/1997,2.0 Stars,2.0 Stars,Normal,50,45,45,50,40,45,35,Avg
14375,1B,Keagan Stone,12/21/1999,1.5 Stars,2.0 Stars,Normal,45,50,45,50,45,60,25,High
14569,LF,John Stonecipher,08/08/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,55,45,40,45,High
17764,2B,Lou Strachan,06/04/2005,1.0 Stars,2.0 Stars,Normal,50,45,50,65,55,35,45,Avg
13802,DH,Ger Strijker,04/08/1995,2.0 Stars,2.0 Stars,Normal,60,45,45,65,50,30,30,V.High
15349,C,Konrad Stuivenberg,08/15/2001,1.0 Stars,2.0 Stars,Durable,45,45,40,45,40,45,30,Low
16508,2B,Preki Subasic,07/10/2002,1.0 Stars,2.0 Stars,Durable,50,55,45,40,40,65,45,Low
16272,3B,Calisto Suda,10/15/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,60,45,50,35,High
14054,RF,Takuzo Suda,01/13/1999,1.5 Stars,2.0 Stars,Normal,40,40,45,50,45,45,65,Low
12837,SS,Masafumi Sugimoto,08/17/1996,1.5 Stars,2.0 Stars,Normal,55,55,50,25,45,50,65,High
15721,CF,Shigemi Sugimura,04/16/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,50,50,50,60,High
16036,SS,Ziyad Suhayl,04/09/2002,1.0 Stars,2.0 Stars,Durable,45,50,45,50,50,50,55,High
16285,CF,Milos Sujic,04/01/2003,1.0 Stars,2.0 Stars,Normal,50,60,50,40,40,70,55,High
16516,SS,Fateen Sulaiman,06/01/2002,1.0 Stars,2.0 Stars,Normal,50,45,40,30,65,45,30,Avg
13244,C,Petar Suljic,10/27/1997,1.5 Stars,2.0 Stars,Normal,50,45,45,40,35,45,30,High
14576,RF,Hiroshi Suzuki,07/24/2000,1.5 Stars,2.0 Stars,Normal,55,55,45,50,40,50,30,High
15303,2B,Hisao Tabuchi,08/13/2001,1.0 Stars,2.0 Stars,Normal,50,50,40,35,45,55,45,Avg
11737,C,Wen-bin Tada,02/11/1997,2.0 Stars,2.0 Stars,Normal,50,50,45,50,35,45,30,V.High
16023,3B,Livio Taglialatela,09/13/2001,1.0 Stars,2.0 Stars,Normal,45,50,45,30,55,55,45,Low
17411,3B,Seiji Takahashi,12/17/2003,1.0 Stars,2.0 Stars,Durable,50,50,40,35,45,55,35,Low
14264,LF,Yuya Takahashi,03/28/1999,1.5 Stars,2.0 Stars,Normal,50,50,50,30,35,55,45,Avg
16994,SS,Torikatzu Takayama,02/28/2005,1.0 Stars,2.0 Stars,Normal,55,65,50,40,45,65,45,High
16735,C,Jun Takei,11/14/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,40,50,55,30,Avg
16701,1B,Frank Talbot,11/09/2002,1.0 Stars,2.0 Stars,Normal,40,40,40,55,50,40,30,Low
16014,3B,Hector Tamez,06/07/2002,1.0 Stars,2.0 Stars,Normal,40,40,45,40,50,45,40,Avg
16528,RF,Asadel Tamir,03/31/1999,1.5 Stars,2.0 Stars,Normal,40,40,45,50,50,40,55,V.High
13948,3B,Akahito Tanabe,10/15/1999,2.0 Stars,2.0 Stars,Normal,55,55,45,45,45,50,40,High
17463,SS,Kikuo Tanaka,08/08/2004,1.0 Stars,2.0 Stars,Normal,45,50,45,40,40,55,35,Avg
13016,3B,Takuyuki Tanaka,02/28/1998,1.5 Stars,2.0 Stars,Normal,45,55,50,35,35,65,35,V.High
13902,SS,Yudai Tanaka,04/10/1999,1.5 Stars,2.0 Stars,Normal,50,50,45,30,35,50,45,High
15506,3B,Yukiya Tanaka,04/30/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,40,Avg
16771,RF,Kanichiro Taniguchi,01/31/2003,1.0 Stars,2.0 Stars,Normal,50,55,50,50,45,55,35,High
15615,LF,Rich Tanton,07/04/2001,1.0 Stars,2.0 Stars,Normal,50,50,50,50,50,50,35,High
13981,1B,Carlos Tapia,03/14/1998,1.5 Stars,2.0 Stars,Durable,55,50,45,55,40,45,35,Avg
15426,LF,Naota Tashiro,01/09/2001,1.0 Stars,2.0 Stars,Normal,50,45,35,50,35,45,45,Low
16045,LF,Kafkas Tasilova,07/11/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,35,50,60,30,Low
14450,C,Joaquim Tatsuno,05/09/2001,1.0 Stars,2.0 Stars,Durable,50,50,40,50,40,50,20,V.High
17420,SS,Tye Tattersall,02/11/2004,1.0 Stars,2.0 Stars,Normal,50,45,45,40,55,45,70,Avg
16012,2B,Adolfo Tavaia,03/26/2002,1.0 Stars,2.0 Stars,Normal,50,50,50,45,50,50,45,Low
9615,1B,JAIME TAVARES,07/26/1992,2.0 Stars,2.0 Stars,Normal,50,45,35,55,50,45,30,V.High
9703,1B,STEVE TAYLOR,05/11/1990,2.0 Stars,2.0 Stars,Normal,50,50,45,50,45,45,20,V.High
10719,C,Lindsay Teague,10/06/1994,2.0 Stars,2.0 Stars,Normal,45,45,35,55,45,50,20,V.High
13250,RF,Ivico Telacevic,10/24/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,45,45,45,60,High
16718,CF,Jacob Temple,12/29/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,40,40,50,65,Avg
10763,LF,Ryan Terrell,10/06/1989,2.0 Stars,2.0 Stars,Durable,45,50,45,40,50,55,45,High
12989,1B,HARRY TEYSSIER,08/27/1994,2.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,40,High
13933,1B,Jay Thacker,04/15/1998,1.5 Stars,2.0 Stars,Durable,50,65,45,40,45,80,25,High
12131,SS,George Thelwell,12/16/1995,2.0 Stars,2.0 Stars,Normal,50,50,55,50,40,55,60,V.High
15312,1B,Brandon Thomas,02/14/2001,1.5 Stars,2.0 Stars,Normal,55,50,45,40,45,45,35,Low
14783,LF,Jamie Thomas,12/19/1999,1.5 Stars,2.0 Stars,Normal,50,45,45,45,30,45,60,V.High
17454,2B,Brandon Thompson,04/30/2004,1.0 Stars,2.0 Stars,Normal,50,50,50,45,40,50,55,Avg
12975,1B,DWAYNE THOMPSON,04/26/1995,1.5 Stars,2.0 Stars,Normal,55,55,40,35,40,55,30,Avg
17855,RF,Lewis Thomson,06/02/2004,1.0 Stars,2.0 Stars,Durable,50,50,40,30,50,50,30,Avg
9785,C,MIKE THOMSON,02/10/1991,2.0 Stars,2.0 Stars,Normal,30,45,40,50,45,65,20,V.High
16627,C,Damian Thorne,10/21/2002,1.0 Stars,2.0 Stars,Normal,45,45,40,45,40,50,25,Low
17486,LF,Phil Thorpe,12/31/2003,1.0 Stars,2.0 Stars,Normal,60,60,50,45,40,60,40,Low
15055,3B,Jason Thunell,09/08/2001,1.5 Stars,2.0 Stars,Normal,50,50,45,50,45,55,30,High
15855,3B,Andreas Tieleman,07/19/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,50,45,50,30,High
13283,LF,Miguel Tijerina,07/28/1998,1.5 Stars,2.0 Stars,Normal,50,50,35,45,40,50,30,V.High
14489,2B,Timothy Tinter,06/29/2000,1.5 Stars,2.0 Stars,Durable,50,55,40,45,45,55,65,Low
14414,C,Gianluca Tintoretto,10/07/1996,2.0 Stars,2.0 Stars,Normal,45,50,45,45,45,50,40,V.High
15576,CF,Jason Todd,06/22/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,45,35,55,60,V.High
15205,C,Ijsbert Toet,04/14/2001,1.0 Stars,2.0 Stars,Normal,40,45,35,45,35,50,35,Low
14150,C,Yuya Tominaga,08/02/1999,1.0 Stars,2.0 Stars,Normal,40,40,40,55,40,45,35,V.High
13557,C,Koichi Tomiyama,09/11/1998,1.5 Stars,2.0 Stars,Normal,50,50,40,35,45,50,30,High
16106,C,Shigeyoshi Torigoe,07/03/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,50,45,50,25,Avg
16074,2B,Hiroshi Toritani,09/23/2002,1.0 Stars,2.0 Stars,Normal,45,50,35,45,35,55,30,V.High
16375,C,Jose Torregrosa,09/15/2002,0.5 Stars,2.0 Stars,Normal,45,40,40,50,45,30,25,High
13667,2B,Alex Torres,08/10/1998,1.5 Stars,2.0 Stars,Normal,40,50,40,45,35,60,50,V.High
10650,RF,Diego Torres,05/13/1993,1.5 Stars,2.0 Stars,Durable,45,45,45,45,40,45,30,V.High
15428,2B,Jesus Torres,09/13/2001,1.0 Stars,2.0 Stars,Normal,55,50,45,40,55,50,45,Avg
16093,C,Robby Torres,05/04/2002,1.0 Stars,2.0 Stars,Normal,40,40,45,40,50,35,35,Low
10609,RF,ROBERTO TORRES,08/31/1994,2.0 Stars,2.0 Stars,Durable,50,50,40,50,50,55,40,V.High
12331,LF,William Tovar,03/22/1993,2.0 Stars,2.0 Stars,Normal,50,50,50,45,40,55,60,High
14262,3B,Taichi Toyota,06/14/1999,1.5 Stars,2.0 Stars,Normal,50,50,50,45,40,50,35,High
13301,1B,Jared Traversa,04/09/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,50,50,50,30,V.High
11018,2B,KEN TRAVIS,10/12/1995,2.0 Stars,2.0 Stars,Durable,50,55,50,45,45,65,35,V.High
13869,C,Li Trembath,04/13/1999,1.0 Stars,2.0 Stars,Durable,45,45,35,45,45,45,30,V.High
10964,2B,LUIS TREVINO,03/18/1995,2.0 Stars,2.0 Stars,Normal,50,65,50,30,65,75,35,High
13318,C,Colm Trotman,08/23/1998,1.5 Stars,2.0 Stars,Normal,50,45,35,45,35,45,35,Low
14010,LF,Guillaume Trouvé,06/30/1998,1.5 Stars,2.0 Stars,Normal,45,50,40,40,50,55,20,V.High
17781,CF,Hector Trujillo,10/31/2004,1.0 Stars,2.0 Stars,Normal,45,50,40,45,45,55,35,Low
17337,SS,Sergio Trujillo,07/12/2004,1.0 Stars,2.0 Stars,Normal,55,55,45,50,45,55,35,High
14521,3B,Hideki Tsuchida,05/22/2000,1.5 Stars,2.0 Stars,Normal,50,60,45,30,50,65,65,High
11642,C,Holden Tudix,06/13/1996,2.0 Stars,2.0 Stars,Durable,45,55,45,45,45,65,25,High
