ID,POS,Name,DOB,OVR,POT,Prone,HT P,CON P,GAP P,POW P,EYE P,K P,SPE,SctAcc
16044,3B,Tolentino Rocha,06/15/2002,1.0 Stars,2.0 Stars,Normal,55,55,50,45,45,50,35,Low
16166,RF,Alex Rodriguez,04/27/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,50,40,50,45,Low
16121,3B,Alex Rodriguez,09/27/2002,1.0 Stars,2.0 Stars,Normal,45,45,35,45,40,45,30,Avg
13582,3B,Alex Rodriguez,07/18/1998,1.5 Stars,2.0 Stars,Normal,40,50,65,45,50,70,65,Avg
14200,3B,Danny Rodriguez,11/27/1998,1.5 Stars,2.0 Stars,Normal,45,40,50,50,40,40,55,Avg
17305,C,Jon Rodriguez,08/04/2003,1.0 Stars,2.0 Stars,Durable,45,50,40,45,45,55,30,Avg
16635,C,Jose Rodriguez,03/25/2003,1.0 Stars,2.0 Stars,Normal,35,45,40,40,45,50,25,Avg
11836,RF,Jose Rodriguez,05/31/1995,1.5 Stars,2.0 Stars,Normal,55,50,45,55,50,45,45,Avg
15405,CF,Luis Rodriguez,02/24/2001,1.5 Stars,2.0 Stars,Normal,50,55,50,50,45,70,50,Avg
12029,1B,Mauricio Rodriguez,11/05/1995,2.0 Stars,2.0 Stars,Normal,55,55,45,45,40,55,25,Avg
16116,3B,Dragutin Roganovic,07/27/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,35,45,50,35,Avg
16470,LF,Rhys Rogers,05/08/2003,1.0 Stars,2.0 Stars,Normal,60,45,45,45,75,25,35,Low
13918,LF,Javier Rojus,08/07/1995,1.5 Stars,2.0 Stars,Durable,45,45,45,40,50,50,30,Avg
13417,2B,Frank Roman,05/31/1997,1.5 Stars,2.0 Stars,Normal,50,50,55,45,45,45,70,Avg
12865,3B,Luis Romero,09/26/1997,1.5 Stars,2.0 Stars,Fragile,40,50,35,35,45,55,55,Avg
17464,C,Tony Romero,02/07/2004,1.0 Stars,2.0 Stars,Normal,50,50,55,40,45,55,20,Low
13669,LF,Sibrand Rondeel,04/07/1998,1.5 Stars,2.0 Stars,Normal,40,45,50,50,25,55,65,Avg
14424,LF,Bernaldo Roocks,10/26/1996,1.5 Stars,2.0 Stars,Durable,40,40,45,45,50,45,45,Avg
14240,C,Drake Rose,02/10/1999,1.5 Stars,2.0 Stars,Durable,45,50,45,45,40,55,30,Avg
11708,2B,JOE ROSE,01/25/1993,2.0 Stars,2.0 Stars,Normal,50,50,45,40,50,45,60,Avg
16134,C,Willie Rosendaal,06/10/2002,0.5 Stars,2.0 Stars,Normal,35,35,40,50,45,35,35,Avg
14956,C,Allen Rowe,12/25/2000,1.5 Stars,2.0 Stars,Normal,50,50,40,50,40,45,20,Avg
13453,1B,Frank Rowley,01/23/1998,1.5 Stars,2.0 Stars,Normal,55,55,45,35,45,60,50,Avg
10560,2B,RYAN RUBIO,07/21/1995,2.0 Stars,2.0 Stars,Normal,45,45,45,45,40,50,40,Avg
17213,1B,Fidel Ruiz,11/20/2003,1.0 Stars,2.0 Stars,Normal,65,55,45,40,50,45,25,Avg
12479,CF,Jose Ruiz,07/25/1996,2.0 Stars,2.0 Stars,Normal,60,50,50,50,40,45,50,Low
16848,RF,Wade Ryan,03/06/2003,1.0 Stars,2.0 Stars,Normal,55,50,45,40,50,45,30,Low
13598,C,Jose Saavedra,04/03/1998,1.0 Stars,2.0 Stars,Normal,40,45,35,50,45,45,20,Avg
12745,2B,Luqman Sabeer,07/28/1997,1.5 Stars,2.0 Stars,Normal,55,55,45,25,30,65,45,Low
17051,LF,Vítor Sadio,07/01/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,40,75,55,20,Low
15397,C,Alejandro Sagastume,04/17/2001,1.0 Stars,2.0 Stars,Normal,45,45,55,55,35,50,45,Avg
16866,SS,Dragoljub Sainovic,10/27/2003,1.0 Stars,2.0 Stars,Normal,45,45,45,55,50,45,60,Avg
13666,LF,Yoshino Saito,11/12/1997,1.5 Stars,2.0 Stars,Normal,50,50,50,50,45,50,35,Low
17783,C,Kenichi Sakamoto,10/02/2004,1.0 Stars,2.0 Stars,Normal,50,50,45,30,65,55,20,Low
12480,1B,Nobutaka Sakata,12/29/1996,1.5 Stars,2.0 Stars,Normal,45,55,45,45,55,65,25,Avg
13816,C,Satomi Sakata,07/06/1998,1.0 Stars,2.0 Stars,Durable,65,50,45,40,45,45,20,Avg
15630,3B,Edgardo Sala,06/28/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,35,40,60,50,Low
13423,CF,Carlos Saldana,12/21/1997,1.5 Stars,2.0 Stars,Fragile,45,50,45,40,45,65,45,Avg
16363,CF,Francisco Salgado,05/08/2002,1.0 Stars,2.0 Stars,Normal,45,50,45,25,50,55,50,Low
15497,3B,Johnny Salinas,07/01/2000,1.5 Stars,2.0 Stars,Normal,45,45,45,50,45,45,55,Low
12387,RF,JOE SAMS,06/04/1997,1.5 Stars,2.0 Stars,Durable,45,55,50,25,45,70,45,Avg
14988,CF,Victor San Miguel,11/05/2000,1.5 Stars,2.0 Stars,Normal,55,55,45,45,40,55,30,Avg
17515,2B,Alonzo Sanchez,01/07/2004,1.0 Stars,2.0 Stars,Durable,45,55,50,45,35,70,45,Low
12764,1B,Mario Sanchez,07/02/1997,1.5 Stars,2.0 Stars,Normal,50,50,55,50,40,50,45,Avg
8533,3B,RICH SANCHEZ,08/04/1989,2.0 Stars,2.0 Stars,Fragile,40,45,45,55,50,50,30,Avg
12498,LF,Roberto Sanchez,02/04/1997,2.0 Stars,2.0 Stars,Normal,55,45,50,55,50,30,55,Avg
12474,RF,Willis Sanchez,08/27/1996,1.5 Stars,2.0 Stars,Normal,55,50,35,40,40,45,35,Avg
12596,SS,Marco Sandoval,05/07/1997,1.0 Stars,2.0 Stars,Durable,45,55,45,30,45,70,60,Avg
14101,2B,Roger Sandoval,05/29/1999,1.5 Stars,2.0 Stars,Normal,45,50,40,45,40,50,65,Avg
15298,LF,Guarçia Sanguinetti,12/03/2000,1.0 Stars,2.0 Stars,Normal,50,55,45,30,45,55,25,Avg
10091,2B,Karsyn Santa Ana,09/22/1992,2.0 Stars,2.0 Stars,Normal,65,55,50,40,45,50,50,Low
16479,SS,César Santiro,08/27/2002,1.0 Stars,2.0 Stars,Normal,45,45,45,40,55,45,50,Low
13136,LF,Antonio Santos,08/23/1997,2.0 Stars,2.0 Stars,Durable,55,50,45,55,50,45,55,Avg
9720,1B,RAUL SAPPINGTON,07/17/1991,2.0 Stars,2.0 Stars,Normal,45,55,50,25,30,70,70,Avg
14325,CF,Gabe Saucedo,02/01/1993,2.0 Stars,2.0 Stars,Normal,60,45,55,50,55,35,40,Avg
16677,3B,Rudko Savicevic,08/08/2002,1.0 Stars,2.0 Stars,Normal,50,50,50,40,40,55,30,Avg
12175,1B,Hadi Sayyid,07/27/1996,1.5 Stars,2.0 Stars,Normal,50,50,50,50,45,50,35,Avg
14718,LF,Tristan Scammell,11/11/1999,1.5 Stars,2.0 Stars,Normal,45,50,50,45,25,65,65,Avg
16533,2B,Pat Scarlett,04/30/2003,1.0 Stars,2.0 Stars,Normal,50,55,70,40,40,65,65,Low
14222,2B,Emiel Schelhaas,02/15/1999,1.5 Stars,2.0 Stars,Normal,50,55,40,40,40,65,60,Avg
15025,C,Drees Schiphorst,08/06/2000,1.0 Stars,2.0 Stars,Normal,40,45,40,55,45,45,20,Avg
11785,RF,ZACH SCHMIDT,08/17/1996,2.0 Stars,2.0 Stars,Normal,45,55,45,35,45,70,35,Avg
11914,3B,Penrod Schneider,10/09/1995,1.5 Stars,2.0 Stars,Normal,50,50,45,50,45,50,35,Avg
17317,2B,Dean Schol,08/31/2003,1.0 Stars,2.0 Stars,Normal,45,50,55,40,30,60,35,Avg
16948,C,Ebert Schrauwen,12/05/2004,1.0 Stars,2.0 Stars,Normal,50,55,45,30,45,55,35,Low
17641,SS,Hugh Schute,09/01/2005,1.0 Stars,2.0 Stars,Durable,45,50,45,50,40,60,35,Low
14397,SS,Mason Scollick,10/28/1995,2.0 Stars,2.0 Stars,Normal,45,45,45,45,40,45,25,Avg
13097,RF,Umberto Segers,11/20/1998,1.5 Stars,2.0 Stars,Fragile,60,60,50,40,45,55,45,Low
17160,C,Greyson Sellars,02/05/2004,1.0 Stars,2.0 Stars,Normal,55,50,50,55,40,45,50,Low
13709,LF,Peter Sellars,04/27/1998,1.0 Stars,2.0 Stars,Normal,60,50,40,35,45,45,30,Avg
14974,3B,Victor Semedo,07/26/2000,1.0 Stars,2.0 Stars,Normal,55,50,45,50,35,45,35,Low
17789,1B,Francisco Sena,12/13/2004,1.0 Stars,2.0 Stars,Normal,45,45,50,50,50,45,20,Low
13605,RF,Quentin Seneca,05/18/1998,1.5 Stars,2.0 Stars,Durable,55,45,50,65,45,35,50,Avg
17580,CF,Felicidade Sequeira,02/15/2001,1.5 Stars,2.0 Stars,Durable,60,55,45,45,40,50,55,Low
15929,SS,Teruhiko Sera,01/16/2002,1.5 Stars,2.0 Stars,Durable,50,50,50,45,45,50,50,Avg
17621,CF,Ghislain Serato,07/19/2005,1.0 Stars,2.0 Stars,Normal,40,45,40,40,50,55,35,Low
11256,C,Tatsuo Serieiro,09/29/1995,2.0 Stars,2.0 Stars,Normal,45,45,45,35,45,50,30,Low
14880,3B,Alvin Serrano,08/29/2000,1.0 Stars,2.0 Stars,Durable,60,50,50,50,45,45,35,Low
16238,CF,Enrique Serrano,09/07/1999,1.5 Stars,2.0 Stars,Normal,40,40,45,60,40,40,60,Low
16716,LF,Faysal Shadi,06/13/2003,1.0 Stars,2.0 Stars,Durable,25,40,40,45,55,45,35,Low
13220,C,Aaron Shapiro,05/20/1994,1.5 Stars,2.0 Stars,Normal,45,40,50,55,45,40,25,Avg
12565,LF,Brian Sharkey,09/12/1996,1.0 Stars,2.0 Stars,Normal,60,55,45,55,40,50,30,Low
16126,C,Carl Sharkey,03/01/2002,0.5 Stars,2.0 Stars,Normal,35,35,40,45,45,35,20,Low
9733,LF,CHRIS SHEETS,11/15/1991,2.0 Stars,2.0 Stars,Durable,55,55,50,45,40,60,60,Avg
11796,SS,John Sheppard,01/04/1997,2.0 Stars,2.0 Stars,Normal,45,45,45,50,40,45,50,Low
13742,SS,Riichi Shimizu,09/27/1998,2.0 Stars,2.0 Stars,Normal,55,55,45,45,40,50,60,Avg
14510,C,Kane Shiston,01/10/2001,1.0 Stars,2.0 Stars,Normal,50,45,40,30,45,45,20,Low
17169,3B,Jeff Shiver,01/13/2005,1.0 Stars,2.0 Stars,Durable,50,55,40,40,50,55,50,Low
10009,3B,Justin Shumake,06/09/1987,2.0 Stars,2.0 Stars,Iron Man,40,45,55,30,45,50,50,Low
16780,RF,Radovan Sibincic,12/13/2002,1.0 Stars,2.0 Stars,Normal,55,55,45,40,45,55,35,Avg
14121,CF,Stanislav Sibincic,09/04/1998,2.0 Stars,2.0 Stars,Normal,50,50,35,45,20,50,60,Avg
11041,3B,CHRIS SIFUENTES,09/10/1995,2.0 Stars,2.0 Stars,Durable,45,50,40,35,30,55,80,Low
13915,LF,YUTAKA SIFUENTES,07/21/1994,1.5 Stars,2.0 Stars,Normal,45,45,35,50,45,45,25,Avg
11829,RF,Oeke Sijstermans,05/24/1995,2.0 Stars,2.0 Stars,Normal,55,45,50,55,45,30,50,Low
17088,1B,Marty Silk,09/15/2004,1.0 Stars,2.0 Stars,Durable,50,50,45,50,45,50,35,Low
16020,2B,Willie Silva,03/19/2001,1.0 Stars,2.0 Stars,Normal,50,55,50,55,30,65,55,Low
12374,SS,WILLIE SILVERIO,07/24/1997,2.0 Stars,2.0 Stars,Normal,60,50,45,45,45,45,65,Avg
14486,C,Pedrag Simovic,07/03/2000,1.0 Stars,2.0 Stars,Normal,40,45,45,45,45,50,35,Avg
11551,2B,ANDY SIMPSON,10/12/1992,2.0 Stars,2.0 Stars,Normal,50,50,55,45,45,50,30,Low
16713,C,Clyde Simpson,12/16/2002,1.0 Stars,2.0 Stars,Normal,45,60,45,40,40,80,30,Avg
10362,C,Jesse Simpson,03/04/1993,2.0 Stars,2.0 Stars,Durable,50,45,45,45,40,45,25,Avg
15819,CF,Quentin Simpson,04/09/2002,1.0 Stars,2.0 Stars,Durable,50,45,45,45,45,40,40,Low
12995,CF,RALPH SIMPSON,03/31/1994,2.0 Stars,2.0 Stars,Normal,45,50,45,45,40,55,55,Avg
15564,CF,Robby Sinclair,10/03/2000,1.0 Stars,2.0 Stars,Normal,45,50,45,35,45,60,40,Low
16057,1B,Grant Slade,08/03/2002,1.5 Stars,2.0 Stars,Normal,55,45,45,55,45,35,30,Low
15974,CF,Gavin Slattery,05/20/2002,1.0 Stars,2.0 Stars,Normal,50,55,65,35,30,65,60,Low
13835,3B,Zoraide Slessor,04/04/1995,1.5 Stars,2.0 Stars,Durable,45,55,50,50,50,65,65,Low
11002,LF,BRIAN SLEZAK,10/28/1995,2.0 Stars,2.0 Stars,Normal,50,45,45,45,45,45,30,Avg
15020,LF,Jason Sloan,02/14/1998,1.5 Stars,2.0 Stars,Normal,65,55,40,30,40,45,35,Avg
17645,CF,Mendel Slomp,05/20/2006,1.0 Stars,2.0 Stars,Durable,50,50,40,40,55,45,45,Low
16552,2B,Bryan Slusser,06/30/2003,1.0 Stars,2.0 Stars,Normal,50,45,45,45,45,40,80,Low
10611,3B,JASON SMALL,04/05/1994,2.0 Stars,2.0 Stars,Fragile,45,50,45,35,35,60,35,Avg
14654,CF,Joeri Smit,01/30/2000,1.5 Stars,2.0 Stars,Normal,50,50,45,40,35,50,60,Low
13432,1B,Brendan Smith,12/21/1997,1.5 Stars,2.0 Stars,Normal,50,50,40,45,50,50,20,Low
13396,1B,Jim Smith,03/17/1999,1.5 Stars,2.0 Stars,Normal,50,45,40,60,45,40,25,Low
17793,CF,Duncan Smits,01/08/2004,1.0 Stars,2.0 Stars,Durable,45,50,30,50,50,55,40,Avg
11455,2B,LOU SMYTHE,06/02/1994,2.0 Stars,2.0 Stars,Normal,45,45,45,45,35,50,70,Avg
14331,LF,Gerard Snow,07/26/1999,1.5 Stars,2.0 Stars,Normal,50,55,30,45,45,55,40,Low
13624,C,Chris Solis,12/01/1997,2.0 Stars,2.0 Stars,Normal,55,50,40,50,45,45,20,Low
12463,LF,Javy Solis,11/27/1996,1.5 Stars,2.0 Stars,Normal,45,45,40,30,30,50,70,Avg
16791,RF,Jose Solis,03/03/2003,1.0 Stars,2.0 Stars,Normal,50,45,55,55,55,35,35,Low
11482,C,MIN-JUN SONG,01/20/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,45,50,45,25,Low
15399,LF,Tae-gyoon Song,02/07/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,45,40,45,30,Low
12821,RF,Alfredo Sosa,03/02/1997,1.5 Stars,2.0 Stars,Normal,50,45,50,45,40,45,35,Avg
15065,C,Jordan Sosa,09/16/2001,1.5 Stars,2.0 Stars,Normal,65,45,50,55,45,30,25,Avg
17445,CF,Mario Soto,06/16/2004,1.0 Stars,2.0 Stars,Normal,40,45,45,55,45,50,60,Low
14500,2B,Dave Southcott,07/13/2000,1.5 Stars,2.0 Stars,Normal,45,50,55,45,40,50,60,Low
16017,SS,Luke Southey,07/02/2002,1.0 Stars,2.0 Stars,Normal,55,55,50,45,50,55,40,Avg
12932,SS,DAN SOUZA,03/19/1996,2.0 Stars,2.0 Stars,Normal,50,50,40,40,35,55,35,Avg
11305,LF,Rio Speed,11/08/1995,2.0 Stars,2.0 Stars,Normal,50,55,50,40,50,65,70,Avg
11621,1B,WADE SPENCE,06/02/1997,2.0 Stars,2.0 Stars,Normal,60,55,45,35,50,50,45,Avg
13178,LF,GABE SPENCER,08/03/1993,2.0 Stars,2.0 Stars,Normal,40,45,50,50,45,50,45,Low
13358,2B,Lou Spencer,10/19/1998,1.5 Stars,2.0 Stars,Normal,45,55,35,55,40,80,30,Low
11816,2B,Sean Spencer,11/11/1995,1.5 Stars,2.0 Stars,Normal,45,55,40,30,50,75,65,Low
12631,SS,Cam Spooner,06/27/1997,1.5 Stars,2.0 Stars,Normal,45,50,45,45,35,60,45,Avg
13823,RF,Devon Spracklin,01/11/1995,1.5 Stars,2.0 Stars,Normal,50,55,45,45,45,55,30,Avg
15679,SS,Walt Sprague,12/08/2002,0.5 Stars,2.0 Stars,Normal,40,35,40,55,40,35,30,Low
9685,1B,Toby Stageberg,05/27/1990,2.0 Stars,2.0 Stars,Normal,55,45,40,55,55,30,20,Avg
16663,RF,Lars Stam,12/30/2002,1.0 Stars,2.0 Stars,Normal,50,40,40,60,70,30,25,Avg
7578,CF,NATE STANLEY,10/25/1985,2.0 Stars,2.0 Stars,Normal,45,45,45,45,55,45,50,Avg
15677,1B,Jesse Stapleton,05/13/2002,1.0 Stars,2.0 Stars,Normal,40,40,40,50,50,45,35,Low
12941,RF,JASON STEBEN,06/25/1994,2.0 Stars,2.0 Stars,Durable,45,50,55,45,35,50,70,Avg
10368,SS,Matt Stec,09/21/1993,2.0 Stars,2.0 Stars,Normal,45,45,50,35,45,50,75,Avg
14883,LF,Tim Steele,11/13/1999,1.5 Stars,2.0 Stars,Normal,50,50,45,30,45,55,30,Low
10432,SS,Kyle Stevens,08/28/1994,2.0 Stars,2.0 Stars,Durable,40,45,40,45,45,60,40,Low
12578,2B,Stephen Stevens,02/20/1996,1.5 Stars,2.0 Stars,Durable,40,45,45,40,50,55,40,Low
15556,CF,John Steyn,12/08/1997,1.5 Stars,2.0 Stars,Normal,50,40,40,55,50,30,60,Avg
12388,C,PAVLE STOJKOVIC,04/18/1997,2.0 Stars,2.0 Stars,Normal,55,50,45,50,45,50,40,Low
12022,2B,Sinclair Stoker,09/01/1995,1.5 Stars,2.0 Stars,Normal,65,60,50,45,40,50,40,Low
14375,1B,Keagan Stone,12/21/1999,1.5 Stars,2.0 Stars,Normal,45,50,45,50,45,55,25,Avg
14569,LF,John Stonecipher,08/08/2001,1.0 Stars,2.0 Stars,Normal,45,40,45,55,45,35,40,Avg
17764,2B,Lou Strachan,06/04/2005,0.5 Stars,2.0 Stars,Normal,60,45,45,55,45,35,55,Low
13802,DH,Ger Strijker,04/08/1995,2.0 Stars,2.0 Stars,Normal,65,45,45,65,50,30,35,Low
15349,C,Konrad Stuivenberg,08/15/2001,1.0 Stars,2.0 Stars,Durable,40,40,45,50,40,45,30,Low
16272,3B,Calisto Suda,10/15/2003,1.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,25,Low
14054,RF,Takuzo Suda,01/13/1999,1.5 Stars,2.0 Stars,Normal,45,40,45,50,50,40,60,Low
12837,SS,Masafumi Sugimoto,08/17/1996,1.5 Stars,2.0 Stars,Normal,55,55,50,25,45,55,65,Avg
16036,SS,Ziyad Suhayl,04/09/2002,1.0 Stars,2.0 Stars,Durable,45,45,45,45,60,50,45,Low
16285,CF,Milos Sujic,04/01/2003,1.0 Stars,2.0 Stars,Normal,50,55,50,40,40,65,55,Low
16516,SS,Fateen Sulaiman,06/01/2002,1.0 Stars,2.0 Stars,Normal,55,50,45,35,60,45,25,Low
13244,C,Petar Suljic,10/27/1997,1.5 Stars,2.0 Stars,Normal,55,50,50,45,40,45,30,Avg
14576,RF,Hiroshi Suzuki,07/24/2000,1.5 Stars,2.0 Stars,Normal,50,55,45,45,50,55,30,Avg
15303,2B,Hisao Tabuchi,08/13/2001,1.0 Stars,2.0 Stars,Normal,50,50,45,40,45,50,40,Avg
16023,3B,Livio Taglialatela,09/13/2001,1.0 Stars,2.0 Stars,Normal,45,45,35,30,60,50,35,Avg
17411,3B,Seiji Takahashi,12/17/2003,1.0 Stars,2.0 Stars,Durable,40,50,45,40,45,65,35,Avg
14264,LF,Yuya Takahashi,03/28/1999,1.5 Stars,2.0 Stars,Normal,45,50,45,30,40,50,45,Avg
16994,SS,Torikatzu Takayama,02/28/2005,1.0 Stars,2.0 Stars,Normal,60,60,55,30,45,60,50,Low
16701,1B,Frank Talbot,11/09/2002,1.0 Stars,2.0 Stars,Normal,45,40,35,50,65,40,30,Low
15083,RF,Reese Talbot,05/11/2001,1.0 Stars,2.0 Stars,Normal,45,45,40,55,40,45,35,Low
16014,3B,Hector Tamez,06/07/2002,1.0 Stars,2.0 Stars,Normal,40,40,45,35,50,40,45,Low
17463,SS,Kikuo Tanaka,08/08/2004,1.0 Stars,2.0 Stars,Normal,45,55,45,45,45,80,40,Low
13016,3B,Takuyuki Tanaka,02/28/1998,1.5 Stars,2.0 Stars,Normal,50,65,50,35,40,80,40,Avg
13902,SS,Yudai Tanaka,04/10/1999,1.5 Stars,2.0 Stars,Normal,55,55,40,30,45,50,50,Avg
15506,3B,Yukiya Tanaka,04/30/2001,1.0 Stars,2.0 Stars,Normal,45,50,45,45,35,50,45,Low
15426,LF,Naota Tashiro,01/09/2001,1.0 Stars,2.0 Stars,Normal,45,45,35,50,35,45,50,Avg
16045,LF,Kafkas Tasilova,07/11/2002,1.0 Stars,2.0 Stars,Normal,50,55,45,40,50,60,35,Low
14450,C,Joaquim Tatsuno,05/09/2001,0.5 Stars,2.0 Stars,Durable,45,40,35,45,40,40,25,Low
17420,SS,Tye Tattersall,02/11/2004,1.0 Stars,2.0 Stars,Normal,55,50,45,40,50,45,65,Low
16012,2B,Adolfo Tavaia,03/26/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,50,45,55,35,Low
9615,1B,JAIME TAVARES,07/26/1992,2.0 Stars,2.0 Stars,Normal,45,45,35,55,50,45,30,Avg
9703,1B,STEVE TAYLOR,05/11/1990,2.0 Stars,2.0 Stars,Normal,50,50,45,50,50,45,20,Avg
13250,RF,Ivico Telacevic,10/24/1994,2.0 Stars,2.0 Stars,Normal,55,55,60,45,45,50,55,Low
17705,C,Gabel ten Tije,05/26/2000,1.5 Stars,2.0 Stars,Normal,50,45,50,50,45,45,35,Low
10763,LF,Ryan Terrell,10/06/1989,2.0 Stars,2.0 Stars,Durable,45,50,45,45,50,55,45,Avg
12989,1B,HARRY TEYSSIER,08/27/1994,2.0 Stars,2.0 Stars,Normal,50,50,45,45,40,50,45,Avg
13933,1B,Jay Thacker,04/15/1998,1.5 Stars,2.0 Stars,Durable,50,55,45,40,40,70,25,Low
12131,SS,George Thelwell,12/16/1995,2.0 Stars,2.0 Stars,Normal,50,50,55,45,40,50,60,Avg
15312,1B,Brandon Thomas,02/14/2001,1.5 Stars,2.0 Stars,Normal,55,45,45,40,45,40,40,Low
14783,LF,Jamie Thomas,12/19/1999,1.5 Stars,2.0 Stars,Normal,50,50,40,45,30,45,60,Avg
17454,2B,Brandon Thompson,04/30/2004,1.0 Stars,2.0 Stars,Normal,45,55,50,45,30,75,50,Low
12975,1B,DWAYNE THOMPSON,04/26/1995,1.5 Stars,2.0 Stars,Normal,55,55,40,40,45,55,30,Low
15669,RF,Trent Thompson,04/11/2002,0.5 Stars,2.0 Stars,Normal,50,50,45,45,45,55,40,Avg
17855,RF,Lewis Thomson,06/02/2004,1.0 Stars,2.0 Stars,Durable,55,55,40,25,50,50,25,Avg
9785,C,MIKE THOMSON,02/10/1991,2.0 Stars,2.0 Stars,Normal,30,45,40,50,45,70,20,Low
16627,C,Damian Thorne,10/21/2002,1.0 Stars,2.0 Stars,Normal,45,45,40,45,45,45,20,Low
15855,3B,Andreas Tieleman,07/19/2002,1.0 Stars,2.0 Stars,Normal,50,50,45,45,45,55,35,Avg
14489,2B,Timothy Tinter,06/29/2000,1.5 Stars,2.0 Stars,Durable,50,60,40,45,40,75,65,Avg
14414,C,Gianluca Tintoretto,10/07/1996,2.0 Stars,2.0 Stars,Normal,50,50,45,50,50,50,35,Low
15205,C,Ijsbert Toet,04/14/2001,1.0 Stars,2.0 Stars,Normal,40,45,35,45,35,45,35,Low
14150,C,Yuya Tominaga,08/02/1999,1.0 Stars,2.0 Stars,Normal,40,40,40,50,45,45,40,Avg
13557,C,Koichi Tomiyama,09/11/1998,1.5 Stars,2.0 Stars,Normal,50,50,45,40,55,55,25,Avg
16074,2B,Hiroshi Toritani,09/23/2002,1.0 Stars,2.0 Stars,Normal,45,50,35,50,25,55,25,Low
16375,C,Jose Torregrosa,09/15/2002,0.5 Stars,2.0 Stars,Normal,50,40,35,65,55,30,25,Low
13667,2B,Alex Torres,08/10/1998,1.5 Stars,2.0 Stars,Normal,45,50,40,45,30,55,50,Avg
10650,RF,Diego Torres,05/13/1993,2.0 Stars,2.0 Stars,Durable,50,50,45,45,40,45,30,Avg
15428,2B,Jesus Torres,09/13/2001,1.0 Stars,2.0 Stars,Normal,60,50,45,35,55,45,50,Low
16093,C,Robby Torres,05/04/2002,0.5 Stars,2.0 Stars,Normal,45,40,45,35,50,35,35,Low
10609,RF,ROBERTO TORRES,08/31/1994,2.0 Stars,2.0 Stars,Durable,45,50,45,50,50,55,35,Avg
12331,LF,William Tovar,03/22/1993,2.0 Stars,2.0 Stars,Normal,50,50,45,50,40,55,55,Avg
13301,1B,Jared Traversa,04/09/1994,2.0 Stars,2.0 Stars,Normal,50,50,50,50,50,50,30,Avg
11018,2B,KEN TRAVIS,10/12/1995,2.0 Stars,2.0 Stars,Durable,60,55,55,45,45,55,40,Low
17421,1B,Nestor Treixo,01/31/2004,0.5 Stars,2.0 Stars,Normal,50,40,50,55,55,30,20,Avg
13869,C,Li Trembath,04/13/1999,1.0 Stars,2.0 Stars,Durable,50,45,40,45,40,40,30,Low
10964,2B,LUIS TREVINO,03/18/1995,2.0 Stars,2.0 Stars,Normal,55,60,50,25,65,65,35,Avg
13318,C,Colm Trotman,08/23/1998,1.0 Stars,2.0 Stars,Normal,45,45,30,45,30,45,30,Low
14010,LF,Guillaume Trouvé,06/30/1998,1.5 Stars,2.0 Stars,Normal,45,50,45,45,50,65,20,Low
17781,CF,Hector Trujillo,10/31/2004,1.0 Stars,2.0 Stars,Normal,50,50,40,45,50,50,35,Avg
14521,3B,Hideki Tsuchida,05/22/2000,1.5 Stars,2.0 Stars,Normal,50,60,45,30,50,70,65,Avg
11642,C,Holden Tudix,06/13/1996,2.0 Stars,2.0 Stars,Durable,50,50,40,45,45,55,30,Avg
15458,SS,Bradley Turner,01/04/2000,1.5 Stars,2.0 Stars,Normal,60,45,45,55,55,25,45,Low
12026,2B,Miles Ubaghs,05/03/1996,1.5 Stars,2.0 Stars,Normal,55,55,45,30,50,55,55,Low
15456,RF,Ziad Ubayy,03/02/2001,1.0 Stars,2.0 Stars,Normal,65,55,45,40,40,50,65,Low
17105,LF,Ryoichi Uchiyama,01/17/2005,0.5 Stars,2.0 Stars,Durable,50,40,40,55,50,30,20,Low
17263,SS,Slavko Unkovic,08/22/2003,0.5 Stars,2.0 Stars,Normal,50,40,45,50,45,35,45,Low
15584,DH,Randolph Urry,01/03/1999,1.5 Stars,2.0 Stars,Durable,55,45,50,55,55,30,30,Avg
15881,2B,Bryce Utting,07/01/2001,1.0 Stars,2.0 Stars,Normal,50,60,45,35,45,70,50,Low
15543,C,Antonio Valdez,09/10/2001,1.0 Stars,2.0 Stars,Durable,45,50,40,25,40,50,30,Low
16875,2B,Oscar Valentin,08/15/2003,0.5 Stars,2.0 Stars,Normal,45,45,45,35,45,45,45,Avg
14398,3B,Willie Valle,03/22/1998,1.5 Stars,2.0 Stars,Normal,60,50,45,45,55,40,50,Avg
16860,CF,David Vallejo,12/26/2002,1.0 Stars,2.0 Stars,Normal,40,45,40,45,45,50,30,Avg
17089,CF,Luis van Bladel,12/17/2004,1.0 Stars,2.0 Stars,Normal,45,50,45,60,40,50,30,Low
13640,C,Reuben van Dam,09/11/1998,2.0 Stars,2.0 Stars,Normal,45,45,45,45,45,45,45,Low
15393,2B,Otte van de Moosdijk,05/14/2001,1.0 Stars,2.0 Stars,Normal,45,45,45,45,55,45,65,Low
