ID,Name,Pos,League,Team,Org,LgLvl,Age,Height,Bats,Throws,PotCntct,PotGap,PotPow,PotEye,PotKs,PotBABIP,IFR,IFE,IFA,TDP,OFR,OFE,OFA,CBlk,CArm,CFrm,P,C,1B,2B,3B,SS,LF,CF,RF,PotP,PotC,Pot1B,Pot2B,Pot3B,PotSS,PotLF,PotCF,PotRF,Speed,StlRt,Steal,Run,SacBunt,BuntHit,PotStf,PotMov,PotHRA,PotPBABIP,PotCtrl,Vel,GB,Stm,Hold,PotFst,PotSnk,PotCutt,PotCrv,PotSld,PotChg,PotSplt,PotFrk,PotCirChg,PotScr,PotKncrv,PotKnbl,Int,WrkEthic,Greed,Loy,Lead,Prone,Acc,Ovr,Pot
17449,"Graham Maxwell",2B,0,0,0,0,17,183,L,R,80,70,45,45,80,80,40,65,60,40,35,65,45,20,20,20,0,0,0,30,25,20,20,0,0,0,0,0,40,50,25,35,0,0,60,50,45,55,60,20,20,25,25,25,25,86-88,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,H,2,8
17450,"Sousuke Rxo",C,0,0,0,0,16,179,R,R,55,45,40,45,65,50,30,25,50,25,35,45,45,60,35,55,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,40,30,20,30,55,20,20,30,30,25,25,85-87,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Durable,A,2,4
17451,"Vincent Williams",SP,-200,14,14,,16,181,L,L,30,25,25,30,30,30,20,20,55,20,35,40,30,20,20,20,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,20,20,20,50,20,45,45,50,45,40,88-90,50,60,60,45,0,0,0,50,60,0,0,0,0,0,0,N,N,H,L,L,Normal,A,1,4
17452,"Etsuo Kobayashi",CF,0,0,0,0,16,190,S,R,75,50,60,45,75,65,35,35,45,30,55,50,55,25,25,30,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,60,35,50,45,50,55,55,35,20,20,35,35,25,25,80-83,43,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,H,L,Durable,A,2,8
17453,"Nicolas Masson",CF,0,0,0,0,16,185,R,R,60,80,50,45,75,50,40,40,50,30,60,45,55,25,20,25,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,45,60,60,50,50,30,45,25,20,30,35,20,30,87-89,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,A,2,6
17454,"Brandon Thompson",2B,0,0,0,0,16,184,R,R,50,50,45,40,50,50,55,40,30,55,30,40,40,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,55,45,35,20,50,25,20,30,35,20,25,80-83,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,A,2,4
17455,"Damien Callow",SS,0,0,0,0,17,182,R,R,50,55,50,45,55,50,55,55,65,60,40,40,50,20,20,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,50,0,0,0,50,45,55,35,30,25,20,30,40,20,25,84-86,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17456,"Miguel Enciso",RF,-200,14,14,,17,183,L,L,40,45,55,45,35,50,50,30,55,20,45,55,45,20,20,20,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,45,0,40,45,35,40,35,40,20,20,25,25,20,30,87-89,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,A,2,4
17457,"Danny Morgan",1B,-200,6,6,,16,194,R,R,50,50,55,35,55,45,35,35,60,35,25,30,60,25,25,25,0,0,35,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,25,25,20,20,45,25,20,20,20,25,25,86-88,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,A,2,4
17458,"Dylan Ayliffe",CF,0,0,0,0,16,181,R,R,60,50,55,50,65,55,25,20,35,20,55,40,60,20,20,20,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,55,35,50,40,40,40,55,40,20,20,35,40,30,25,87-89,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,6
17459,"Jaime Vega",C,0,0,0,0,17,195,R,R,55,65,50,50,55,55,35,30,65,30,50,50,55,70,60,65,0,40,25,0,0,0,0,0,0,0,70,45,0,0,0,0,0,0,30,35,30,40,30,25,20,25,25,20,25,87-89,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,L,H,L,L,Normal,A,3,6
17460,"Tony Jaimes",C,0,0,0,0,16,184,L,R,45,40,60,60,30,55,30,30,60,25,35,25,40,35,70,40,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,25,20,20,50,20,20,30,35,20,25,89-91,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,H,Normal,A,2,5
17461,"Hedde Haveman",CF,0,0,0,0,16,189,R,R,50,55,50,50,55,45,35,35,55,35,45,50,55,20,20,20,0,0,25,0,0,0,25,20,25,0,0,50,0,0,0,50,25,45,45,45,50,35,60,20,20,20,20,20,30,80-83,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,L,Normal,A,2,4
17462,"Neil Adam",LF,0,0,0,0,16,184,R,R,70,65,60,50,65,65,30,30,50,20,50,70,50,30,30,25,0,0,0,0,0,0,35,20,25,0,0,0,0,0,0,55,35,50,50,60,55,60,65,20,20,25,30,20,25,86-88,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,A,2,8
17463,"Kikuo Tanaka",SS,0,0,0,0,16,183,R,R,50,45,40,45,55,45,45,55,45,45,45,30,35,20,20,20,0,0,0,20,0,25,0,0,0,0,0,0,40,0,25,0,0,0,35,45,50,45,50,25,20,30,30,20,25,80-83,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,H,L,L,Normal,A,2,4
17464,"Tony Romero",C,-200,8,8,,16,182,S,R,55,50,40,50,60,55,30,30,60,30,40,40,55,60,55,60,0,35,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,20,20,20,35,50,30,20,30,30,25,25,80-83,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17465,"Min-kyu Kim",2B,-200,14,14,,16,185,R,R,50,50,55,45,55,45,55,55,35,45,25,40,30,20,20,20,0,0,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,35,35,35,45,35,20,20,30,30,20,30,80-83,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,L,N,Normal,A,2,5
17466,"Preki Mihailovic",2B,0,0,0,0,17,177,R,R,40,35,45,40,45,40,50,45,65,35,35,40,30,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40,40,40,35,35,25,20,35,40,20,25,89-91,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,3
17467,"Edwin Rico",SS,0,0,0,0,16,183,R,R,55,70,50,60,55,50,55,65,60,45,50,45,60,30,25,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,50,0,0,0,50,45,40,35,60,25,20,30,35,20,25,80-83,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,N,Normal,A,2,5
17468,"Sib Gloudemans",RF,-200,3,3,,17,185,L,L,55,80,70,55,55,60,40,35,50,20,45,35,55,20,25,20,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,50,0,45,45,40,40,35,45,20,20,30,30,20,25,83-85,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,H,L,N,N,Normal,A,3,8
17469,"Carlos Gutierrez",CF,0,0,0,0,16,185,R,R,60,45,40,65,75,50,35,30,40,30,60,50,55,20,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,45,60,45,45,50,55,50,25,20,20,20,20,25,89-91,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17470,"Octávio Freire",CF,0,0,0,0,16,185,L,L,45,50,35,45,50,45,50,60,35,20,60,40,50,25,20,20,0,0,0,0,0,0,25,30,25,0,0,0,0,0,0,65,50,55,45,40,40,35,55,25,20,30,30,25,25,83-85,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,L,N,N,N,Normal,A,2,4
17471,"Köksal Uche",RP,0,0,0,0,16,187,R,R,30,25,25,35,30,30,30,35,50,30,50,40,45,20,20,20,55,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55,45,35,40,40,20,55,50,50,45,55,89-91,47,45,50,55,55,60,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,H,2,5
17472,"Jonas Campos",SS,0,0,0,0,17,183,R,R,55,60,50,45,55,50,55,55,65,60,50,45,60,20,20,20,0,0,0,25,25,30,25,0,25,0,0,0,55,55,45,55,0,50,50,50,45,30,60,25,20,25,25,25,25,85-87,53,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,A,2,5
17473,"Simone Morna",RF,-200,8,8,,16,184,L,L,45,40,65,55,35,50,25,25,45,20,40,40,40,20,20,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,40,0,35,45,30,20,30,35,20,20,35,35,30,25,84-86,58,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,A,2,4
17474,"Rene Munoz",CF,0,0,0,0,17,187,R,R,55,50,45,40,65,50,35,30,40,25,45,45,50,25,20,20,0,0,0,0,0,0,25,20,25,0,0,0,0,0,0,50,25,45,50,30,25,25,55,25,20,20,25,20,25,87-89,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,A,2,4
17475,"Ricardo Barajas",CF,-200,14,14,,16,187,R,L,40,45,65,80,30,50,45,50,30,20,40,45,60,20,20,25,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,45,0,45,40,25,20,20,25,25,20,25,25,20,25,86-88,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17476,"Juan Marquez",2B,-200,6,6,,16,182,L,R,50,45,50,55,50,50,40,50,55,50,50,50,45,20,20,20,0,0,0,30,25,0,25,0,0,0,0,0,40,40,0,50,0,0,40,30,30,35,60,25,20,25,30,20,25,86-88,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,N,N,Normal,A,2,4
17477,"Soon-yul Kim",C,0,0,0,0,16,184,R,R,65,70,55,80,55,65,30,30,55,30,45,40,50,55,60,55,0,35,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,35,35,45,40,45,20,20,40,45,20,30,80-83,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,VH,2,10
17478,"Ton Kuijer",C,0,0,0,0,16,184,R,R,50,50,55,80,50,55,35,30,65,40,50,40,55,45,40,50,0,25,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,30,30,40,35,25,20,30,35,20,30,87-89,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,L,H,N,Normal,A,2,6
17479,"Roberto Garcia",3B,0,0,0,0,16,188,R,R,50,40,45,40,50,50,40,35,60,35,55,30,40,20,20,20,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,45,40,35,35,50,25,20,25,25,25,25,84-86,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,L,N,N,L,Normal,A,2,4
17480,"Vanni Pizzonia",RF,0,0,0,0,17,184,L,L,55,80,50,45,60,50,30,25,40,20,50,35,45,20,20,20,0,0,0,0,0,0,25,0,30,0,0,0,0,0,0,50,0,40,45,50,40,45,30,25,20,30,30,20,25,86-88,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,3,5
17481,"Al Camargo",SS,-200,6,6,,17,188,R,R,55,55,50,65,55,55,50,65,55,55,45,45,55,20,20,20,0,0,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,55,30,25,20,40,25,20,20,30,20,25,85-87,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,N,Normal,A,2,5
17482,"Oliver Chatfield",RP,0,0,0,0,17,190,S,L,40,25,30,25,25,50,30,25,50,20,45,40,45,20,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,25,20,20,30,20,45,50,50,45,55,89-91,54,35,60,0,0,55,0,50,0,0,0,0,0,0,0,L,N,N,L,N,Normal,A,2,4
17483,"Henk Vosselman",RF,0,0,0,0,16,195,L,L,45,50,55,45,45,45,40,40,30,25,60,35,55,20,25,25,0,0,25,0,0,0,25,0,35,0,0,55,0,0,0,65,0,55,40,35,25,25,45,25,20,25,25,25,30,87-89,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Durable,A,2,4
17484,"Kunisuke Nakayama",SS,0,0,0,0,17,188,R,R,45,45,45,50,50,45,65,45,50,55,30,35,50,20,25,25,0,0,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,35,50,60,50,30,25,20,35,40,20,25,86-88,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,L,Normal,A,2,4
17485,"Ron Liston",2B,-200,10,10,,17,187,R,R,80,80,45,40,80,80,60,55,35,55,60,55,40,25,30,25,0,0,0,35,0,25,0,0,0,0,0,0,55,0,45,0,0,0,65,65,70,70,50,20,20,25,25,20,25,84-86,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,H,Durable,VH,3,10
17486,"Phil Thorpe",CF,0,0,0,0,17,186,R,R,60,50,45,40,60,60,45,40,30,40,45,55,35,20,20,20,0,0,0,0,0,0,25,20,20,0,0,0,0,0,0,45,20,35,40,25,20,20,50,25,20,30,35,20,25,87-89,56,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,2,4
17487,"Rod Polanco",2B,0,0,0,0,16,181,R,R,60,50,45,45,55,60,40,45,45,45,45,45,45,30,25,30,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,55,50,40,35,50,20,20,35,35,30,30,86-88,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,2,4
17488,"Eli Aquino",C,0,0,0,0,16,186,R,R,55,50,55,45,50,60,55,30,55,25,50,45,50,40,50,50,0,30,0,0,0,0,25,20,25,0,40,0,0,0,0,50,25,45,30,35,25,35,30,20,20,30,30,20,30,89-91,42,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17489,"Osvaldo Leonetti",CF,-200,4,4,,17,187,S,R,70,80,80,45,65,65,40,40,30,35,60,55,45,20,20,20,0,0,0,0,0,0,35,30,25,0,0,0,0,0,0,65,45,55,40,40,35,35,50,25,20,25,20,30,25,83-85,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,H,3,9
17490,"Alex Orozco",2B,0,0,0,0,17,187,R,R,70,50,45,35,65,70,45,50,40,45,55,25,35,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,45,30,20,20,45,25,20,30,30,30,25,87-89,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,N,N,Durable,A,2,5
17491,"Byung-gyu Lee",2B,0,0,0,0,16,183,R,R,65,70,50,55,80,50,50,40,45,60,45,50,50,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,65,60,60,70,45,25,20,40,45,25,30,80-83,52,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,H,N,N,N,Normal,A,2,6
17492,"Andres Zelaya",LF,0,0,0,0,16,185,R,R,55,40,35,45,65,45,30,35,30,30,40,35,35,20,20,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,30,20,20,20,45,20,20,25,25,20,30,86-88,37,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Normal,A,2,4
17493,"Maik Rooijackers",3B,0,0,0,0,16,185,R,R,55,50,50,50,55,50,50,45,60,35,50,45,50,20,25,20,0,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,35,50,55,40,35,25,20,25,25,20,25,85-87,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,H,N,N,H,N,Durable,A,2,5
17494,"Salah Ali",2B,0,0,0,0,16,184,R,R,55,45,45,45,65,50,45,45,40,55,45,40,40,20,20,25,0,0,0,30,0,0,25,0,25,0,0,0,40,0,0,45,0,35,35,40,35,30,55,25,20,30,30,20,25,87-89,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,L,N,Durable,A,2,4
17495,"Jordan Serrano",SS,0,0,0,0,16,184,R,R,50,50,45,45,45,50,55,40,60,40,30,50,40,20,20,20,0,0,0,25,25,25,0,0,0,0,0,0,45,45,40,0,0,0,40,40,40,30,55,30,20,30,30,20,25,89-91,59,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,4
17496,"Dermot Byrne",RF,-200,6,6,,16,185,R,L,45,50,55,50,55,40,50,35,45,25,45,50,50,20,25,20,0,0,25,0,0,0,25,20,30,0,0,60,0,0,0,50,25,45,40,45,45,30,40,20,20,25,30,20,30,88-90,48,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,A,2,4
17497,"Gray de Wit",3B,0,0,0,0,16,182,R,R,80,50,40,45,80,70,50,40,65,35,40,55,55,25,20,20,0,0,0,20,30,0,0,0,0,0,0,0,35,45,0,0,0,0,35,45,55,50,30,25,20,25,25,20,25,87-89,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,A,2,6
17498,"Aubert Bermani",LF,-200,104,104,,17,194,L,R,65,50,40,45,70,55,40,35,35,30,40,50,55,25,25,30,0,0,0,0,0,0,30,0,25,0,0,0,0,0,0,45,0,40,60,55,55,35,55,25,20,35,35,20,30,86-88,54,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,H,N,Normal,A,2,4
17499,"Carsten Paardekooper",C,0,0,0,0,17,186,S,R,65,45,45,45,60,60,30,35,50,20,45,45,55,55,35,60,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,25,30,35,25,70,25,20,20,20,20,30,84-86,47,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Normal,A,2,5
17500,"Gary Depp",SP,-200,13,13,,17,185,R,L,30,25,30,20,30,30,30,45,40,25,50,50,55,20,20,20,60,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,25,25,20,25,65,20,40,45,45,50,40,86-88,42,45,65,0,0,0,0,40,50,0,0,0,0,0,50,N,H,N,H,N,Normal,L,1,4
17501,"Elias Resendiz",RF,-200,2,2,,16,195,R,R,45,45,20,50,60,30,25,25,35,20,35,40,50,30,20,25,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,35,0,30,25,25,20,25,50,20,20,35,40,25,30,89-91,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Normal,L,2,3
17502,"Todd Bell",SP,-200,93,93,,17,176,R,R,35,25,20,30,30,40,30,25,55,20,50,40,55,20,25,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,25,20,30,45,25,65,35,35,50,45,88-90,43,55,60,55,0,0,60,0,70,40,0,0,0,0,0,N,N,N,H,N,Normal,L,1,4
17503,"Nikita de Rooij",CF,-200,5,5,,17,189,R,R,40,35,35,50,50,25,25,25,50,25,40,35,55,20,20,20,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,40,0,40,30,40,35,40,60,25,20,40,40,25,25,86-88,46,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,L,2,3
17504,"Miguel Gomez",SP,-200,4,4,,16,187,R,R,25,30,30,30,30,25,25,25,60,20,40,40,55,20,25,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,25,40,25,40,45,45,45,30,89-91,39,70,75,45,40,0,40,0,40,0,0,0,0,0,0,N,N,N,L,H,Normal,L,1,3
17505,"Alexis Hernandez",SP,-200,93,93,,16,180,R,R,25,30,35,35,30,25,25,25,35,25,50,45,40,20,20,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,20,20,35,65,20,45,45,50,45,40,91-93,48,50,60,75,45,0,0,0,45,0,0,0,0,0,0,N,H,L,H,N,Normal,L,1,4
17506,"Haitham bin Karif",SP,-200,9,9,,17,187,L,R,30,25,30,30,30,30,30,35,45,20,35,40,40,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,30,20,20,30,80,20,45,45,45,45,50,88-90,50,65,35,45,45,0,45,45,45,0,0,0,0,0,0,L,N,N,N,N,Normal,A,2,4
17507,"Glen Nash",SS,-200,15,15,,16,186,R,R,45,45,45,45,45,45,55,55,35,35,40,50,50,20,20,20,0,0,25,0,0,25,0,0,0,0,0,70,0,0,35,0,0,0,35,40,35,30,50,25,20,35,35,30,25,86-88,45,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,H,Normal,L,2,4
17508,"Leo Gonzalez",SP,-200,14,14,,16,184,R,R,30,30,25,30,30,30,30,30,55,25,50,55,45,25,25,25,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,20,20,20,75,30,50,50,55,45,45,91-93,51,65,65,70,0,0,55,0,55,55,0,0,0,0,0,L,N,N,N,N,Normal,L,1,5
17509,"Alex Medina",SP,-200,93,93,,16,185,R,R,25,25,25,40,25,25,25,25,45,20,45,35,55,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,45,30,30,30,70,20,35,50,50,45,30,89-91,45,45,25,45,0,0,0,40,40,0,0,0,0,0,0,N,H,N,N,N,Normal,L,1,3
17510,"Luis Esquivel",SP,-200,13,13,,17,191,L,L,45,30,35,30,30,55,25,20,45,25,50,40,45,20,25,25,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,30,20,50,20,50,50,50,45,45,88-90,52,50,75,50,0,0,50,55,55,60,0,0,0,0,0,N,H,N,H,N,Normal,L,2,4
17511,"Qutuz bin Rakin",1B,-200,4,4,,16,185,R,R,45,40,45,80,30,70,30,25,30,20,30,30,25,20,30,25,0,0,25,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,25,20,20,20,65,20,20,30,30,25,25,86-88,50,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,L,2,4
17512,"Josh Lynn",RF,-200,104,104,,16,179,R,L,35,45,35,45,40,35,25,25,30,20,35,45,60,25,25,20,0,0,0,0,0,0,20,0,25,0,0,0,0,0,0,40,0,35,40,40,45,40,50,25,20,30,40,20,30,89-91,51,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,L,N,N,Durable,L,2,3
17513,"Nazario Balbo",SP,-200,94,94,,17,188,R,R,45,20,25,20,30,55,30,20,60,20,40,40,55,20,20,25,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,20,20,20,20,75,25,45,35,35,45,40,89-91,43,40,60,50,0,45,0,50,45,0,0,0,0,0,0,N,N,N,N,N,Fragile,L,1,3
17514,"Sam Arnett",3B,-200,3,3,,16,183,R,R,50,50,45,40,50,55,45,30,60,30,30,45,35,20,20,20,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,45,40,30,35,50,20,20,40,45,20,25,86-88,39,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Durable,L,2,4
17515,"Alonzo Sanchez",2B,-200,4,4,,17,190,R,R,50,45,45,40,60,50,50,35,40,40,30,35,30,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,45,35,40,30,60,20,20,25,30,20,25,80-83,49,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,H,N,N,N,Durable,L,2,4
17516,"Nebosja Sibincic",SP,-200,103,103,,17,189,R,R,30,30,25,35,30,30,30,30,50,25,55,45,55,20,20,20,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,25,25,20,20,70,30,45,45,50,40,30,90-92,45,60,55,50,45,0,0,45,40,0,0,0,0,0,0,N,N,N,N,L,Normal,L,1,4
17517,"Oliviero Panciroli",LF,-200,14,14,,17,184,R,R,55,45,30,35,55,50,30,25,25,20,35,45,35,20,25,20,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,35,20,20,20,45,25,20,30,30,20,25,80-83,60,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,L,L,Normal,L,2,4
17518,"Nasim bin Mubarak",2B,-200,104,104,,16,185,R,R,60,45,40,45,60,55,60,45,35,35,40,40,50,20,20,20,0,0,0,30,0,0,0,0,0,0,0,0,45,0,0,0,0,0,45,45,50,45,55,25,20,25,30,20,25,85-87,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,Durable,L,2,4
17519,"Mario Sanchez",CF,-200,6,6,,16,192,L,L,70,50,40,50,75,60,25,35,30,20,65,40,35,25,20,20,0,0,0,0,0,0,30,35,20,0,0,0,0,0,0,70,55,55,70,55,50,45,60,20,20,30,35,20,30,87-89,55,20,20,0,0,0,0,0,0,0,0,0,0,0,0,L,N,N,N,L,Normal,L,2,5
17520,"Tomislav Mladic",SP,-200,7,7,,16,183,L,L,25,30,30,45,20,30,25,35,70,20,55,50,55,20,20,20,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,25,25,20,20,80,20,55,65,80,45,60,89-91,51,70,55,55,0,0,0,65,80,0,0,0,0,0,0,L,H,N,N,N,Normal,L,2,8
17521,"Roberto Sifuentes",SP,-200,4,4,,16,184,R,R,30,25,25,30,30,30,25,30,40,20,40,45,40,20,20,20,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,25,25,20,25,65,20,45,45,45,45,35,89-91,50,70,55,45,0,0,50,50,40,40,0,0,0,50,0,N,N,N,N,N,Normal,L,1,3
17522,"Christovão Novais",SP,-200,103,103,,16,195,R,R,30,25,25,35,25,35,35,25,35,25,45,35,50,25,20,20,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,25,20,20,20,75,25,45,45,45,45,50,90-92,45,45,50,55,0,0,0,0,50,65,0,0,0,0,0,N,N,L,N,L,Normal,L,1,4
17523,"Jack Groenenboom",SP,-200,6,6,,16,192,L,R,35,30,40,30,25,40,30,30,50,25,40,30,45,25,20,25,45,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,20,20,20,20,75,25,45,40,35,45,45,89-91,46,50,40,50,0,0,0,0,45,50,0,0,0,0,0,L,N,H,L,L,Normal,L,1,3
17524,"Danny Castaneda",SP,-200,16,16,,16,187,R,R,30,30,30,30,30,35,40,35,45,35,50,45,40,25,25,25,65,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,20,20,20,20,70,25,65,55,60,45,75,89-91,52,60,55,70,0,0,0,0,80,80,0,0,0,0,0,H,N,N,N,N,Normal,L,3,9
17525,"Brad Grimes",SS,-200,5,5,,17,185,R,R,65,50,45,50,80,50,65,55,50,40,55,40,65,20,20,25,0,0,0,25,25,30,0,0,0,0,0,0,55,50,45,0,0,0,45,45,50,55,45,20,20,20,20,25,25,80-83,41,20,20,0,0,0,0,0,0,0,0,0,0,0,0,N,N,H,N,N,Normal,L,2,5
